11B170358: União das freguesias de Santa Cruz/Trindade e Sanjurge;42;45;205;14;46;645;81;26;
11B170359: União das freguesias de Soutelo e Seara Velha;147;186;397;29;161;1765;273;63;
11B170360: União das freguesias de Travancas e Roriz;410;346;1628;115;214;1807;310;197;
11B170341: Vale de Anta;63;52;156;56;73;1820;125;10;
11B170361: Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);145;169;190;19;90;2597;179;97;
11B170343: Vila Verde da Raia;103;180;170;49;97;2156;43;49;
11B170344: Vilar de Nantes;79;111;307;4;35;742;52;22;
11B170345: Vilarelho da Raia;102;75;691;48;152;3620;276;80;
11B170347: Vilas Boas;110;41;160;28;38;471;65;4;
11B170349: Vilela do Tâmega;64;125;122;20;64;3099;152;65;
11B170348: Vilela Seca;58;51;169;15;86;736;122;10;
11B1706: Montalegre;12429;5520;14201;13883;1261;22935;2299;5151;
11B170601: Cabril;504;248;224;1497;33;1156;66;701;
11B170603: Cervos;433;223;307;297;18;1214;136;213;
11B170604: Chã;1043;500;583;366;88;2703;263;316;
11B170607: Covelo do Gerês;156;85;250;143;16;450;28;114;
11B170609: Ferral;377;157;314;169;4;712;44;97;
11B170612: Gralhas;102;157;1037;515;93;438;67;52;
11B170616: Morgade;523;185;174;223;19;782;53;245;
11B170618: Negrões;342;121;418;563;26;637;50;1;
11B170619: Outeiro;384;194;523;857;22;669;7;571;
11B170623: Pitões das Junias;501;74;791;1352;19;281;9;2;
11B170625: Reigoso;393;175;304;23;- -;550;46;290;
11B170626: Salto;1889;377;1984;992;11;1929;212;351;
11B170627: Santo André;147;193;669;329;108;440;58;57;
11B170629: Sarraquinhos;577;261;800;531;91;1052;164;162;
11B170631: Solveira;69;115;69;112;63;389;97;27;
11B170632: Tourém;246;49;332;338;16;280;33;34;
11B170636: União das freguesias de Cambeses do Rio, Donões e Mourilhe;634;251;906;783;74;1119;71;75;
11B170637: União das freguesias de Meixedo e Padornelos;530;327;420;515;59;928;97;171;
11B170638: União das freguesias de Montalegre e Padroso;517;287;678;415;132;1661;232;376;
11B170639: União das freguesias de Paradela, Contim e Fiães;519;233;175;654;11;820;52;180;
11B170640: União das freguesias de Sezelhe e Covelães;632;198;363;384;16;983;42;46;
11B170641: União das freguesias de Venda Nova e Pondras;283;137;319;88;17;815;64;304;
11B170642: União das freguesias de Viade de Baixo e Fervidelas;1015;456;1334;1730;49;1348;135;232;
11B170643: União das freguesias de Vilar de Perdizes e Meixide;233;378;1127;797;272;1185;250;155;
11B170635: Vila da Ponte;380;139;100;210;4;394;23;379;
11B1709: Ribeira de Pena;3737;1522;1044;7105;74;13061;1750;2509;
11B170901: Alvadia;465;99;223;2756;6;544;34;47;
11B170902: Canedo;422;263;267;150;33;1060;289;421;
11B170906: Santa Marinha;241;176;33;561;12;1200;155;369;
11B170908: União das freguesias de Cerva e Limões;1580;569;265;2891;7;5382;690;744;
11B170909: União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;1029;415;256;747;16;4875;582;928;
11B1712: Valpaços;4356;5281;14588;5994;4388;49062;4126;3231;
11B171201: Água Revés e Crasto;73;102;605;166;155;1202;70;145;
11B171203: Algeriz;84;150;415;284;215;1167;171;69;
11B171205: Bouçoães;154;327;1171;217;277;2343;284;236;
11B171206: Canaveses;100;175;453;119;155;1324;55;99;
11B171232: Carrazedo de Montenegro e Curros;384;722;1009;2036;288;4415;311;444;
11B171209: Ervões;347;277;424;77;271;1860;276;36;
11B171211: Fornos do Pinhal;39;21;41;89;94;1182;67;87;
11B171212: Friões;481;318;577;57;306;3018;427;44;
11B171233: Lebução, Fiães e Nozelos;259;251;824;78;238;2050;347;98;
11B171215: Padrela e Tazem;363;134;530;350;85;1306;185;179;
11B171216: Possacos;34;110;15;108;91;920;42;59;
11B171217: Rio Torto;71;108;933;61;181;1592;56;99;
11B171219: Santa Maria de Emeres;39;220;588;219;154;1084;140;178;
11B171220: Santa Valha;176;101;1140;63;136;2096;169;322;
11B171221: Santiago da Ribeira de Alhariz;287;305;822;118;232;1928;153;9;
11B171222: São João da Corveira;376;234;668;24;78;2383;144;58;
11B171223: São Pedro de Veiga de Lila;47;115;399;691;195;676;86;60;
11B171224: Serapicos;206;168;487;17;46;1198;159;8;
11B171234: Sonim e Barreiros;68;128;545;36;132;1193;87;223;
11B171235: Tinhela e Alvarelhos;404;283;998;195;229;2031;145;279;
11B171227: Vales;156;204;307;611;140;778;53;12;
11B171236: Valpaços e Sanfins;69;416;570;127;269;9250;226;259;
11B171229: Vassal;32;125;150;5;105;1501;104;78;
11B171230: Veiga de Lila;43;91;162;224;107;911;33;65;
11B171231: Vilarandelo;64;196;755;22;209;1654;336;85;
11B1713: Vila Pouca de Aguiar;6905;2962;4055;4962;1270;19543;2022;4679;
11B171302: Alfarela de Jales;326;64;277;145;44;734;106;68;
11B171319: Alvão;889;100;655;1388;22;1269;81;218;
11B171303: Bornes de Aguiar;655;191;193;228;118;2205;193;278;
11B171304: Bragado;170;110;89;205;122;1431;136;93;
11B171305: Capeludos;161;104;60;56;106;1577;157;252;
11B171317: Sabroso de Aguiar;- -;- -;- -;- -;- -;- -;- -;- -;
11B171310: Soutelo de Aguiar;1213;97;363;482;120;1948;150;94;
11B171311: Telões;1139;132;1122;264;173;2143;242;1065;
11B171312: Tresminas;453;305;152;1326;110;1406;140;1253;
11B171320: União das freguesias de Pensalvos e Parada de Monteiros;414;1321;104;362;55;964;132;325;
11B171313: Valoura;197;102;22;45;66;933;96;192;
11B171314: Vila Pouca de Aguiar;410;104;79;58;108;1875;161;370;
11B171315: Vreia de Bornes;295;166;315;29;149;1656;218;318;
11B171316: Vreia de Jales;583;166;624;374;77;1402;210;153;
11C: Tâmega e Sousa;61822;44065;32101;14008;781;518005;20015;10802;
11C1301: Amarante;8935;4946;3553;3120;121;46668;2308;1184;
11C130103: Ansiães;212;98;36;428;9;520;65;194;
11C130107: Candemil;213;159;192;638;3;715;44;8;
11C130112: Fregim;444;155;137;27;4;2188;113;68;
11C130115: Fridão;64;58;102;19;3;752;47;3;
11C130117: Gondar;180;73;154;12;1;1650;100;43;
11C130134: Gouveia (São Simão);322;142;274;80;- -;999;64;64;
11C130118: Jazente;107;14;105;12;- -;578;45;29;
11C130119: Lomba;112;77;30;87;3;828;43;36;
11C130120: Louredo;103;43;76;14;- -;789;10;12;
11C130121: Lufrei;218;93;29;59;1;1369;129;28;
11C130123: Mancelos;704;192;184;41;14;3499;159;85;
11C130126: Padronelo;99;28;6;2;- -;303;30;18;
11C130128: Rebordelo;101;66;5;47;- -;324;16;36;
11C130129: Salvador do Monte;261;96;153;40;1;1427;63;34;
11C130135: Telões;865;187;123;58;8;5951;172;79;
11C130136: Travanca;639;172;75;53;7;1983;103;56;
11C130141: União das freguesias de Aboadela, Sanche e Várzea;467;2250;317;559;2;2074;116;66;
11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;643;98;118;47;4;4270;153;6;
11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de Rei;576;158;529;606;8;1787;90;66;
11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina);686;92;1;30;1;3540;84;20;
11C130145: União das freguesias de Freixo de Cima e de Baixo;434;148;56;41;1;2827;100;32;
11C130146: União das freguesias de Olo e Canadelo;154;73;140;112;- -;761;23;44;
11C130148: União das freguesias de Vila Garcia, Aboim e Chapa;447;38;257;40;4;2619;281;- -;
11C130138: Vila Caiz;245;174;211;37;2;2067;78;46;
11C130139: Vila Chã do Marão;172;72;135;17;13;940;46;41;
11C130147: Vila Meã;467;190;108;14;32;1908;134;70;
11C1302: Baião;3387;3137;5143;1835;90;26786;2442;843;
11C130204: Frende;2;31;8;6;4;537;24;8;
11C130205: Gestaçô;245;250;396;91;10;2515;307;63;
11C130206: Gove;251;393;363;30;6;1639;168;38;
11C130207: Grilo;139;108;245;41;- -;671;108;30;
11C130208: Loivos do Monte;282;115;204;76;4;630;29;52;
11C130215: Santa Marinha do Zêzere;228;317;299;75;12;3872;197;36;
11C130221: União das freguesias de Ancede e Ribadouro;101;257;685;40;5;3360;225;80;
11C130222: União das freguesias de Baião (Santa Leocádia) e Mesquinhata;235;165;379;36;3;1478;100;59;
11C130223: União das freguesias de Campelo e Ovil;939;517;1088;207;32;3852;471;129;
11C130224: União das freguesias de Loivos da Ribeira e Tresouras;16;79;125;34;- -;979;69;62;
11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;158;320;684;64;- -;2666;307;103;
11C130226: União das freguesias de Teixeira e Teixeiró;447;291;324;984;5;2063;232;130;
11C130219: Valadares;153;136;226;93;9;1548;132;19;
11C130220: Viariz;191;158;117;58;- -;976;73;34;
11C0106: Castelo de Paiva;2039;2067;2845;655;30;13870;918;1004;
11C010602: Fornos;233;166;114;39;- -;1547;77;46;
11C010606: Real;374;421;552;119;14;2253;161;237;
11C010607: Santa Maria de Sardoura;394;431;335;81;5;2806;95;187;
11C010608: São Martinho de Sardoura;203;134;164;29;4;1473;75;59;
11C010610: União das freguesias de Raiva, Pedorido e Paraíso;314;379;1420;251;4;3019;177;223;
11C010611: União das freguesias de Sobrado e Bairros;521;536;260;136;3;2772;333;252;
11C0305: Celorico de Basto;7463;3750;1487;1486;41;78897;2634;1335;
11C030501: Agilde;420;63;125;50;1;1233;113;63;
11C030502: Arnóia;631;135;92;377;5;3286;430;175;
11C030520: Basto (São Clemente);512;1235;52;52;- -;1493;136;35;
11C030503: Borba de Montanha;839;207;151;45;2;2252;247;25;
11C030508: Codeçoso;120;24;246;124;- -;50641;86;76;
11C030510: Fervença;445;76;157;66;1;1609;115;123;
11C030515: Moreira do Castelo;254;26;20;57;1;1089;179;144;
11C030517: Rego;883;143;193;86;12;1962;140;132;
11C030518: Ribas;520;232;17;72;3;1728;120;98;
11C030523: União das freguesias de Britelo, Gémeos e Ourilhe;653;208;59;130;1;4046;335;78;
11C030524: União das freguesias de Caçarilhe e Infesta;501;118;96;125;4;1501;99;98;
11C030525: União das freguesias de Canedo de Basto e Corgo;297;272;31;47;1;1854;174;88;
11C030526: União das freguesias de Carvalho e Basto (Santa Tecla);494;89;109;72;5;1872;123;75;
11C030527: União das freguesias de Veade, Gagos e Molares;526;627;97;61;4;2801;228;82;
11C030521: Vale de Bouro;368;295;42;122;1;1530;109;43;
11C1804: Cinfães;6571;3359;6284;3700;45;20673;1502;804;
11C180403: Cinfães;820;354;659;324;4;2884;87;101;
11C180404: Espadanedo;180;75;97;1;- -;911;48;39;
11C180405: Ferreiros de Tendais;472;210;544;165;7;952;66;46;
11C180406: Fornelos;319;219;372;42;3;1074;145;11;
11C180408: Moimenta;165;116;104;- -;2;621;22;28;
11C180409: Nespereira;836;393;842;918;6;1422;187;99;
11C180410: Oliveira do Douro;229;267;238;50;- -;1563;94;73;
11C180412: Santiago de Piães;717;392;436;25;8;1569;196;99;
11C180413: São Cristóvão de Nogueira;601;279;330;22;2;1538;114;121;
11C180414: Souselo;342;350;164;62;2;3094;141;12;
11C180415: Tarouquela;268;140;94;12;1;1172;105;46;
11C180416: Tendais;815;249;1166;1295;3;1688;101;47;
11C180417: Travanca;226;196;132;13;2;1113;65;12;
11C180418: União das freguesias de Alhões, Bustelo, Gralheira e Ramires;581;119;1106;771;5;1072;131;70;
11C1303: Felgueiras;7202;8568;84;264;64;50771;2004;707;
11C130301: Aião;168;51;20;42;1;886;39;- -;
11C130302: Airães;316;81;- -;2;2;1547;68;47;
11C130305: Friande;353;56;- -;- -;- -;1220;78;14;
11C130306: Idães;606;6825;24;1;11;1424;147;38;
11C130307: Jugueiros;341;52;- -;3;4;1345;115;11;
11C130313: Penacova;202;35;8;13;- -;748;63;11;
11C130314: Pinheiro;163;54;- -;12;1;894;38;34;
11C130315: Pombeiro de Ribavizela;292;42;- -;10;- -;777;60;7;
11C130317: Refontoura;266;103;4;3;1;1287;69;11;
11C130318: Regilde;113;28;7;10;4;608;47;16;
11C130319: Revinhade;104;26;- -;2;- -;214;17;23;
11C130324: Sendim;294;144;- -;12;8;1011;71;46;
11C130334: União das freguesias de Macieira da Lixa e Caramos;494;166;5;32;3;22256;197;128;
11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;1263;366;6;28;6;5034;387;105;
11C130336: União das freguesias de Pedreira, Rande e Sernande;431;120;3;6;2;1828;125;88;
11C130337: União das freguesias de Torrados e Sousa;306;92;- -;25;2;1178;95;17;
11C130338: União das freguesias de Unhão e Lordelo;371;56;1;11;10;1151;84;38;
11C130339: União das freguesias de Vila Cova da Lixa e Borba de Godim;694;169;6;40;4;5103;182;41;
11C130340: União das freguesias de Vila Fria e Vizela (São Jorge);175;41;- -;1;2;745;69;16;
11C130341: União das freguesias de Vila Verde e Santão;250;61;- -;11;3;1515;53;16;
11C1305: Lousada;5899;2797;761;112;99;127961;1344;493;
11C130502: Aveleda;214;101;5;1;3;756;6;7;
11C130504: Caíde de Rei;680;87;39;9;4;101226;57;29;
11C130510: Lodares;228;230;24;- -;1;853;26;14;
11C130512: Macieira;272;67;15;5;10;700;20;1;
11C130513: Meinedo;354;243;183;7;20;2499;115;34;
11C130515: Nevogilde;379;409;1;4;- -;1817;84;44;
11C130524: Sousela;203;101;39;19;- -;936;78;22;
11C130525: Torno;260;73;16;1;5;1005;50;9;
11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);447;69;70;6;8;1348;124;20;
11C130528: União das freguesias de Cristelos, Boim e Ordem;580;324;27;15;13;2672;130;48;
11C130529: União das freguesias de Figueiras e Covas;300;146;4;3;7;1516;103;25;
11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão);423;132;201;4;1;2173;162;111;
11C130531: União das freguesias de Nespereira e Casais;336;421;31;18;2;1844;106;44;
11C130532: União das freguesias de Silvares, Pias, Nogueira e Alvarenga;1013;311;96;20;23;7604;202;49;
11C130526: Vilar do Torno e Alentém;210;83;10;- -;2;1012;81;36;
11C1307: Marco de Canaveses;5754;3255;5421;1255;64;35664;1718;1265;
11C130732: Alpendorada, Várzea e Torrão;350;384;652;45;4;4715;148;121;
11C130733: Avessadas e Rosém;263;88;296;122;3;1314;54;32;
11C130704: Banho e Carvalhosa;129;108;99;13;6;940;78;28;
11C130734: Bem Viver;314;255;141;20;1;2998;132;127;
11C130705: Constance;187;56;72;18;4;1003;53;20;
11C130736: Marco;397;175;495;46;1;2259;70;58;
11C130737: Paredes de Viadores e Manhuncelos;221;171;358;70;- -;1369;75;47;
11C130738: Penha Longa e Paços de Gaiolo;428;382;605;157;3;2750;160;114;
11C130739: Sande e São Lourenço do Douro;304;165;339;113;3;2000;145;137;
11C130735: Santo Isidoro e Livração;190;62;95;8;3;1040;47;41;
11C130722: Soalhães;565;330;539;130;19;2999;121;75;
11C130723: Sobretâmega;113;77;97;5;1;749;40;43;
11C130724: Tabuado;233;138;140;9;4;1207;38;24;
11C130740: Várzea, Aliviada e Folhada;704;366;972;335;6;3283;117;111;
11C130741: Vila Boa de Quires e Maureles;944;314;327;115;5;3721;197;229;
11C130730: Vila Boa do Bispo;412;184;194;49;1;3317;243;58;
11C1309: Paços de Ferreira;3629;1842;1046;39;13;62336;1218;767;
11C130902: Carvalhosa;386;143;111;1;2;2296;106;14;
11C130904: Eiriz;205;150;31;1;- -;976;41;37;
11C130905: Ferreira;585;272;141;7;5;2133;197;39;
11C130906: Figueiró;212;77;22;1;- -;1111;84;24;
11C130917: Frazão Arreigada;325;125;93;3;4;1886;141;79;
11C130908: Freamunde;226;90;13;9;- -;1588;78;14;
11C130910: Meixomil;187;90;26;2;- -;1828;80;319;
11C130918: Paços de Ferreira;334;215;140;2;2;2179;99;102;
11C130913: Penamaior;279;332;110;1;- -;43426;94;3;
11C130914: Raimonda;326;45;39;- -;- -;1321;51;51;
11C130919: Sanfins Lamoso Codessos;400;219;81;8;- -;2378;164;64;
11C130916: Seroa;164;84;239;4;- -;1214;83;21;
11C1311: Penafiel;8575;6940;2395;841;88;40873;2487;2037;
11C131101: Abragão;550;296;107;36;1;1715;41;117;
11C131102: Boelhe;268;126;95;96;1;968;60;96;
11C131103: Bustelo;481;529;96;18;10;3186;202;64;
11C131104: Cabeça Santa;184;131;43;11;- -;779;63;51;
11C131105: Canelas;189;64;96;175;1;816;59;64;
11C131106: Capela;213;76;5;15;4;422;25;20;
11C131107: Castelões;168;57;92;13;8;1203;84;9;
11C131108: Croca;206;196;74;8;- -;874;63;15;
11C131109: Duas Igrejas;447;251;33;1;1;1629;79;37;
11C131110: Eja;74;59;46;19;2;659;28;38;
11C131112: Fonte Arcada;227;119;13;5;2;1071;59;155;
11C131113: Galegos;251;505;108;11;2;2533;120;47;
11C131141: Guilhufe e Urrô;336;486;30;10;6;1878;85;340;
11C131115: Irivo;284;213;59;9;4;1607;78;26;
11C131142: Lagares e Figueira;529;337;107;173;9;1777;142;127;
11C131140: Luzim e Vila Cova;506;136;171;36;2;1939;75;132;
11C131121: Oldrões;146;251;112;29;- -;613;95;73;
11C131122: Paço de Sousa;392;376;64;6;9;1758;55;15;
11C131139: Penafiel;1173;1111;192;34;15;5883;435;63;
11C131125: Perozelo;185;100;40;7;1;680;46;53;
11C131128: Rans;232;210;52;4;1;969;95;16;
11C131132: Recezinhos (São Mamede);218;186;143;10;3;2194;61;28;
11C131133: Recezinhos (São Martinho);321;164;228;14;4;1488;148;97;
11C131129: Rio de Moinhos;342;284;156;19;1;1468;47;74;
11C131138: Rio Mau;10;54;75;13;- -;359;56;210;
11C131134: Sebolido;2;15;38;13;- -;104;19;- -;
11C131143: Termas de São Vicente;432;282;111;41;1;1448;73;59;
11C131136: Valpedre;209;326;9;15;- -;853;94;11;
11C1813: Resende;2368;3404;3082;701;126;13506;1440;363;
11C181302: Barrô;2;112;64;2;2;1041;33;52;
11C181303: Cárquere;127;183;110;48;- -;987;100;26;
11C181310: Paus;312;265;372;187;48;1166;145;- -;
11C181311: Resende;405;538;358;33;10;2277;206;91;
11C181312: São Cipriano;210;210;409;20;1;907;174;14;
11C181313: São João de Fontoura;26;899;43;12;7;891;77;50;
11C181314: São Martinho de Mouros;140;348;590;133;32;2159;322;9;
11C181316: União das freguesias de Anreade e São Romão de Aregos;123;247;67;22;11;1644;200;60;
11C181317: União das freguesias de Felgueiras e Feirão;317;150;220;72;8;486;37;25;
11C181318: União das freguesias de Freigil e Miomães;103;225;496;89;2;1107;121;14;
11C181319: União das freguesias de Ovadas e Panchorra;603;227;353;83;5;841;25;22;
11D: Douro;19518;26872;60084;36364;13731;227390;11784;20307;
11D1701: Alijó;793;1021;1276;2483;1413;17021;967;890;
11D170101: Alijó;11;93;72;23;110;1104;83;97;
11D170107: Favaios;15;33;94;34;63;460;9;- -;
11D170108: Pegarinhos;25;67;2;- -;78;361;68;52;
11D170109: Pinhão;- -;17;- -;- -;12;7396;- -;85;
11D170112: Sanfins do Douro;2;51;8;4;210;934;29;37;
11D170113: Santa Eugénia;5;55;141;203;80;519;40;- -;
11D170114: São Mamede de Ribatua;5;26;103;243;113;531;42;45;
11D170120: União das freguesias de Carlão e Amieiro;16;138;194;293;248;1347;64;76;
11D170121: União das freguesias de Castedo e Cotas;8;16;12;78;73;454;39;24;
11D170122: União das freguesias de Pópulo e Ribalonga;148;113;96;536;131;745;309;- -;
11D170123: União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;- -;13;- -;- -;12;381;13;17;
11D170116: Vila Chã;84;194;61;415;137;1173;112;- -;
11D170117: Vila Verde;409;92;388;588;31;728;129;6;
11D170118: Vilar de Maçada;65;113;105;66;115;888;30;451;
11D1801: Armamar;219;974;1031;967;379;6126;225;119;
11D180101: Aldeias;3;7;5;3;19;507;33;54;
11D180120: Armamar;14;148;324;6;28;361;12;2;
11D180104: Cimbres;41;583;102;32;22;525;- -;- -;
11D180106: Folgosa;- -;- -;- -;- -;1;53;- -;5;
11D180107: Fontelo;3;34;179;5;23;633;46;7;
11D180109: Queimada;1;90;- -;3;29;199;22;- -;
11D180110: Queimadela;1;2;- -;- -;31;196;- -;- -;
11D180111: Santa Cruz;15;10;41;686;3;37;10;- -;
11D180114: São Cosmado;89;42;212;208;49;1599;- -;7;
11D180115: São Martinho das Chãs;27;30;41;- -;16;754;- -;- -;
11D180121: União das freguesias de Aricera e Goujoim;11;10;17;2;60;326;86;- -;
11D180122: União das freguesias de São Romão e Santiago;12;- -;57;1;13;485;- -;3;
11D180123: União das freguesias de Vila Seca e Santo Adrião;2;12;53;21;79;418;14;41;
11D180118: Vacalar;- -;6;- -;- -;6;33;2;- -;
11D0403: Carrazeda de Ansiães;534;649;4469;2536;1380;10957;766;1275;
11D040304: Carrazeda de Ansiães;103;48;922;211;59;653;83;75;
11D040306: Fonte Longa;82;80;986;188;110;392;32;46;
11D040308: Linhares;9;36;22;190;162;952;69;204;
11D040309: Marzagão;75;33;245;50;68;774;109;27;
11D040311: Parambos;16;27;11;5;41;615;47;10;
11D040312: Pereiros;- -;28;10;239;66;497;32;27;
11D040313: Pinhal do Norte;15;48;122;1;111;604;19;163;
11D040314: Pombal;6;59;142;9;128;822;60;75;
11D040316: Seixo de Ansiães;6;11;118;113;88;522;44;13;
11D040320: União das freguesias de Amedo e Zedes;91;92;531;497;77;945;91;91;
11D040321: União das freguesias de Belver e Mogo de Malta;47;35;304;46;74;506;29;87;
11D040322: União das freguesias de Castanheiro do Norte e Ribalonga;19;59;170;147;85;1536;65;156;
11D040323: União das freguesias de Lavandeira, Beira Grande e Selores;48;51;215;404;167;1385;66;153;
11D040318: Vilarinho da Castanheira;17;42;671;436;144;754;20;148;
11D0404: Freixo de Espada à Cinta;122;589;6563;1208;850;3761;214;1965;
11D040404: Ligares;- -;83;1682;100;151;713;41;1129;
11D040406: Poiares;5;102;885;471;82;560;15;240;
11D040407: União das freguesias de Freixo de Espada à Cinta e Mazouco;16;215;1863;227;299;1499;82;537;
11D040408: União das freguesias de Lagoaça e Fornos;101;189;2133;410;318;989;76;59;
11D1805: Lamego;1401;3022;3181;980;501;20317;685;616;
11D180502: Avões;35;3;49;40;2;142;14;- -;
11D180504: Britiande;7;34;146;4;4;779;20;3;
11D180505: Cambres;- -;42;- -;- -;5;5327;54;101;
11D180507: Ferreirim;21;106;49;1;27;917;35;8;
11D180508: Ferreiros de Avões;5;14;8;- -;2;192;33;27;
11D180509: Figueira;1;13;86;49;53;295;8;15;
11D180510: Lalim;149;62;180;48;39;347;15;- -;
11D180525: Lamego (Almacave e Sé);148;2134;148;48;26;6393;83;98;
11D180511: Lazarim;74;29;730;445;68;53;8;- -;
11D180516: Penajóia;- -;42;64;2;3;758;31;13;
11D180517: Penude;244;126;1084;124;137;1242;109;62;
11D180519: Samodães;- -;14;- -;- -;- -;178;13;7;
11D180520: Sande;- -;10;- -;- -;3;310;11;10;
11D180526: União das freguesias de Bigorne, Magueija e Pretarouca;298;93;333;110;45;484;79;56;
11D180527: União das freguesias de Cepões, Meijinhos e Melcões;214;97;225;30;22;1158;103;8;
11D180528: União das freguesias de Parada do Bispo e Valdigem;- -;14;2;53;4;619;9;25;
11D180523: Várzea de Abrunhais;1;45;1;3;3;517;45;177;
11D180524: Vila Nova de Souto d'El-Rei;204;144;76;23;58;606;15;6;
11D1704: Mesão Frio;5;193;254;89;7;3411;23;240;
11D170401: Barqueiros;5;51;2;5;- -;574;17;50;
11D170402: Cidadelhe;- -;9;29;31;1;252;3;30;
11D170408: Mesão Frio (Santo André);- -;65;83;38;1;1677;1;115;
11D170403: Oliveira;- -;6;- -;- -;4;291;- -;7;
11D170407: Vila Marim;- -;62;140;15;1;617;2;38;
11D1807: Moimenta da Beira;3823;1214;3184;2465;522;24928;1344;433;
11D180702: Alvite;1438;343;361;475;83;693;344;- -;
11D180703: Arcozelos;125;41;107;80;35;695;79;73;
11D180705: Baldos;29;3;30;54;12;270;28;- -;
11D180706: Cabaços;28;45;115;333;48;524;48;21;
11D180707: Caria;224;110;217;60;11;1028;131;4;
11D180708: Castelo;3;7;66;43;14;252;24;13;
11D180709: Leomil;318;62;971;796;57;1042;70;28;
11D180710: Moimenta da Beira;116;27;330;55;37;667;60;70;
11D180713: Passô;148;65;25;32;19;322;21;- -;
11D180716: Vila da Rua;210;77;406;10;24;1033;122;- -;
11D180717: Sarzedo;70;2;32;20;26;130;108;- -;
11D180719: Sever;255;131;42;49;23;428;33;- -;
11D180721: União das freguesias de Paradinha e Nagosa;27;10;- -;69;32;380;25;52;
11D180722: União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz;394;87;129;202;54;1496;86;155;
11D180723: União das freguesias de Peva e Segões;406;183;140;89;19;15646;130;17;
11D180720: Vilar;32;21;213;98;28;322;35;- -;
11D1707: Murça;821;1292;991;4297;1253;9716;1217;2333;
11D170701: Candedo;10;158;4;524;249;1897;126;845;
11D170703: Fiolhoso;113;351;109;174;133;810;64;6;
11D170704: Jou;216;334;142;2055;471;2508;852;661;
11D170705: Murça;15;44;117;2;51;759;5;251;
11D170710: União das freguesias de Carva e Vilares;220;120;248;234;44;663;35;13;
11D170711: União das freguesias de Noura e Palheiros;124;145;9;638;192;2207;82;361;
11D170708: Valongo de Milhais;123;140;362;670;113;872;53;196;
11D1812: Penedono;654;364;3637;903;400;3822;592;103;
11D181202: Beselga;80;62;449;86;68;366;70;- -;
11D181203: Castainço;115;12;90;83;17;347;45;16;
11D181207: Penela da Beira;15;27;501;49;19;346;18;- -;
11D181208: Póvoa de Penela;13;49;534;106;70;621;105;74;
11D181209: Souto;76;38;150;214;46;523;104;- -;
11D181210: União das freguesias de Antas e Ourozinho;147;35;1206;209;99;658;82;13;
11D181211: União das freguesias de Penedono e Granja;208;141;707;156;81;961;168;- -;
11D1708: Peso da Régua;40;556;743;749;126;6327;449;230;
11D170802: Fontelas;- -;10;- -;1;2;344;7;- -;
11D170805: Loureiro;- -;41;1;4;5;1015;94;- -;
11D170809: Sedielos;29;169;436;422;3;1110;114;85;
11D170813: União das freguesias de Galafura e Covelinhas;- -;89;125;236;38;565;37;82;
11D170814: União das freguesias de Moura Morta e Vinhós;8;104;75;11;6;1085;93;27;
11D170815: União das freguesias de Peso da Régua e Godim;- -;27;3;1;8;858;30;8;
11D170816: União das freguesias de Poiares e Canelas;3;88;103;74;56;861;63;14;
11D170810: Vilarinho dos Freires;- -;28;- -;- -;8;489;11;14;
11D1710: Sabrosa;539;554;739;1525;428;6568;411;444;
11D171001: Celeirós;- -;8;- -;- -;9;174;27;- -;
11D171002: Covas do Douro;- -;8;62;47;27;387;9;69;
11D171004: Gouvinhas;3;7;2;123;32;98;- -;5;
11D171007: Paços;58;86;10;431;111;966;35;57;
11D171005: Parada de Pinhão;75;102;52;3;41;642;79;20;
11D171009: Sabrosa;1;2;- -;42;8;310;9;15;
11D171011: São Lourenço de Ribapinhão;97;52;116;294;17;594;78;16;
11D171013: Souto Maior;7;98;36;53;75;620;106;7;
11D171014: Torre do Pinhão;212;18;207;127;21;466;- -;6;
11D171016: União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;2;23;- -;103;18;343;1;43;
11D171017: União das freguesias de São Martinho de Antas e Paradela de Guiães;83;139;254;302;56;1677;52;189;
11D171015: Vilarinho de São Romão;1;11;- -;- -;13;291;15;17;
11D1711: Santa Marta de Penaguião;89;1710;232;343;87;4360;81;527;
11D171101: Alvações do Corgo;- -;10;- -;- -;2;387;- -;7;
11D171102: Cumieira;10;701;2;- -;14;612;26;22;
11D171103: Fontes;50;52;135;174;25;429;22;47;
11D171106: Medrões;- -;18;80;72;4;508;2;45;
11D171110: Sever;- -;809;- -;- -;- -;414;- -;2;
