111160410: Lara;84;- -;- -;0;
111160411: Longos Vales;155;48;- -;- -;
111160415: Merufe;309;1;915;- -;
111160418: Moreira;86;100;- -;- -;
111160420: Pias;219;15;- -;- -;
111160421: Pinheiros;53;17;- -;- -;
111160422: Podame;49;2;- -;- -;
111160423: Portela;33;- -;- -;- -;
111160424: Riba de Mouro;133;- -;295;- -;
111160427: Segude;66;8;4;- -;
111160428: Tangil;124;1;368;- -;
111160431: Trute;47;- -;10;- -;
111160434: União das freguesias de Anhões e Luzio;107;2;788;- -;
111160435: União das freguesias de Ceivães e Badim;102;- -;116;- -;
111160436: União das freguesias de Mazedo e Cortes;212;43;- -;- -;
111160437: União das freguesias de Messegães, Valadares e Sá;131;6;95;- -;
111160438: União das freguesias de Monção e Troviscoso;144;65;- -;1;
111160439: União das freguesias de Sago, Lordelo e Parada;92;- -;373;- -;
111160440: União das freguesias de Troporiz e Lapela;47;- -;- -;- -;
1111605: Paredes de Coura;2191;282;1745;- -;
111160501: Agualonga;39;- -;209;- -;
111160503: Castanheira;139;- -;48;- -;
111160505: Coura;70;- -;112;- -;
111160507: Cunha;115;- -;300;- -;
111160510: Infesta;110;- -;49;- -;
111160513: Mozelos;93;- -;8;- -;
111160514: Padornelo;128;0;23;- -;
111160515: Parada;89;- -;53;- -;
111160519: Romarigães;66;- -;163;- -;
111160520: Rubiães;112;- -;11;- -;
111160522: União das freguesias de Bico e Cristelo;342;39;253;- -;
111160523: União das freguesias de Cossourado e Linhares;107;2;77;- -;
111160524: União das freguesias de Formariz e Ferreira;259;55;155;- -;
111160525: União das freguesias de Insalde e Porreiras;235;187;226;- -;
111160526: União das freguesias de Paredes de Coura e Resende;125;- -;21;- -;
111160521: Vascões;163;- -;37;- -;
1111606: Ponte da Barca;1445;100;6888;- -;
111160601: Azias;94;- -;86;- -;
111160602: Boivães;54;3;18;- -;
111160603: Bravães;109;3;- -;- -;
111160604: Britelo;45;1;637;- -;
111160606: Cuide de Vila Verde;45;2;12;- -;
111160611: Lavradas;196;7;- -;- -;
111160612: Lindoso;68;- -;3218;- -;
111160613: Nogueira;37;- -;- -;- -;
111160614: Oleiros;138;2;- -;- -;
111160619: Sampriz;109;- -;8;- -;
111160626: União das freguesias de Crasto, Ruivos e Grovelas;156;23;3;- -;
111160627: União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;78;2;2155;- -;
111160628: União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;147;41;- -;- -;
111160629: União das freguesias de Touvedo (São Lourenço e Salvador);38;2;34;- -;
111160630: União das freguesias de Vila Chã (São João Baptista e Santiago);59;2;718;- -;
111160623: Vade (São Pedro);38;7;- -;- -;
111160624: Vade (São Tomé);36;4;- -;- -;
1111607: Ponte de Lima;4793;789;2164;46;
111160701: Anais;128;- -;- -;- -;
111160752: Arca e Ponte de Lima;33;18;- -;19;
111160704: Arcozelo;166;76;41;- -;
111160753: Ardegão, Freixo e Mato;242;48;- -;- -;
111160754: Associação de freguesias do Vale do Neiva;236;19;- -;- -;
111160755: Bárrio e Cepões;92;- -;77;- -;
111160707: Beiral do Lima;147;17;18;- -;
111160708: Bertiandos;63;13;- -;- -;
111160709: Boalhosa;38;- -;12;- -;
111160710: Brandara;29;18;- -;- -;
111160756: Cabaços e Fojo Lobal;170;- -;69;- -;
111160757: Cabração e Moreira do Lima;169;35;500;- -;
111160713: Calheiros;156;9;30;- -;
111160714: Calvelo;145;30;29;1;
111160716: Correlhã;256;129;- -;- -;
111160717: Estorãos;73;49;278;12;
111160718: Facha;155;34;330;- -;
111160719: Feitosa;47;24;- -;- -;
111160721: Fontão;160;1;- -;- -;
111160758: Fornelos e Queijada;294;1;- -;- -;
111160724: Friastelas;70;2;- -;- -;
111160726: Gandra;109;10;- -;- -;
111160727: Gemieira;82;5;- -;- -;
111160728: Gondufe;126;12;- -;- -;
111160729: Labruja;67;- -;86;- -;
111160759: Labrujó, Rendufe e Vilar do Monte;128;- -;164;- -;
111160760: Navió e Vitorino dos Piães;194;4;81;- -;
111160734: Poiares;155;118;88;- -;
111160744: Rebordões (Santa Maria);80;- -;270;- -;
111160747: Rebordões (Souto);103;6;23;- -;
111160737: Refóios do Lima;264;75;11;12;
111160739: Ribeira;167;4;- -;- -;
111160740: Sá;72;4;- -;- -;
111160742: Santa Comba;20;- -;- -;- -;
111160743: Santa Cruz do Lima;47;24;- -;- -;
111160703: São Pedro d'Arcos;121;4;20;2;
111160745: Seara;64;- -;11;- -;
111160746: Serdedelo;54;- -;26;- -;
111160750: Vitorino das Donas;73;- -;- -;- -;
1111608: Valença;806;226;403;- -;
111160802: Boivão;23;- -;117;- -;
111160803: Cerdal;175;63;104;- -;
111160805: Fontoura;75;30;108;- -;
111160806: Friestas;23;- -;- -;- -;
111160808: Ganfei;117;12;- -;- -;
111160812: São Pedro da Torre;27;78;- -;- -;
111160817: União das freguesias de Gandra e Taião;114;- -;49;- -;
111160818: União das freguesias de Gondomil e Sanfins;25;- -;- -;- -;
111160819: União das freguesias de São Julião e Silva;98;42;25;- -;
111160820: União das freguesias de Valença, Cristelo Covo e Arão;78;0;- -;- -;
111160816: Verdoejo;51;- -;- -;- -;
1111609: Viana do Castelo;2946;313;3116;1239;
111160901: Afife;74;- -;165;- -;
111160902: Alvarães;84;2;- -;- -;
111160903: Amonde;40;0;200;- -;
111160904: Anha;95;10;- -;25;
111160905: Areosa;71;2;165;- -;
111160908: Carreço;179;25;240;- -;
111160910: Castelo do Neiva;106;- -;- -;- -;
111160940: Chafé;109;11;- -;- -;
111160911: Darque;26;10;- -;11;
111160914: Freixieiro de Soutelo;73;29;375;- -;
111160915: Lanheses;92;2;- -;- -;
111160920: Montaria;96;1;1000;- -;
111160922: Mujães;54;19;96;- -;
111160925: Outeiro;64;- -;- -;1202;
111160926: Perre;174;4;- -;- -;
111160928: Santa Marta de Portuzelo;142;15;- -;- -;
111160923: São Romão de Neiva;75;7;- -;- -;
111160941: União das freguesias de Barroselas e Carvoeiro;177;0;500;2;
111160942: União das freguesias de Cardielos e Serreleis;140;4;- -;- -;
111160943: União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;266;73;- -;- -;
111160944: União das freguesias de Mazarefes e Vila Fria;143;1;- -;- -;
111160945: União das freguesias de Nogueira, Meixedo e Vilar de Murteda;153;19;284;- -;
111160946: União das freguesias de Subportela, Deocriste e Portela Susã;201;- -;34;- -;
111160947: União das freguesias de Torre e Vila Mou;97;32;10;- -;
111160948: União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;74;- -;48;- -;
111160938: Vila de Punhe;28;28;- -;- -;
111160935: Vila Franca;113;20;- -;- -;
1111610: Vila Nova de Cerveira;616;56;551;5;
111161003: Cornes;39;5;- -;- -;
111161004: Covas;128;18;47;1;
111161006: Gondarém;76;- -;30;- -;
111161007: Loivo;11;- -;- -;- -;
111161009: Mentrestido;68;5;229;- -;
111161012: Sapardos;33;- -;94;- -;
111161013: Sopo;32;0;112;- -;
111161016: União das freguesias de Campos e Vila Meã;97;0;- -;- -;
111161017: União das freguesias de Candemil e Gondar;45;- -;- -;- -;
111161018: União das freguesias de Reboreda e Nogueira;58;28;- -;- -;
111161019: União das freguesias de Vila Nova de Cerveira e Lovelhe;30;- -;39;4;
112: Cávado;18844;5065;4578;1068;
1120301: Amares;1498;410;144;1;
112030102: Barreiros;58;36;- -;- -;
112030104: Bico;21;- -;- -;- -;
112030119: Bouro (Santa Maria);53;3;4;- -;
112030120: Bouro (Santa Marta);87;- -;140;- -;
112030105: Caires;79;6;- -;- -;
112030107: Carrazedo;96;163;- -;1;
112030108: Dornelas;98;27;- -;- -;
112030111: Fiscal;57;14;- -;- -;
112030112: Goães;75;5;- -;- -;
112030113: Lago;87;21;- -;- -;
112030118: Rendufe;119;85;- -;- -;
112030125: União das freguesias de Amares e Figueiredo;86;15;- -;- -;
112030126: União das freguesias de Caldelas, Sequeiros e Paranhos;115;2;- -;- -;
112030127: União das freguesias de Ferreiros, Prozelo e Besteiros;232;25;- -;- -;
112030128: União das freguesias de Torre e Portela;52;- -;- -;- -;
112030129: União das freguesias de Vilela, Seramil e Paredes Secas;183;7;- -;- -;
1120302: Barcelos;7322;3060;- -;30;
112030201: Abade de Neiva;104;111;- -;- -;
112030202: Aborim;77;- -;- -;- -;
112030203: Adães;66;59;- -;- -;
112030205: Airó;64;27;- -;- -;
112030206: Aldreu;66;52;- -;- -;
112030208: Alvelos;116;- -;- -;- -;
112030209: Arcozelo;27;4;- -;9;
112030210: Areias;19;- -;- -;- -;
112030212: Balugães;21;10;- -;- -;
112030213: Barcelinhos;19;86;- -;- -;
112030215: Barqueiros;219;15;- -;- -;
112030216: Cambeses;87;87;- -;- -;
112030218: Carapeços;72;4;- -;- -;
112030220: Carvalhal;49;20;- -;- -;
112030221: Carvalhas;38;19;- -;- -;
112030224: Cossourado;128;81;- -;- -;
112030228: Cristelo;286;191;- -;- -;
112030234: Fornelos;41;57;- -;- -;
112030235: Fragoso;126;0;- -;- -;
112030268: Galegos (Santa Maria);16;- -;- -;- -;
112030272: Galegos (São Martinho);16;- -;- -;- -;
112030237: Gilmonde;65;25;- -;- -;
112030242: Lama;42;- -;- -;- -;
112030243: Lijó;111;46;- -;1;
112030244: Macieira de Rates;406;65;- -;- -;
112030245: Manhente;36;219;- -;- -;
112030247: Martim;80;0;- -;- -;
112030252: Moure;49;47;- -;- -;
112030254: Oliveira;49;19;- -;- -;
112030255: Palme;116;1;- -;- -;
112030256: Panque;98;36;- -;- -;
112030257: Paradela;164;99;- -;- -;
112030259: Pereira;42;1;- -;- -;
112030260: Perelhal;39;29;- -;- -;
112030261: Pousa;104;28;- -;- -;
112030263: Remelhe;188;137;- -;- -;
112030265: Rio Covo (Santa Eugénia);24;38;- -;- -;
112030264: Roriz;247;117;- -;- -;
112030279: Silva;16;17;- -;2;
112030277: Tamel (São Veríssimo);49;- -;- -;- -;
112030282: Ucha;109;55;- -;- -;
112030290: União das freguesias de Alheira e Igreja Nova;94;5;- -;- -;
112030291: União das freguesias de Alvito (São Pedro e São Martinho) e Couto;156;86;- -;6;
112030292: União das freguesias de Areias de Vilar e Encourados;147;34;- -;- -;
112030293: União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);82;27;- -;12;
112030294: União das freguesias de Campo e Tamel (São Pedro Fins);106;23;- -;- -;
112030295: União das freguesias de Carreira e Fonte Coberta;199;82;- -;- -;
112030296: União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;616;207;- -;0;
112030297: União das freguesias de Creixomil e Mariz;85;41;- -;- -;
112030298: União das freguesias de Durrães e Tregosa;43;17;- -;- -;
112030299: União das freguesias de Gamil e Midões;87;9;- -;- -;
1120302FA: União das freguesias de Milhazes, Vilar de Figos e Faria;286;105;- -;- -;
1120302FB: União das freguesias de Negreiros e Chavão;340;63;- -;- -;
1120302FC: União das freguesias de Quintiães e Aguiar;179;- -;- -;- -;
1120302FD: União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);226;3;- -;- -;
1120302FE: União das freguesias de Silveiros e Rio Covo (Santa Eulália);113;118;- -;- -;
1120302FF: União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;61;- -;- -;- -;
1120302FG: União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;388;234;- -;- -;
1120302FH: União das freguesias de Vila Cova e Feitos;217;105;- -;- -;
112030283: Várzea;99;- -;- -;- -;
112030287: Vila Seca;107;100;- -;- -;
1120303: Braga;2964;756;- -;33;
112030301: Adaúfe;153;48;- -;- -;
112030349: Braga (São Vicente);- -;- -;- -;- -;
112030351: Braga (São Vítor);- -;0;- -;7;
112030312: Espinho;101;- -;- -;- -;
112030313: Esporões;73;37;- -;- -;
112030315: Figueiredo;32;38;- -;- -;
112030319: Gualtar;5;1;- -;- -;
112030322: Lamas;31;- -;- -;- -;
112030325: Mire de Tibães;111;15;- -;- -;
112030330: Padim da Graça;54;25;- -;- -;
112030331: Palmeira;127;77;- -;- -;
112030334: Pedralva;101;62;- -;- -;
112030336: Priscos;83;0;- -;- -;
112030338: Ruilhe;63;- -;- -;8;
112030354: Sequeira;100;83;- -;- -;
112030355: Sobreposta;95;17;- -;0;
112030356: Tadim;21;10;- -;- -;
112030357: Tebosa;29;- -;- -;- -;
112030363: União das freguesias de Arentim e Cunha;135;53;- -;- -;
112030364: União das freguesias de Braga (Maximinos, Sé e Cividade);15;4;- -;- -;
112030365: União das freguesias de Braga (São José de São Lázaro e São João do Souto);- -;- -;- -;- -;
112030366: União das freguesias de Cabreiros e Passos (São Julião);170;- -;- -;- -;
112030367: União das freguesias de Celeirós, Aveleda e Vimieiro;120;22;- -;- -;
112030368: União das freguesias de Crespos e Pousada;181;43;- -;- -;
112030369: União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);163;93;- -;- -;
112030370: União das freguesias de Este (São Pedro e São Mamede);109;0;- -;- -;
112030371: União das freguesias de Ferreiros e Gondizalves;55;26;- -;- -;
112030372: União das freguesias de Guisande e Oliveira (São Pedro);72;23;- -;- -;
112030373: União das freguesias de Lomar e Arcos;55;2;- -;3;
112030374: União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;173;25;- -;- -;
112030375: União das freguesias de Merelim (São Pedro) e Frossos;112;1;- -;- -;
112030376: União das freguesias de Morreira e Trandeiras;69;7;- -;- -;
112030377: União das freguesias de Nogueira, Fraião e Lamaçães;67;1;- -;- -;
112030378: União das freguesias de Nogueiró e Tenões;17;- -;- -;5;
112030379: União das freguesias de Real, Dume e Semelhe;152;19;- -;10;
112030380: União das freguesias de Santa Lucrécia de Algeriz e Navarra;73;13;- -;- -;
112030381: União das freguesias de Vilaça e Fradelos;46;8;- -;- -;
1120306: Esposende;1963;332;- -;- -;
112030601: Antas;61;11;- -;- -;
112030608: Forjães;107;30;- -;- -;
112030610: Gemeses;225;10;- -;- -;
112030616: União das freguesias de Apúlia e Fão;394;34;- -;- -;
112030617: União das freguesias de Belinho e Mar;126;9;- -;- -;
112030618: União das freguesias de Esposende, Marinhas e Gandra;394;26;- -;- -;
112030619: União das freguesias de Fonte Boa e Rio Tinto;357;158;- -;- -;
112030620: União das freguesias de Palmeira de Faro e Curvos;210;27;- -;- -;
112030615: Vila Chã;90;28;- -;- -;
1120310: Terras de Bouro;1481;8;3922;1001;
112031001: Balança;94;- -;86;- -;
112031003: Campo do Gerês;27;8;255;1001;
112031004: Carvalheira;106;- -;167;- -;
112031008: Covide;102;- -;563;- -;
112031009: Gondoriz;88;- -;267;- -;
112031010: Moimenta;55;- -;14;- -;
112031012: Ribeira;27;- -;- -;- -;
112031013: Rio Caldo;91;- -;273;- -;
112031014: Souto;52;- -;- -;- -;
112031018: União das freguesias de Chamoim e Vilar;196;0;241;- -;
112031019: União das freguesias de Chorense e Monte;311;- -;684;- -;
112031020: União das freguesias de Cibões e Brufe;204;- -;577;- -;
112031015: Valdosende;66;- -;251;- -;
112031017: Vilar da Veiga;62;- -;544;- -;
1120313: Vila Verde;3617;498;512;3;
112031359: Aboim da Nóbrega e Gondomar;208;- -;- -;- -;
112031304: Atiães;104;24;- -;- -;
112031308: Cabanelas;190;65;- -;- -;
112031309: Cervães;121;7;- -;- -;
112031311: Coucieiro;106;51;- -;- -;
112031313: Dossãos;41;- -;- -;- -;
112031316: Freiriz;62;- -;- -;- -;
112031317: Gême;37;3;- -;- -;
112031323: Lage;86;- -;- -;- -;
112031324: Lanhas;36;1;- -;- -;
112031325: Loureira;27;- -;- -;- -;
112031328: Moure;92;0;- -;- -;
112031330: Oleiros;64;- -;- -;- -;
112031331: Parada de Gatim;46;- -;- -;- -;
112031335: Pico;67;32;- -;- -;
112031337: Ponte;44;2;- -;- -;
112031350: Prado (São Miguel);77;- -;99;- -;
112031340: Sabariz;19;- -;- -;- -;
112031352: Soutelo;102;68;- -;3;
112031354: Turiz;224;2;- -;- -;
112031360: União das freguesias da Ribeira do Neiva;455;47;- -;- -;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);72;- -;- -;- -;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);91;34;- -;- -;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;75;4;3;- -;
112031364: União das freguesias de Marrancos e Arcozelo;102;98;- -;- -;
112031365: União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);57;17;- -;- -;
112031366: União das freguesias de Pico de Regalados, Gondiães e Mós;133;20;- -;- -;
112031367: União das freguesias de Sande, Vilarinho, Barros e Gomide;149;- -;41;- -;
112031368: União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);143;- -;- -;- -;
112031369: União das freguesias do Vade;200;2;- -;- -;
112031355: Valdreu;144;- -;370;- -;
112031342: Vila de Prado;117;22;- -;- -;
112031370: Vila Verde e Barbudo;125;- -;- -;- -;
119: Ave;19447;3656;17263;52;
1190304: Cabeceiras de Basto;3498;259;7337;- -;
119030401: Abadim;452;- -;275;- -;
119030404: Basto;111;4;74;- -;
119030405: Bucos;214;- -;5;- -;
119030406: Cabeceiras de Basto;286;- -;1520;- -;
119030407: Cavez;346;177;947;- -;
119030408: Faia;78;- -;- -;- -;
119030413: Pedraça;152;14;120;- -;
119030415: Rio Douro;768;1;2126;- -;
119030418: União das freguesias de Alvite e Passos;197;24;225;- -;
119030419: União das freguesias de Arco de Baúlhe e Vila Nune;172;9;23;- -;
119030420: União das freguesias de Gondiães e Vilar de Cunhas;347;6;1713;- -;
119030421: União das freguesias de Refojos de Basto, Outeiro e Painzela;375;24;309;- -;
1190307: Fafe;2196;222;160;2;
119030705: Armil;31;2;- -;- -;
119030726: Arões (Santa Cristina);30;7;- -;- -;
119030730: Arões (São Romão);54;30;- -;- -;
119030708: Estorãos;87;2;- -;- -;
119030709: Fafe;42;5;- -;2;
119030712: Fornelos;41;3;- -;- -;
119030714: Golães;52;6;- -;- -;
119030716: Medelo;20;19;- -;- -;
119030719: Paços;49;- -;- -;- -;
119030722: Quinchães;116;11;- -;- -;
119030723: Regadas;85;2;- -;- -;
119030724: Revelhe;59;11;- -;- -;
119030725: Ribeiros;72;1;- -;- -;
119030728: São Gens;202;11;- -;- -;
119030729: Silvares (São Martinho);38;- -;- -;- -;
119030733: Travassós;77;- -;- -;- -;
119030737: União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;172;5;- -;- -;
119030738: União de freguesias de Agrela e Serafão;100;2;- -;- -;
119030739: União de freguesias de Antime e Silvares (São Clemente);68;- -;- -;- -;
119030740: União de freguesias de Ardegão, Arnozela e Seidões;149;3;- -;- -;
119030741: União de freguesias de Cepães e Fareja;115;36;- -;- -;
119030742: União de freguesias de Freitas e Vila Cova;105;- -;- -;- -;
119030743: União de freguesias de Monte e Queimadela;243;- -;150;- -;
119030744: União de freguesias de Moreira do Rei e Várzea Cova;156;65;10;- -;
119030736: Vinhós;33;- -;- -;- -;
1190308: Guimarães;3050;1003;- -;38;
119030801: Aldão;23;25;- -;- -;
119030804: Azurém;21;6;- -;2;
119030806: Barco;48;3;- -;- -;
119030807: Brito;83;2;- -;- -;
119030808: Caldelas;35;- -;- -;- -;
119030857: Candoso (São Martinho);80;28;- -;- -;
119030812: Costa;18;10;- -;- -;
119030813: Creixomil;40;- -;- -;- -;
119030815: Fermentões;49;21;- -;2;
119030820: Gonça;54;17;- -;- -;
119030821: Gondar;39;- -;- -;- -;
119030823: Guardizela;62;51;- -;- -;
119030824: Infantas;57;19;- -;- -;
119030827: Longos;96;112;- -;- -;
119030828: Lordelo;38;23;- -;- -;
119030830: Mesão Frio;23;- -;- -;- -;
119030831: Moreira de Cónegos;20;14;- -;- -;
119030832: Nespereira;18;30;- -;- -;
119030835: Pencelo;34;4;- -;- -;
119030836: Pinheiro;20;2;- -;- -;
119030837: Polvoreira;29;6;- -;- -;
119030838: Ponte;92;18;- -;- -;
119030842: Prazins (Santa Eufémia);34;4;- -;- -;
119030840: Ronfe;71;27;- -;- -;
119030858: Sande (São Martinho);31;38;- -;- -;
119030865: São Torcato;202;75;- -;10;
119030850: Selho (São Cristóvão);17;- -;- -;- -;
119030854: Selho (São Jorge);56;20;- -;- -;
119030866: Serzedelo;78;9;- -;- -;
119030868: Silvares;75;3;- -;- -;
119030875: União das freguesias de Abação e Gémeos;100;8;- -;- -;
119030876: União das freguesias de Airão Santa Maria, Airão São João e Vermil;91;25;- -;- -;
119030877: União das freguesias de Arosa e Castelões;59;9;- -;- -;
119030878: União das freguesias de Atães e Rendufe;151;43;- -;- -;
119030879: União das freguesias de Briteiros Santo Estêvão e Donim;44;32;- -;- -;
119030880: União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;129;39;- -;- -;
119030881: União das freguesias de Candoso São Tiago e Mascotelos;56;8;- -;- -;
119030882: União das freguesias de Conde e Gandarela;76;7;- -;- -;
119030883: União das freguesias de Leitões, Oleiros e Figueiredo;112;92;- -;- -;
119030884: União das freguesias de Oliveira, São Paio e São Sebastião;- -;- -;- -;- -;
119030885: União das freguesias de Prazins Santo Tirso e Corvite;43;18;- -;4;
119030886: União das freguesias de Sande São Lourenço e Balazar;93;66;- -;- -;
119030887: União das freguesias de Sande Vila Nova e Sande São Clemente;82;37;- -;6;
119030888: União das freguesias de Selho São Lourenço e Gominhães;84;- -;- -;- -;
119030889: União das freguesias de Serzedo e Calvos;57;2;- -;- -;
119030890: União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;272;42;- -;14;
119030891: União das freguesias de Tabuadelo e São Faustino;38;- -;- -;- -;
119030871: Urgezes;23;11;- -;- -;
1191705: Mondim de Basto;2000;123;3707;5;
119170501: Atei;353;110;- -;- -;
119170502: Bilhó;641;- -;- -;- -;
119170505: São Cristóvão de Mondim de Basto;338;11;201;5;
119170509: União das freguesias de Campanhó e Paradança;120;- -;359;- -;
119170510: União das freguesias de Ermelo e Pardelhas;375;- -;2351;- -;
119170508: Vilar de Ferreiros;172;2;796;- -;
1190309: Póvoa de Lanhoso;2267;326;388;3;
119030906: Covelas;80;2;- -;- -;
119030908: Ferreiros;103;14;- -;- -;
119030912: Galegos;28;- -;- -;- -;
119030913: Garfe;51;7;- -;- -;
119030914: Geraz do Minho;62;134;- -;- -;
119030915: Lanhoso;49;8;- -;- -;
119030917: Monsul;95;2;- -;- -;
119030919: Póvoa de Lanhoso (Nossa Senhora do Amparo);69;6;6;- -;
119030921: Rendufinho;133;- -;- -;- -;
119030922: Santo Emilião;66;47;- -;- -;
119030923: São João de Rei;87;3;49;- -;
119030924: Serzedelo;243;5;- -;- -;
119030925: Sobradelo da Goma;106;- -;77;- -;
119030926: Taíde;75;1;- -;- -;
119030927: Travassos;100;1;20;2;
119030930: União das freguesias de Águas Santas e Moure;139;0;- -;- -;
119030931: União das freguesias de Calvos e Frades;124;22;143;1;
119030932: União das freguesias de Campos e Louredo;48;64;- -;- -;
119030933: União das freguesias de Esperança e Brunhais;79;- -;- -;- -;
119030934: União das freguesias de Fonte Arcada e Oliveira;298;5;21;- -;
119030935: União das freguesias de Verim, Friande e Ajude;173;- -;72;- -;
119030929: Vilela;59;6;- -;- -;
1190311: Vieira do Minho;2381;88;5671;- -;
119031105: Cantelães;170;- -;525;- -;
119031107: Eira Vedra;88;4;115;- -;
119031108: Guilhofrei;140;- -;213;- -;
119031109: Louredo;62;- -;8;- -;
119031110: Mosteiro;107;0;65;- -;
