
Statistical table extracted on October 12, 2022 (15:26:22)
http://www.ine.pt



Geographic localization (NUTS -2013);Tractors by agricultural holding (No.) by Geographic localization (NUTS -2013) -  Decennial (1) ;
1701507: Montijo;0,3;
170150701: Canha;0,5;
170150704: Sarilhos Grandes;0,2;
170150709: União das freguesias de Atalaia e Alto Estanqueiro-Jardia;0,2;
170150710: União das freguesias de Montijo e Afonsoeiro;0,2;
170150711: União das freguesias de Pegões;0,4;
1701116: Odivelas;0,3;
170111603: Odivelas;0,1;
170111608: União das freguesias de Pontinha e Famões;3,5;
170111609: União das freguesias de Póvoa de Santo Adrião e Olival Basto;0,1;
170111610: União das freguesias de Ramada e Caneças;0,3;
1701110: Oeiras;0,7;
170111002: Barcarena;0,3;
170111009: Porto Salvo;- -;
170111012: União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;- -;
170111013: União das freguesias de Carnaxide e Queijas;0,8;
170111014: União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias;1,1;
1701508: Palmela;0,3;
170150802: Palmela;0,3;
170150803: Pinhal Novo;0,1;
170150804: Quinta do Anjo;0,3;
170150806: União das freguesias de Poceirão e Marateca;0,4;
1701510: Seixal;0,2;
170151002: Amora;0,1;
170151005: Corroios;0,7;
170151006: Fernão Ferro;- -;
170151007: União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires;0,2;
1701511: Sesimbra;0,2;
170151103: Quinta do Conde;- -;
170151101: Sesimbra (Castelo);0,3;
170151102: Sesimbra (Santiago);0;
1701512: Setúbal;0,4;
170151207: Gâmbia-Pontes-Alto da Guerra;0,6;
170151208: Sado;0,5;
170151205: Setúbal (São Sebastião);0,6;
170151209: União das freguesias de Azeitão (São Lourenço e São Simão);0,3;
170151210: União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça);0,3;
1701111: Sintra;0,6;
170111102: Algueirão-Mem Martins;0,4;
170111115: Casal de Cambra;- -;
170111105: Colares;0,3;
170111108: Rio de Mouro;0,6;
170111122: União das freguesias de Agualva e Mira-Sintra;- -;
170111123: União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;0,7;
170111125: União das freguesias de Massamá e Monte Abraão;- -;
170111126: União das freguesias de Queluz e Belas;0,4;
170111127: União das freguesias de São João das Lampas e Terrugem;0,6;
170111128: União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);0,5;
170111124: União das freguesias do Cacém e São Marcos;- -;
1701114: Vila Franca de Xira;0,5;
170111412: União das freguesias de Alhandra, São João dos Montes e Calhandriz;0,2;
170111413: União das freguesias de Alverca do Ribatejo e Sobralinho;0,3;
170111414: União das freguesias de Castanheira do Ribatejo e Cachoeiras;0,4;
170111415: União das freguesias de Póvoa de Santa Iria e Forte da Casa;0;
170111408: Vialonga;0,2;
170111409: Vila Franca de Xira;0,9;
18: Alentejo;0,4;
181: Alentejo Litoral;0,3;
1811501: Alcácer do Sal;0,8;
181150106: Comporta;- -;
181150105: São Martinho;2;
181150104: Torrão;0,9;
181150107: União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;0,7;
1811505: Grândola;0,3;
181150501: Azinheira dos Barros e São Mamede do Sádão;0,8;
181150505: Carvalhal;0,2;
181150503: Melides;0,2;
181150506: União das freguesias de Grândola e Santa Margarida da Serra;0,3;
1810211: Odemira;0,2;
181021116: Boavista dos Pinheiros;- -;
181021118: Colos;0,3;
181021117: Longueira/Almograve;- -;
181021115: Luzianes-Gare;- -;
181021102: Relíquias;0,2;
181021103: Sabóia;0,2;
181021119: Santa Clara-a-Velha;0,2;
181021106: São Luís;0,2;
181021107: São Martinho das Amoreiras;0,1;
181021120: São Salvador e Santa Maria;0,3;
181021121: São Teotónio;0,2;
181021122: Vale de Santiago;0,4;
181021111: Vila Nova de Milfontes;0,1;
1811509: Santiago do Cacém;0,3;
181150901: Abela;0,4;
181150902: Alvalade;0,8;
181150903: Cercal;0,3;
181150904: Ermidas-Sado;0,5;
181150907: Santo André;0,2;
181150910: São Francisco da Serra;0,1;
181150912: União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;0,2;
181150913: União das freguesias de São Domingos e Vale de Água;0,4;
1811513: Sines;0,3;
181151302: Porto Covo;0,4;
181151301: Sines;0,3;
184: Baixo Alentejo;0,5;
1840201: Aljustrel;0,7;
184020102: Ervidel;0,6;
184020103: Messejana;0,6;
184020104: São João de Negrilhos;0,5;
184020106: União das freguesias de Aljustrel e Rio de Moinhos;1,1;
1840202: Almodôvar;0,2;
184020208: Aldeia dos Fernandes;0,2;
184020203: Rosário;0,4;
184020205: Santa Cruz;0,1;
184020206: São Barnabé;0,1;
184020209: União das freguesias de Almodôvar e Graça dos Padrões;0,3;
184020210: União das freguesias de Santa Clara-a-Nova e Gomes Aires;0,1;
1840203: Alvito;0,4;
184020301: Alvito;0,4;
184020302: Vila Nova da Baronia;0,4;
1840204: Barrancos;0,1;
184020401: Barrancos;0,1;
1840205: Beja;0,9;
184020502: Baleizão;1,3;
184020503: Beringel;0,8;
184020504: Cabeça Gorda;0,6;
184020506: Nossa Senhora das Neves;0,7;
184020510: Santa Clara de Louredo;1,5;
184020516: São Matias;1;
184020519: União das freguesias de Albernoa e Trindade;1,7;
184020520: União das freguesias de Beja (Salvador e Santa Maria da Feira);0,6;
184020521: União das freguesias de Beja (Santiago Maior e São João Baptista);1,1;
184020522: União das freguesias de Salvada e Quintos;1,1;
184020523: União das freguesias de Santa Vitória e Mombeja;0,7;
184020524: União das freguesias de Trigaches e São Brissos;0,6;
1840206: Castro Verde;1,3;
184020603: Entradas;1,2;
184020604: Santa Bárbara de Padrões;0,8;
184020605: São Marcos da Ataboeira;2,3;
184020606: União das freguesias de Castro Verde e Casével;1,3;
1840207: Cuba;0,4;
184020701: Cuba;0,5;
184020702: Faro do Alentejo;0,5;
184020703: Vila Alva;0,2;
184020704: Vila Ruiva;0,2;
1840208: Ferreira do Alentejo;0,8;
184020803: Figueira dos Cavaleiros;0,8;
184020804: Odivelas;0,7;
184020807: União das freguesias de Alfundão e Peroguarda;1;
184020808: União das freguesias de Ferreira do Alentejo e Canhestros;0,7;
1840209: Mértola;0,4;
184020901: Alcaria Ruiva;0,7;
184020902: Corte do Pinto;0,2;
184020903: Espírito Santo;0,1;
184020904: Mértola;0,3;
184020905: Santana de Cambas;0,4;
184020906: São João dos Caldeireiros;0,3;
184020910: União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;0,3;
1840210: Moura;0,6;
184021001: Amareleja;0,5;
184021002: Póvoa de São Miguel;0,6;
184021008: Sobral da Adiça;0,5;
184021009: União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;0,7;
184021010: União das freguesias de Safara e Santo Aleixo da Restauração;0,4;
1840212: Ourique;0,2;
184021203: Ourique;0,3;
184021206: Santana da Serra;0;
184021207: União das freguesias de Garvão e Santa Luzia;0,4;
184021208: União das freguesias de Panoias e Conceição;0,5;
1840213: Serpa;0,4;
184021302: Brinches;0,4;
184021303: Pias;0,4;
184021308: União das freguesias de Serpa (Salvador e Santa Maria);0,7;
184021309: União das freguesias de Vila Nova de São Bento e Vale de Vargo;0,3;
184021307: Vila Verde de Ficalho;0,2;
1840214: Vidigueira;0,5;
184021401: Pedrógão;0,6;
184021402: Selmes;1,1;
184021403: Vidigueira;0,3;
184021404: Vila de Frades;0,2;
185: Lezíria do Tejo;0,4;
1851403: Almeirim;0,6;
185140301: Almeirim;0,8;
185140302: Benfica do Ribatejo;0,6;
185140303: Fazendas de Almeirim;0,4;
185140304: Raposa;0,7;
1851404: Alpiarça;0,8;
185140401: Alpiarça;0,8;
1851103: Azambuja;0,3;
185110301: Alcoentre;0,2;
185110302: Aveiras de Baixo;0,3;
185110303: Aveiras de Cima;0,3;
185110304: Azambuja;0,6;
185110310: União das freguesias de Manique do Intendente, Vila Nova de São Pedro e Maçussa;0,3;
185110306: Vale do Paraíso;0,2;
185110307: Vila Nova da Rainha;1;
1851405: Benavente;0,8;
185140504: Barrosa;0,9;
185140501: Benavente;1,1;
185140502: Samora Correia;0,6;
185140503: Santo Estêvão;0,6;
1851406: Cartaxo;0,4;
185140604: Pontével;0,3;
185140610: União das freguesias de Ereira e Lapa;0,4;
185140609: União das freguesias do Cartaxo e Vale da Pinta;0,2;
185140605: Valada;1,2;
185140608: Vale da Pedra;0,3;
185140607: Vila Chã de Ourique;0,5;
1851407: Chamusca;0,7;
185140707: Carregueira;0,3;
185140704: Ulme;0,7;
185140708: União das freguesias da Chamusca e Pinheiro Grande;0,8;
185140709: União das freguesias de Parreira e Chouto;0,8;
185140705: Vale de Cavalos;1;
1851409: Coruche;0,5;
185140907: Biscainho;1,2;
185140905: Branca;0,6;
185140902: Couço;0,8;
185140908: Santana do Mato;0,6;
185140903: São José da Lamarosa;0,2;
185140909: União das freguesias de Coruche, Fajarda e Erra;0,5;
1851412: Golegã;1;
185141201: Azinhaga;1,1;
185141202: Golegã;0,9;
185141203: Pombalinho;1,1;
1851414: Rio Maior;0,3;
185141401: Alcobertas;0,3;
185141402: Arrouquelas;0,2;
185141410: Asseiceira;0,3;
185141405: Fráguas;0,2;
185141408: Rio Maior;0,3;
185141411: São Sebastião;0,4;
185141415: União das freguesias de Azambujeira e Malaqueijo;0,3;
185141416: União das freguesias de Marmeleira e Assentiz;0,2;
185141417: União das freguesias de Outeiro da Cortiçada e Arruda dos Pisões;0,2;
185141418: União das freguesias de São João da Ribeira e Ribeira de São João;0,3;
1851415: Salvaterra de Magos;0,5;
185141502: Marinhais;0,3;
185141503: Muge;0,7;
185141507: União das freguesias de Glória do Ribatejo e Granho;0,4;
185141508: União das freguesias de Salvaterra de Magos e Foros de Salvaterra;0,6;
1851416: Santarém;0,3;
185141601: Abitureiras;0,3;
185141602: Abrã;0,2;
185141604: Alcanede;0,2;
185141605: Alcanhões;0,4;
185141606: Almoster;0,4;
185141607: Amiais de Baixo;0;
185141608: Arneiro das Milhariças;0,2;
185141628: Gançaria;0,2;
185141613: Moçarria;0,1;
185141614: Pernes;0,3;
185141616: Póvoa da Isenta;0,2;
185141629: União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;0,4;
185141630: União das freguesias de Azoia de Cima e Tremês;0,3;
185141631: União das freguesias de Casével e Vaqueiros;0,2;
185141632: União das freguesias de Romeira e Várzea;0,2;
185141633: União de freguesias da cidade de Santarém;0,6;
185141634: União das freguesias de São Vicente do Paul e Vale de Figueira;0,4;
185141625: Vale de Santarém;0,4;
186: Alto Alentejo;0,3;
1861201: Alter do Chão;0,5;
186120101: Alter do Chão;0,6;
186120102: Chancelaria;0,4;
186120104: Cunheira;0,2;
186120103: Seda;0,8;
1861202: Arronches;0,3;
186120201: Assunção;0,6;
186120202: Esperança;0,1;
186120203: Mosteiros;0,3;
1861203: Avis;0,6;
186120302: Aldeia Velha;0,5;
186120303: Avis;0,5;
186120305: Ervedal;0,6;
186120306: Figueira e Barros;0,6;
186120309: União das freguesias de Alcórrego e Maranhão;0,8;
186120310: União das freguesias de Benavila e Valongo;0,6;
1861204: Campo Maior;0,4;
186120401: Nossa Senhora da Expectação;0,4;
186120402: Nossa Senhora da Graça dos Degolados;0,6;
186120403: São João Baptista;0,5;
1861205: Castelo de Vide;0,3;
186120501: Nossa Senhora da Graça de Póvoa e Meadas;0,5;
186120502: Santa Maria da Devesa;0,1;
186120503: Santiago Maior;0,3;
186120504: São João Baptista;0,4;
1861206: Crato;0,3;
186120601: Aldeia da Mata;0,1;
186120604: Gáfete;0,1;
186120605: Monte da Pedra;0,1;
186120607: União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;0,5;
1861207: Elvas;0,6;
186120712: Assunção, Ajuda, Salvador e Santo Ildefonso;0,8;
186120713: Caia, São Pedro e Alcáçova;0,7;
186120706: Santa Eulália;0,8;
186120707: São Brás e São Lourenço;0,6;
186120708: São Vicente e Ventosa;1,3;
186120714: União das freguesias de Barbacena e Vila Fernando;0,5;
186120715: União das freguesias de Terrugem e Vila Boim;0,4;
1861208: Fronteira;0,7;
186120801: Cabeço de Vide;0,4;
186120802: Fronteira;0,8;
186120803: São Saturnino;0,6;
1861209: Gavião;0,1;
186120902: Belver;0,1;
186120903: Comenda;0,1;
186120905: Margem;0,1;
186120906: União das freguesias de Gavião e Atalaia;0,1;
1861210: Marvão;0,1;
186121001: Beirã;0,2;
186121002: Santa Maria de Marvão;0;
186121003: Santo António das Areias;0,1;
186121004: São Salvador da Aramenha;0,1;
1861211: Monforte;0,7;
186121101: Assumar;0,8;
186121102: Monforte;0,9;
186121103: Santo Aleixo;0,6;
186121104: Vaiamonte;0,3;
1861212: Nisa;0,1;
186121201: Alpalhão;0,2;
186121205: Montalvão;0,1;
186121207: Santana;0,1;
186121208: São Matias;0,1;
186121210: Tolosa;0,1;
186121211: União das freguesias de Arez e Amieira do Tejo;0,1;
186121212: União das freguesias de Espírito Santo, Nossa Senhora da Graça e São Simão;0,2;
1861213: Ponte de Sor;0,2;
186121304: Foros de Arrão;0,3;
186121301: Galveias;0,1;
186121305: Longomel;0,1;
186121302: Montargil;0,2;
186121308: União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;0,2;
1861214: Portalegre;0,1;
186121401: Alagoa;0,1;
186121402: Alegrete;0,2;
186121404: Fortios;0,2;
186121411: União das freguesias da Sé e São Lourenço;0,1;
186121412: União das freguesias de Reguengo e São Julião;0,1;
186121413: União das freguesias de Ribeira de Nisa e Carreiras;0,1;
186121410: Urra;0,3;
1861215: Sousel;0,4;
186121501: Cano;0,4;
186121502: Casa Branca;0,3;
186121503: Santo Amaro;0,5;
186121504: Sousel;0,4;
187: Alentejo Central;0,4;
1870701: Alandroal;0,3;
187070104: Capelins (Santo António);0,3;
187070103: Santiago Maior;0,1;
187070105: Terena (São Pedro);0,2;
187070107: União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);0,5;
1870702: Arraiolos;0,7;
187070201: Arraiolos;0,4;
187070202: Igrejinha;0,6;
187070208: União das freguesias de Gafanhoeira (São Pedro) e Sabugueiro;0,7;
187070209: União das freguesias de São Gregório e Santa Justa;0,9;
187070206: Vimieiro;0,8;
1870703: Borba;0,2;
187070301: Borba (Matriz);0,2;
187070304: Borba (São Bartolomeu);0;
187070302: Orada;0,4;
187070303: Rio de Moinhos;0,3;
1870704: Estremoz;0,3;
187070401: Arcos;0,3;
187070404: Évora Monte (Santa Maria);0,3;
187070402: Glória;0,2;
187070411: São Domingos de Ana Loura;0,2;
187070414: União das freguesias de Estremoz (Santa Maria e Santo André);0,3;
187070415: União das freguesias de São Bento do Cortiço e Santo Estêvão;0,4;
187070416: União das freguesias de São Lourenço de Mamporcão e São Bento de Ana Loura;0,5;
187070417: União das freguesias do Ameixial (Santa Vitória e São Bento);0,5;
187070413: Veiros;0,5;
1870705: Évora;0,6;
187070515: Canaviais;0,4;
187070502: Nossa Senhora da Graça do Divor;1,4;
187070503: Nossa Senhora de Machede;0,4;
187070506: São Bento do Mato;0,4;
187070509: São Miguel de Machede;0,4;
187070513: Torre de Coelheiros;1,7;
187070522: União das freguesias de Bacelo e Senhora da Saúde;- -;
187070523: União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);0,4;
187070524: União das freguesias de Malagueira e Horta das Figueiras;- -;
187070525: União das freguesias de Nossa Senhora da Tourega e Nossa Senhora de Guadalupe;0,9;
187070526: União das freguesias de São Manços e São Vicente do Pigeiro;0,7;
187070527: União das freguesias de São Sebastião da Giesteira e Nossa Senhora da Boa Fé;0,5;
1870706: Montemor-o-Novo;0,6;
187070601: Cabrela;1;
187070607: Ciborro;1,7;
187070610: Foros de Vale de Figueira;0,9;
187070605: Santiago do Escoural;0,6;
187070606: São Cristóvão;0,6;
187070611: União das freguesias de Cortiçadas de Lavre e Lavre;0,8;
187070612: União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;0,5;
1870707: Mora;0,3;
187070701: Brotas;0,3;
187070702: Cabeção;0,2;
187070703: Mora;0,2;
187070704: Pavia;0,4;
1870708: Mourão;0,3;
187070801: Granja;0,6;
187070802: Luz;0,3;
187070803: Mourão;0,2;
1870709: Portel;0,3;
187070903: Monte do Trigo;0,5;
187070905: Portel;0,2;
187070906: Santana;0,4;
187070909: União das freguesias de Amieira e Alqueva;0,3;
187070910: União das freguesias de São Bartolomeu do Outeiro e Oriola;0,3;
187070908: Vera Cruz;0,1;
1870710: Redondo;0,5;
187071001: Montoito;0,5;
187071002: Redondo;0,5;
1870711: Reguengos de Monsaraz;0,4;
187071102: Corval;0,4;
187071103: Monsaraz;0,3;
187071104: Reguengos de Monsaraz;0,4;
187071106: União das freguesias de Campo e Campinho;0,3;
1870712: Vendas Novas;0,3;
187071202: Landeira;0,9;
187071201: Vendas Novas;0,3;
1870713: Viana do Alentejo;0,5;
187071303: Aguiar;0,7;
187071301: Alcáçovas;0,5;
187071302: Viana do Alentejo;0,5;
1870714: Vila Viçosa;0,3;
187071401: Bencatel;0,3;
187071402: Ciladas;1,2;
187071406: Nossa Senhora da Conceição e São Bartolomeu;0,1;
187071404: Pardais;0,2;
15: Algarve;0,3;
150: Algarve;0,3;
1500801: Albufeira;0,2;
150080106: Albufeira e Olhos de Água;0,2;
150080104: Ferreiras;- -;
150080102: Guia;0,3;
150080103: Paderne;0,3;
1500802: Alcoutim;0,1;
150080202: Giões;0,1;
150080203: Martim Longo;0,1;
150080206: União das freguesias de Alcoutim e Pereiro;0,1;
150080205: Vaqueiros;0,1;
1500803: Aljezur;0,1;
150080301: Aljezur;0,1;
150080302: Bordeira;0,1;
150080303: Odeceixe;0,2;
150080304: Rogil;- -;
1500804: Castro Marim;0,2;
150080404: Altura;- -;
150080401: Azinhal;0,2;
150080402: Castro Marim;0,3;
150080403: Odeleite;0,1;
1500805: Faro;0,5;
150080506: Montenegro;- -;
150080503: Santa Bárbara de Nexe;0,3;
150080507: União das freguesias de Conceição e Estoi;0,5;
150080508: União das freguesias de Faro (Sé e São Pedro);0,7;
1500806: Lagoa;0,2;
150080602: Ferragudo;0,1;
150080604: Porches;0,2;
150080607: União das freguesias de Estômbar e Parchal;0,2;
150080608: União das freguesias de Lagoa e Carvoeiro;0,2;
1500807: Lagos;0,2;
150080703: Luz;0,2;
150080704: Odiáxere;0,2;
150080707: União das freguesias de Bensafrim e Barão de São João;0,2;
150080708: União das freguesias de Lagos (São Sebastião e Santa Maria);0,2;
1500808: Loulé;0,3;
150080801: Almancil;0,3;
150080802: Alte;0,2;
150080803: Ameixial;0,1;
150080804: Boliqueime;0,4;
150080808: Loulé (São Clemente);0,2;
150080809: Loulé (São Sebastião);0,4;
150080805: Quarteira;0,6;
150080807: Salir;0,3;
150080812: União de freguesias de Querença, Tôr e Benafim;0,3;
1500809: Monchique;0,1;
150080901: Alferce;0,1;
150080902: Marmelete;0,1;
150080903: Monchique;0,1;
1500810: Olhão;0,4;
150081003: Olhão;0;
150081004: Pechão;0,4;
150081005: Quelfes;0,3;
150081006: União das freguesias de Moncarapacho e Fuseta;0,4;
1500811: Portimão;0,4;
150081101: Alvor;0,4;
150081102: Mexilhoeira Grande;0,4;
150081103: Portimão;0,4;
1500812: São Brás de Alportel;0,2;
150081201: São Brás de Alportel;0,2;
1500813: Silves;0,3;
150081303: Armação de Pêra;0,1;
150081305: São Bartolomeu de Messines;0,3;
150081306: São Marcos da Serra;0,1;
150081307: Silves;0,3;
150081309: União das freguesias de Alcantarilha e Pêra;0,3;
150081310: União das freguesias de Algoz e Tunes;0,4;
1500814: Tavira;0,3;
150081401: Cachopo;0;
150081404: Santa Catarina da Fonte do Bispo;0,2;
150081408: Santa Luzia;1,3;
150081410: União das freguesias de Conceição e Cabanas de Tavira;0,3;
150081411: União das freguesias de Luz de Tavira e Santo Estêvão;0,4;
150081412: União das freguesias de Tavira (Santa Maria e Santiago);0,3;
1500815: Vila do Bispo;0,2;
150081501: Barão de São Miguel;0,2;
150081502: Budens;0,2;
150081504: Sagres;0,4;
150081506: Vila do Bispo e Raposeira;0,3;
1500816: Vila Real de Santo António;0,4;
150081603: Monte Gordo;0,2;
150081601: Vila Nova de Cacela;0,4;
150081602: Vila Real de Santo António;0,2;
2: Região Autónoma dos Açores;0,1;
20: Região Autónoma dos Açores;0,1;
200: Região Autónoma dos Açores;0,1;
2004301: Angra do Heroísmo;0,1;
200430101: Altares;0,2;
200430102: Angra (Nossa Senhora da Conceição);0,1;
200430103: Angra (Santa Luzia);0,1;
200430104: Angra (São Pedro);0,4;
200430105: Angra (Sé);0,3;
200430106: Cinco Ribeiras;0,3;
200430107: Doze Ribeiras;0,1;
200430108: Feteira;0,1;
200430109: Porto Judeu;0,1;
200430110: Posto Santo;0,3;
200430111: Raminho;0,1;
200430112: Ribeirinha;0,2;
200430113: Santa Bárbara;0,1;
200430114: São Bartolomeu de Regatos;0;
200430115: São Bento;0,2;
200430116: São Mateus da Calheta;0;
200430117: Serreta;0,1;
200430118: Terra Chã;0,1;
200430119: Vila de São Sebastião;0,1;
2004501: Calheta;0;
200450101: Calheta;0,1;
200450102: Norte Pequeno;0;
200450103: Ribeira Seca;0,1;
200450104: Santo Antão;0;
200450105: Topo (Nossa Senhora do Rosário);0;
2004901: Corvo;0;
200490101: Corvo;0;
2004701: Horta;0,1;
200470101: Capelo;0;
200470102: Castelo Branco;0,1;
200470103: Cedros;0,1;
200470104: Feteira;0,1;
200470105: Flamengos;0;
200470106: Horta (Angústias);0,1;
200470107: Horta (Conceição);0,1;
200470108: Horta (Matriz);0,3;
200470109: Pedro Miguel;0,1;
200470110: Praia do Almoxarife;0,2;
200470111: Praia do Norte;0,1;
200470112: Ribeirinha;0,2;
200470113: Salão;0,1;
2004201: Lagoa;0,1;
200420101: Água de Pau;0;
200420102: Cabouco;0;
200420103: Lagoa (Nossa Senhora do Rosário);0;
200420104: Lagoa (Santa Cruz);0,1;
200420105: Ribeira Chã;0,1;
2004801: Lajes das Flores;0,1;
200480101: Fajã Grande;0;
200480102: Fajãzinha;0;
200480103: Fazenda;0,3;
200480104: Lajedo;0,3;
200480105: Lajes das Flores;0;
200480106: Lomba;0;
200480107: Mosteiro;0,1;
2004601: Lajes do Pico;0;
200460101: Calheta de Nesquim;0;
200460102: Lajes do Pico;0;
200460103: Piedade;0,1;
200460104: Ribeiras;0;
200460105: Ribeirinha;0;
200460106: São João;0,1;
2004602: Madalena;0;
200460201: Bandeiras;0;
200460202: Candelária;0;
200460203: Criação Velha;0,1;
200460204: Madalena;0;
200460205: São Caetano;0;
200460206: São Mateus;0;
2004202: Nordeste;0;
200420201: Achada;0;
200420202: Achadinha;0,1;
200420208: Algarvia;- -;
200420203: Lomba da Fazenda;0;
200420204: Nordeste;0;
200420206: Salga;0;
200420207: Santana;0;
200420209: Santo António de Nordestinho;- -;
200420210: São Pedro de Nordestinho;- -;
2004203: Ponta Delgada;0,1;
200420323: Ajuda da Bretanha;- -;
200420301: Arrifes;0,3;
200420303: Candelária;0;
200420304: Capelas;0,1;
200420305: Covoada;0,1;
200420306: Fajã de Baixo;0,3;
200420307: Fajã de Cima;0,1;
200420308: Fenais da Luz;0,2;
200420309: Feteiras;0;
200420310: Ginetes;0,1;
200420311: Mosteiros;0;
200420324: Pilar da Bretanha;- -;
200420313: Ponta Delgada (São José);0,1;
200420314: Ponta Delgada (São Pedro);0;
200420312: Ponta Delgada (São Sebastião);0,1;
200420315: Relva;0;
200420316: Remédios;0,1;
200420317: Rosto do Cão (Livramento);0,1;
200420318: Rosto do Cão (São Roque);0,1;
200420319: Santa Bárbara;0,1;
200420325: Santa Clara;- -;
200420320: Santo António;0,1;
200420321: São Vicente Ferreira;0,2;
200420322: Sete Cidades;0;
2004204: Povoação;0;
200420401: Água Retorta;0;
200420402: Faial da Terra;0;
200420403: Furnas;0;
200420404: Nossa Senhora dos Remédios;0,1;
200420405: Povoação;0;
200420406: Ribeira Quente;0;
2004205: Ribeira Grande;0,1;
200420501: Calhetas;0,1;
200420502: Fenais da Ajuda;0,1;
200420503: Lomba da Maia;0;
200420504: Lomba de São Pedro;0,1;
200420505: Maia;0;
200420506: Pico da Pedra;0,1;
200420507: Porto Formoso;0;
200420508: Rabo de Peixe;0,1;
200420509: Ribeira Grande (Conceição);0,1;
200420510: Ribeira Grande (Matriz);0,1;
200420511: Ribeira Seca;0,1;
200420512: Ribeirinha;0,1;
200420513: Santa Bárbara;0,1;
200420514: São Brás;0,2;
2004401: Santa Cruz da Graciosa;0;
200440101: Guadalupe;0,1;
200440102: Luz;0;
200440104: Santa Cruz da Graciosa;0;
200440103: São Mateus;0,1;
2004802: Santa Cruz das Flores;0,1;
200480201: Caveira;0;
200480202: Cedros;0,1;
200480203: Ponta Delgada;0;
200480204: Santa Cruz das Flores;0,1;
2004603: São Roque do Pico;0;
200460301: Prainha;0;
200460302: Santa Luzia;0;
200460303: Santo Amaro;0;
200460304: Santo António;0;
200460305: São Roque do Pico;0,1;
2004502: Velas;0,1;
200450201: Manadas (Santa Bárbara);0;
200450202: Norte Grande (Neves);0;
200450203: Rosais;0;
200450204: Santo Amaro;0,1;
200450205: Urzelina (São Mateus);0,1;
200450206: Velas (São Jorge);0,2;
2004302: Vila da Praia da Vitória;0,1;
200430201: Agualva;0,1;
200430202: Biscoitos;0;
200430203: Cabo da Praia;0,1;
200430204: Fonte do Bastardo;0,1;
200430205: Fontinhas;0,1;
200430206: Lajes;0;
200430211: Porto Martins;- -;
200430207: Praia da Vitória (Santa Cruz);0,1;
200430208: Quatro Ribeiras;0,1;
200430209: São Brás;0,1;
200430210: Vila Nova;0,1;
2004101: Vila do Porto;0,1;
200410101: Almagreira;0,1;
200410102: Santa Bárbara;0;
200410103: Santo Espírito;0;
200410104: São Pedro;0,1;
200410105: Vila do Porto;0,1;
2004206: Vila Franca do Campo;0;
200420601: Água de Alto;0;
200420602: Ponta Garça;0;
200420603: Ribeira das Tainhas;0,1;
200420606: Ribeira Seca;- -;
200420604: Vila Franca do Campo (São Miguel);0;
200420605: Vila Franca do Campo (São Pedro);0;
3: Região Autónoma da Madeira;0;
30: Região Autónoma da Madeira;0;
300: Região Autónoma da Madeira;0;
3003101: Calheta;0;
300310101: Arco da Calheta;0;
300310102: Calheta;0;
300310103: Estreito da Calheta;0;
300310104: Fajã da Ovelha;0;
300310105: Jardim do Mar;0;
300310106: Paul do Mar;0;
300310107: Ponta do Pargo;0,1;
300310108: Prazeres;0;
3003102: Câmara de Lobos;0;
300310201: Câmara de Lobos;0;
300310202: Curral das Freiras;0;
300310203: Estreito de Câmara de Lobos;0;
300310205: Jardim da Serra;- -;
300310204: Quinta Grande;0;
3003103: Funchal;0;
300310303: Funchal (Santa Luzia);0;
300310304: Funchal (Santa Maria Maior);0;
300310308: Funchal (São Pedro);0;
300310310: Funchal (Sé);0;
300310301: Imaculado Coração de Maria;0;
300310302: Monte;0;
300310305: Santo António;0;
300310306: São Gonçalo;0;
300310307: São Martinho;0;
300310309: São Roque;0;
3003104: Machico;0;
300310401: Água de Pena;0;
300310402: Caniçal;0;
300310403: Machico;0;
300310404: Porto da Cruz;0;
300310405: Santo António da Serra;0;
3003105: Ponta do Sol;0;
300310501: Canhas;0;
300310502: Madalena do Mar;0;
300310503: Ponta do Sol;0;
3003106: Porto Moniz;0;
300310601: Achadas da Cruz;0;
300310602: Porto Moniz;0;
300310603: Ribeira da Janela;0;
300310604: Seixal;0;
3003201: Porto Santo;0;
300320101: Porto Santo;0;
3003107: Ribeira Brava;0;
300310701: Campanário;0;
300310702: Ribeira Brava;0;
300310703: Serra de Água;0;
300310704: Tabua;0;
