111160407: Cambeses;153;- -;- -;- -;
111160410: Lara;96;- -;- -;- -;
111160411: Longos Vales;361;- -;333;- -;
111160415: Merufe;659;- -;1342;- -;
111160418: Moreira;200;11;- -;- -;
111160420: Pias;269;6;90;26;
111160421: Pinheiros;104;28;- -;- -;
111160422: Podame;106;- -;156;- -;
111160423: Portela;195;- -;68;- -;
111160424: Riba de Mouro;420;- -;451;- -;
111160427: Segude;86;- -;31;- -;
111160428: Tangil;501;- -;1268;- -;
111160431: Trute;124;- -;100;- -;
111160434: União das freguesias de Anhões e Luzio;207;- -;1086;- -;
111160435: União das freguesias de Ceivães e Badim;180;- -;250;- -;
111160436: União das freguesias de Mazedo e Cortes;390;20;- -;- -;
111160437: União das freguesias de Messegães, Valadares e Sá;191;8;55;- -;
111160438: União das freguesias de Monção e Troviscoso;227;24;- -;- -;
111160439: União das freguesias de Sago, Lordelo e Parada;194;- -;522;- -;
111160440: União das freguesias de Troporiz e Lapela;134;- -;- -;- -;
1111605: Paredes de Coura;3626;348;4044;1;
111160501: Agualonga;115;- -;223;- -;
111160503: Castanheira;221;- -;274;- -;
111160505: Coura;189;- -;60;- -;
111160507: Cunha;236;- -;306;- -;
111160510: Infesta;218;- -;250;- -;
111160513: Mozelos;112;- -;25;1;
111160514: Padornelo;249;- -;460;- -;
111160515: Parada;138;- -;77;- -;
111160519: Romarigães;133;- -;170;- -;
111160520: Rubiães;253;- -;130;- -;
111160522: União das freguesias de Bico e Cristelo;361;- -;330;- -;
111160523: União das freguesias de Cossourado e Linhares;208;- -;270;- -;
111160524: União das freguesias de Formariz e Ferreira;448;- -;554;- -;
111160525: União das freguesias de Insalde e Porreiras;380;334;867;- -;
111160526: União das freguesias de Paredes de Coura e Resende;267;- -;3;- -;
111160521: Vascões;98;14;45;- -;
1111606: Ponte da Barca;3376;1163;1717;- -;
111160601: Azias;162;- -;3;- -;
111160602: Boivães;160;- -;- -;- -;
111160603: Bravães;162;- -;- -;- -;
111160604: Britelo;112;- -;838;- -;
111160606: Cuide de Vila Verde;151;- -;3;- -;
111160611: Lavradas;343;- -;- -;- -;
111160612: Lindoso;295;- -;19;- -;
111160613: Nogueira;108;- -;- -;- -;
111160614: Oleiros;142;- -;- -;- -;
111160619: Sampriz;206;- -;14;- -;
111160626: União das freguesias de Crasto, Ruivos e Grovelas;379;- -;2;- -;
111160627: União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;261;1163;500;- -;
111160628: União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;347;- -;- -;- -;
111160629: União das freguesias de Touvedo (São Lourenço e Salvador);99;- -;33;- -;
111160630: União das freguesias de Vila Chã (São João Baptista e Santiago);261;- -;305;- -;
111160623: Vade (São Pedro);76;- -;- -;- -;
111160624: Vade (São Tomé);110;- -;- -;- -;
1111607: Ponte de Lima;10617;155;1290;535;
111160701: Anais;306;0;- -;- -;
111160752: Arca e Ponte de Lima;66;10;- -;14;
111160704: Arcozelo;483;9;50;- -;
111160753: Ardegão, Freixo e Mato;391;- -;- -;- -;
111160754: Associação de freguesias do Vale do Neiva;468;- -;- -;- -;
111160755: Bárrio e Cepões;276;- -;359;- -;
111160707: Beiral do Lima;274;- -;19;- -;
111160708: Bertiandos;113;20;- -;51;
111160709: Boalhosa;95;- -;13;- -;
111160710: Brandara;146;14;- -;- -;
111160756: Cabaços e Fojo Lobal;322;- -;200;- -;
111160757: Cabração e Moreira do Lima;309;1;22;228;
111160713: Calheiros;333;- -;130;- -;
111160714: Calvelo;244;- -;- -;- -;
111160716: Correlhã;556;21;- -;- -;
111160717: Estorãos;138;- -;21;- -;
111160718: Facha;383;- -;200;- -;
111160719: Feitosa;127;- -;- -;- -;
111160721: Fontão;296;14;- -;- -;
111160758: Fornelos e Queijada;650;3;20;- -;
111160724: Friastelas;174;- -;- -;- -;
111160726: Gandra;248;- -;- -;- -;
111160727: Gemieira;220;- -;- -;- -;
111160728: Gondufe;202;- -;- -;- -;
111160729: Labruja;144;- -;50;- -;
111160759: Labrujó, Rendufe e Vilar do Monte;266;- -;131;- -;
111160760: Navió e Vitorino dos Piães;370;- -;- -;- -;
111160734: Poiares;267;- -;- -;- -;
111160744: Rebordões (Santa Maria);185;- -;- -;- -;
111160747: Rebordões (Souto);345;- -;- -;- -;
111160737: Refóios do Lima;669;27;15;- -;
111160739: Ribeira;403;25;- -;- -;
111160740: Sá;121;0;- -;- -;
111160742: Santa Comba;87;2;- -;- -;
111160743: Santa Cruz do Lima;83;10;- -;- -;
111160703: São Pedro d'Arcos;311;- -;10;243;
111160745: Seara;132;- -;- -;- -;
111160746: Serdedelo;184;- -;50;- -;
111160750: Vitorino das Donas;233;- -;- -;- -;
1111608: Valença;2311;62;745;- -;
111160802: Boivão;90;- -;100;- -;
111160803: Cerdal;439;- -;9;- -;
111160805: Fontoura;280;- -;4;- -;
111160806: Friestas;76;4;- -;- -;
111160808: Ganfei;192;23;- -;- -;
111160812: São Pedro da Torre;155;34;- -;- -;
111160817: União das freguesias de Gandra e Taião;298;0;450;- -;
111160818: União das freguesias de Gondomil e Sanfins;201;- -;175;- -;
111160819: União das freguesias de São Julião e Silva;309;- -;7;- -;
111160820: União das freguesias de Valença, Cristelo Covo e Arão;192;- -;- -;- -;
111160816: Verdoejo;80;1;- -;- -;
1111609: Viana do Castelo;7958;53;2719;12;
111160901: Afife;157;- -;- -;- -;
111160902: Alvarães;338;- -;- -;- -;
111160903: Amonde;112;- -;- -;- -;
111160904: Anha;203;14;- -;- -;
111160905: Areosa;335;- -;- -;1;
111160908: Carreço;219;- -;- -;- -;
111160910: Castelo do Neiva;365;- -;- -;- -;
111160940: Chafé;233;5;- -;- -;
111160911: Darque;61;1;- -;5;
111160914: Freixieiro de Soutelo;164;- -;- -;- -;
111160915: Lanheses;302;- -;- -;- -;
111160920: Montaria;185;- -;1419;- -;
111160922: Mujães;99;- -;- -;- -;
111160925: Outeiro;275;- -;- -;- -;
111160926: Perre;454;- -;- -;- -;
111160928: Santa Marta de Portuzelo;415;- -;- -;- -;
111160923: São Romão de Neiva;186;- -;- -;- -;
111160941: União das freguesias de Barroselas e Carvoeiro;490;1;1300;2;
111160942: União das freguesias de Cardielos e Serreleis;214;- -;- -;- -;
111160943: União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;859;- -;- -;- -;
111160944: União das freguesias de Mazarefes e Vila Fria;275;- -;- -;1;
111160945: União das freguesias de Nogueira, Meixedo e Vilar de Murteda;534;- -;- -;- -;
111160946: União das freguesias de Subportela, Deocriste e Portela Susã;483;- -;- -;- -;
111160947: União das freguesias de Torre e Vila Mou;267;27;- -;- -;
111160948: União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;254;6;- -;2;
111160938: Vila de Punhe;222;- -;- -;- -;
111160935: Vila Franca;259;- -;- -;- -;
1111610: Vila Nova de Cerveira;1816;36;1846;- -;
111161003: Cornes;139;- -;2;- -;
111161004: Covas;293;- -;1200;- -;
111161006: Gondarém;79;- -;- -;- -;
111161007: Loivo;63;1;- -;- -;
111161009: Mentrestido;195;- -;300;- -;
111161012: Sapardos;159;- -;2;- -;
111161013: Sopo;101;- -;- -;- -;
111161016: União das freguesias de Campos e Vila Meã;268;- -;65;- -;
111161017: União das freguesias de Candemil e Gondar;183;- -;277;- -;
111161018: União das freguesias de Reboreda e Nogueira;239;15;1;- -;
111161019: União das freguesias de Vila Nova de Cerveira e Lovelhe;98;20;- -;- -;
112: Cávado;41335;815;1333;235;
1120301: Amares;3374;139;- -;- -;
112030102: Barreiros;124;- -;- -;- -;
112030104: Bico;67;1;- -;- -;
112030119: Bouro (Santa Maria);228;- -;- -;- -;
112030120: Bouro (Santa Marta);227;- -;- -;- -;
112030105: Caires;158;- -;- -;- -;
112030107: Carrazedo;143;32;- -;- -;
112030108: Dornelas;196;- -;- -;- -;
112030111: Fiscal;257;12;- -;- -;
112030112: Goães;137;- -;- -;- -;
112030113: Lago;156;32;- -;- -;
112030118: Rendufe;132;- -;- -;- -;
112030125: União das freguesias de Amares e Figueiredo;218;15;- -;- -;
112030126: União das freguesias de Caldelas, Sequeiros e Paranhos;426;2;- -;- -;
112030127: União das freguesias de Ferreiros, Prozelo e Besteiros;360;45;- -;- -;
112030128: União das freguesias de Torre e Portela;208;- -;- -;- -;
112030129: União das freguesias de Vilela, Seramil e Paredes Secas;337;- -;- -;- -;
1120302: Barcelos;15195;280;- -;65;
112030201: Abade de Neiva;221;22;- -;- -;
112030202: Aborim;77;- -;- -;- -;
112030203: Adães;158;29;- -;- -;
112030205: Airó;199;- -;- -;0;
112030206: Aldreu;139;- -;- -;- -;
112030208: Alvelos;194;2;- -;- -;
112030209: Arcozelo;93;- -;- -;9;
112030210: Areias;46;- -;- -;- -;
112030212: Balugães;113;- -;- -;- -;
112030213: Barcelinhos;74;- -;- -;18;
112030215: Barqueiros;285;- -;- -;- -;
112030216: Cambeses;169;- -;- -;- -;
112030218: Carapeços;200;- -;- -;- -;
112030220: Carvalhal;164;- -;- -;- -;
112030221: Carvalhas;82;- -;- -;- -;
112030224: Cossourado;278;- -;- -;- -;
112030228: Cristelo;468;24;- -;- -;
112030234: Fornelos;151;- -;- -;- -;
112030235: Fragoso;246;- -;- -;- -;
112030268: Galegos (Santa Maria);47;- -;- -;- -;
112030272: Galegos (São Martinho);47;- -;- -;- -;
112030237: Gilmonde;173;- -;- -;- -;
112030242: Lama;115;38;- -;- -;
112030243: Lijó;237;- -;- -;- -;
112030244: Macieira de Rates;566;- -;- -;- -;
112030245: Manhente;164;- -;- -;- -;
112030247: Martim;214;- -;- -;- -;
112030252: Moure;126;25;- -;- -;
112030254: Oliveira;196;- -;- -;- -;
112030255: Palme;252;- -;- -;- -;
112030256: Panque;206;- -;- -;- -;
112030257: Paradela;221;9;- -;- -;
112030259: Pereira;177;- -;- -;- -;
112030260: Perelhal;266;- -;- -;- -;
112030261: Pousa;187;- -;- -;- -;
112030263: Remelhe;284;- -;- -;- -;
112030265: Rio Covo (Santa Eugénia);162;- -;- -;- -;
112030264: Roriz;376;- -;- -;- -;
112030279: Silva;81;- -;- -;5;
112030277: Tamel (São Veríssimo);91;- -;- -;- -;
112030282: Ucha;175;- -;- -;- -;
112030290: União das freguesias de Alheira e Igreja Nova;330;- -;- -;- -;
112030291: União das freguesias de Alvito (São Pedro e São Martinho) e Couto;254;- -;- -;- -;
112030292: União das freguesias de Areias de Vilar e Encourados;259;- -;- -;16;
112030293: União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);369;- -;- -;17;
112030294: União das freguesias de Campo e Tamel (São Pedro Fins);227;- -;- -;- -;
112030295: União das freguesias de Carreira e Fonte Coberta;327;92;- -;- -;
112030296: União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;1081;- -;- -;- -;
112030297: União das freguesias de Creixomil e Mariz;299;- -;- -;- -;
112030298: União das freguesias de Durrães e Tregosa;141;- -;- -;- -;
112030299: União das freguesias de Gamil e Midões;304;- -;- -;- -;
1120302FA: União das freguesias de Milhazes, Vilar de Figos e Faria;494;15;- -;- -;
1120302FB: União das freguesias de Negreiros e Chavão;489;- -;- -;- -;
1120302FC: União das freguesias de Quintiães e Aguiar;224;- -;- -;- -;
1120302FD: União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);317;- -;- -;- -;
1120302FE: União das freguesias de Silveiros e Rio Covo (Santa Eulália);426;9;- -;- -;
1120302FF: União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;168;13;- -;- -;
1120302FG: União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;703;2;- -;- -;
1120302FH: União das freguesias de Vila Cova e Feitos;584;- -;- -;- -;
112030283: Várzea;142;- -;- -;- -;
112030287: Vila Seca;339;- -;- -;- -;
1120303: Braga;6558;186;- -;151;
112030301: Adaúfe;392;22;- -;- -;
112030349: Braga (São Vicente);36;- -;- -;- -;
112030351: Braga (São Vítor);29;- -;- -;15;
112030312: Espinho;129;15;- -;8;
112030313: Esporões;174;- -;- -;- -;
112030315: Figueiredo;83;- -;- -;- -;
112030319: Gualtar;80;5;- -;12;
112030322: Lamas;57;- -;- -;- -;
112030325: Mire de Tibães;244;2;- -;- -;
112030330: Padim da Graça;115;0;- -;- -;
112030331: Palmeira;294;- -;- -;16;
112030334: Pedralva;248;- -;- -;- -;
112030336: Priscos;189;- -;- -;- -;
112030338: Ruilhe;92;- -;- -;10;
112030354: Sequeira;186;- -;- -;14;
112030355: Sobreposta;189;- -;- -;- -;
112030356: Tadim;147;25;- -;- -;
112030357: Tebosa;106;- -;- -;- -;
112030363: União das freguesias de Arentim e Cunha;285;14;- -;- -;
112030364: União das freguesias de Braga (Maximinos, Sé e Cividade);47;- -;- -;13;
112030365: União das freguesias de Braga (São José de São Lázaro e São João do Souto);2;- -;- -;3;
112030366: União das freguesias de Cabreiros e Passos (São Julião);253;- -;- -;- -;
112030367: União das freguesias de Celeirós, Aveleda e Vimieiro;259;- -;- -;1;
112030368: União das freguesias de Crespos e Pousada;337;27;- -;- -;
112030369: União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);225;- -;- -;- -;
112030370: União das freguesias de Este (São Pedro e São Mamede);273;- -;- -;- -;
112030371: União das freguesias de Ferreiros e Gondizalves;162;4;- -;- -;
112030372: União das freguesias de Guisande e Oliveira (São Pedro);136;- -;- -;- -;
112030373: União das freguesias de Lomar e Arcos;137;10;- -;- -;
112030374: União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;270;38;- -;- -;
112030375: União das freguesias de Merelim (São Pedro) e Frossos;199;2;- -;8;
112030376: União das freguesias de Morreira e Trandeiras;145;- -;- -;- -;
112030377: União das freguesias de Nogueira, Fraião e Lamaçães;189;- -;- -;20;
112030378: União das freguesias de Nogueiró e Tenões;122;2;- -;17;
112030379: União das freguesias de Real, Dume e Semelhe;448;0;- -;15;
112030380: União das freguesias de Santa Lucrécia de Algeriz e Navarra;201;19;- -;- -;
112030381: União das freguesias de Vilaça e Fradelos;79;- -;- -;- -;
1120306: Esposende;3692;34;- -;- -;
112030601: Antas;145;- -;- -;- -;
112030608: Forjães;361;16;- -;- -;
112030610: Gemeses;258;- -;- -;- -;
112030616: União das freguesias de Apúlia e Fão;629;- -;- -;- -;
112030617: União das freguesias de Belinho e Mar;312;- -;- -;- -;
112030618: União das freguesias de Esposende, Marinhas e Gandra;757;2;- -;- -;
112030619: União das freguesias de Fonte Boa e Rio Tinto;690;16;- -;- -;
112030620: União das freguesias de Palmeira de Faro e Curvos;354;- -;- -;- -;
112030615: Vila Chã;186;- -;- -;- -;
1120310: Terras de Bouro;3209;75;1333;3;
112031001: Balança;216;- -;- -;- -;
112031003: Campo do Gerês;66;- -;- -;- -;
112031004: Carvalheira;315;- -;26;- -;
112031008: Covide;239;- -;47;- -;
112031009: Gondoriz;137;- -;- -;- -;
112031010: Moimenta;124;- -;- -;- -;
112031012: Ribeira;90;- -;- -;- -;
112031013: Rio Caldo;243;75;- -;- -;
112031014: Souto;153;- -;- -;- -;
112031018: União das freguesias de Chamoim e Vilar;358;- -;- -;- -;
112031019: União das freguesias de Chorense e Monte;563;- -;- -;- -;
112031020: União das freguesias de Cibões e Brufe;301;- -;1260;- -;
112031015: Valdosende;187;- -;- -;3;
112031017: Vilar da Veiga;218;- -;- -;- -;
1120313: Vila Verde;9308;101;- -;16;
112031359: Aboim da Nóbrega e Gondomar;591;- -;- -;- -;
112031304: Atiães;173;- -;- -;- -;
112031308: Cabanelas;255;26;- -;- -;
112031309: Cervães;380;- -;- -;- -;
112031311: Coucieiro;157;- -;- -;- -;
112031313: Dossãos;144;- -;- -;- -;
112031316: Freiriz;298;- -;- -;- -;
112031317: Gême;83;- -;- -;- -;
112031323: Lage;300;- -;- -;- -;
112031324: Lanhas;81;- -;- -;- -;
112031325: Loureira;104;- -;- -;- -;
112031328: Moure;257;- -;- -;- -;
112031330: Oleiros;148;- -;- -;- -;
112031331: Parada de Gatim;171;- -;- -;- -;
112031335: Pico;184;- -;- -;- -;
112031337: Ponte;122;- -;- -;- -;
112031350: Prado (São Miguel);220;- -;- -;- -;
112031340: Sabariz;55;40;- -;- -;
112031352: Soutelo;264;- -;- -;15;
112031354: Turiz;167;- -;- -;- -;
112031360: União das freguesias da Ribeira do Neiva;1381;- -;- -;- -;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);266;- -;- -;- -;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);272;- -;- -;- -;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;230;4;- -;- -;
112031364: União das freguesias de Marrancos e Arcozelo;262;- -;- -;- -;
112031365: União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);207;- -;- -;- -;
112031366: União das freguesias de Pico de Regalados, Gondiães e Mós;434;- -;- -;- -;
112031367: União das freguesias de Sande, Vilarinho, Barros e Gomide;355;- -;- -;- -;
112031368: União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);186;4;- -;- -;
112031369: União das freguesias do Vade;556;- -;- -;- -;
112031355: Valdreu;267;- -;- -;- -;
112031342: Vila de Prado;325;28;- -;- -;
112031370: Vila Verde e Barbudo;413;- -;- -;1;
119: Ave;45940;672;6961;42;
1190304: Cabeceiras de Basto;7309;0;1904;- -;
119030401: Abadim;395;- -;256;- -;
119030404: Basto;225;- -;- -;- -;
119030405: Bucos;498;- -;125;- -;
119030406: Cabeceiras de Basto;453;- -;220;- -;
119030407: Cavez;961;- -;- -;- -;
119030408: Faia;280;- -;- -;- -;
119030413: Pedraça;227;- -;- -;- -;
119030415: Rio Douro;1165;- -;455;- -;
119030418: União das freguesias de Alvite e Passos;781;- -;17;- -;
119030419: União das freguesias de Arco de Baúlhe e Vila Nune;335;- -;- -;- -;
119030420: União das freguesias de Gondiães e Vilar de Cunhas;809;- -;831;- -;
119030421: União das freguesias de Refojos de Basto, Outeiro e Painzela;1179;0;- -;- -;
1190307: Fafe;6943;19;- -;6;
119030705: Armil;147;- -;- -;- -;
119030726: Arões (Santa Cristina);131;- -;- -;- -;
119030730: Arões (São Romão);243;- -;- -;- -;
119030708: Estorãos;249;- -;- -;- -;
119030709: Fafe;226;- -;- -;6;
119030712: Fornelos;135;- -;- -;- -;
119030714: Golães;169;- -;- -;- -;
119030716: Medelo;81;- -;- -;- -;
119030719: Paços;194;- -;- -;- -;
119030722: Quinchães;161;- -;- -;- -;
119030723: Regadas;225;- -;- -;- -;
119030724: Revelhe;237;- -;- -;- -;
119030725: Ribeiros;125;- -;- -;- -;
119030728: São Gens;543;- -;- -;- -;
119030729: Silvares (São Martinho);107;1;- -;- -;
119030733: Travassós;374;- -;- -;- -;
119030737: União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;623;- -;- -;- -;
119030738: União de freguesias de Agrela e Serafão;422;- -;- -;- -;
119030739: União de freguesias de Antime e Silvares (São Clemente);196;18;- -;- -;
119030740: União de freguesias de Ardegão, Arnozela e Seidões;279;- -;- -;- -;
119030741: União de freguesias de Cepães e Fareja;307;- -;- -;- -;
119030742: União de freguesias de Freitas e Vila Cova;434;- -;- -;- -;
119030743: União de freguesias de Monte e Queimadela;547;- -;- -;- -;
119030744: União de freguesias de Moreira do Rei e Várzea Cova;654;- -;- -;- -;
119030736: Vinhós;133;- -;- -;- -;
1190308: Guimarães;8762;167;- -;25;
119030801: Aldão;89;- -;- -;- -;
119030804: Azurém;107;- -;- -;4;
119030806: Barco;121;- -;- -;- -;
119030807: Brito;185;- -;- -;- -;
119030808: Caldelas;119;- -;- -;- -;
119030857: Candoso (São Martinho);120;- -;- -;- -;
119030812: Costa;123;6;- -;4;
119030813: Creixomil;82;- -;- -;- -;
119030815: Fermentões;192;- -;- -;- -;
119030820: Gonça;220;- -;- -;- -;
119030821: Gondar;62;70;- -;- -;
119030823: Guardizela;107;- -;- -;- -;
119030824: Infantas;236;2;- -;- -;
119030827: Longos;222;1;- -;- -;
119030828: Lordelo;119;1;- -;- -;
119030830: Mesão Frio;181;- -;- -;- -;
119030831: Moreira de Cónegos;137;8;- -;- -;
119030832: Nespereira;98;- -;- -;- -;
119030835: Pencelo;103;- -;- -;- -;
119030836: Pinheiro;101;- -;- -;- -;
119030837: Polvoreira;152;- -;- -;- -;
119030838: Ponte;309;5;- -;- -;
119030842: Prazins (Santa Eufémia);80;- -;- -;- -;
119030840: Ronfe;173;3;- -;- -;
119030858: Sande (São Martinho);135;10;- -;- -;
119030865: São Torcato;668;- -;- -;- -;
119030850: Selho (São Cristóvão);97;- -;- -;- -;
119030854: Selho (São Jorge);134;- -;- -;- -;
119030866: Serzedelo;147;18;- -;- -;
119030868: Silvares;194;- -;- -;- -;
119030875: União das freguesias de Abação e Gémeos;302;1;- -;- -;
119030876: União das freguesias de Airão Santa Maria, Airão São João e Vermil;237;5;- -;- -;
119030877: União das freguesias de Arosa e Castelões;150;- -;- -;- -;
119030878: União das freguesias de Atães e Rendufe;468;7;- -;- -;
119030879: União das freguesias de Briteiros Santo Estêvão e Donim;156;- -;- -;- -;
119030880: União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;230;18;- -;- -;
119030881: União das freguesias de Candoso São Tiago e Mascotelos;127;- -;- -;- -;
119030882: União das freguesias de Conde e Gandarela;122;3;- -;- -;
119030883: União das freguesias de Leitões, Oleiros e Figueiredo;250;11;- -;- -;
119030884: União das freguesias de Oliveira, São Paio e São Sebastião;3;- -;- -;6;
119030885: União das freguesias de Prazins Santo Tirso e Corvite;92;- -;- -;- -;
119030886: União das freguesias de Sande São Lourenço e Balazar;221;0;- -;- -;
119030887: União das freguesias de Sande Vila Nova e Sande São Clemente;263;- -;- -;12;
119030888: União das freguesias de Selho São Lourenço e Gominhães;213;- -;- -;- -;
119030889: União das freguesias de Serzedo e Calvos;190;- -;- -;- -;
119030890: União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;545;- -;- -;- -;
119030891: União das freguesias de Tabuadelo e São Faustino;219;- -;- -;- -;
119030871: Urgezes;163;- -;- -;- -;
1191705: Mondim de Basto;3178;0;3467;2;
119170501: Atei;765;0;- -;- -;
119170502: Bilhó;480;- -;1228;- -;
119170505: São Cristóvão de Mondim de Basto;674;- -;- -;- -;
119170509: União das freguesias de Campanhó e Paradança;327;- -;- -;2;
119170510: União das freguesias de Ermelo e Pardelhas;483;- -;- -;- -;
119170508: Vilar de Ferreiros;450;- -;2239;- -;
1190309: Póvoa de Lanhoso;5414;78;36;- -;
119030906: Covelas;194;- -;- -;- -;
119030908: Ferreiros;194;- -;- -;- -;
119030912: Galegos;91;- -;- -;- -;
119030913: Garfe;405;- -;- -;- -;
119030914: Geraz do Minho;218;- -;- -;- -;
119030915: Lanhoso;203;- -;- -;- -;
119030917: Monsul;244;- -;- -;- -;
119030919: Póvoa de Lanhoso (Nossa Senhora do Amparo);212;- -;- -;- -;
119030921: Rendufinho;201;- -;8;- -;
119030922: Santo Emilião;117;33;6;- -;
119030923: São João de Rei;137;- -;3;- -;
119030924: Serzedelo;439;- -;- -;- -;
119030925: Sobradelo da Goma;280;- -;- -;- -;
119030926: Taíde;191;- -;- -;- -;
119030927: Travassos;122;- -;- -;- -;
119030930: União das freguesias de Águas Santas e Moure;284;- -;- -;- -;
119030931: União das freguesias de Calvos e Frades;264;- -;2;- -;
119030932: União das freguesias de Campos e Louredo;324;45;- -;- -;
