111160407: Cambeses;59;- -;- -;- -;
111160410: Lara;67;- -;- -;- -;
111160411: Longos Vales;189;- -;91;- -;
111160415: Merufe;460;- -;600;- -;
111160418: Moreira;116;11;- -;- -;
111160420: Pias;229;7;60;- -;
111160421: Pinheiros;60;32;- -;- -;
111160422: Podame;45;- -;75;- -;
111160423: Portela;78;- -;24;- -;
111160424: Riba de Mouro;153;- -;- -;350;
111160427: Segude;86;- -;5;- -;
111160428: Tangil;214;- -;360;- -;
111160431: Trute;67;- -;20;- -;
111160434: União das freguesias de Anhões e Luzio;175;- -;1350;- -;
111160435: União das freguesias de Ceivães e Badim;117;5;- -;202;
111160436: União das freguesias de Mazedo e Cortes;220;- -;- -;- -;
111160437: União das freguesias de Messegães, Valadares e Sá;151;- -;66;- -;
111160438: União das freguesias de Monção e Troviscoso;134;28;- -;- -;
111160439: União das freguesias de Sago, Lordelo e Parada;150;- -;452;- -;
111160440: União das freguesias de Troporiz e Lapela;52;0;- -;- -;
1111605: Paredes de Coura;2794;- -;1487;90;
111160501: Agualonga;117;- -;52;- -;
111160503: Castanheira;176;- -;227;- -;
111160505: Coura;110;- -;170;- -;
111160507: Cunha;179;- -;71;- -;
111160510: Infesta;149;- -;80;- -;
111160513: Mozelos;79;- -;- -;90;
111160514: Padornelo;148;- -;120;- -;
111160515: Parada;127;- -;36;- -;
111160519: Romarigães;106;- -;- -;- -;
111160520: Rubiães;181;- -;- -;- -;
111160522: União das freguesias de Bico e Cristelo;315;- -;26;- -;
111160523: União das freguesias de Cossourado e Linhares;113;- -;- -;- -;
111160524: União das freguesias de Formariz e Ferreira;329;- -;283;- -;
111160525: União das freguesias de Insalde e Porreiras;341;- -;349;- -;
111160526: União das freguesias de Paredes de Coura e Resende;138;- -;4;- -;
111160521: Vascões;187;- -;70;- -;
1111606: Ponte da Barca;2653;- -;8131;- -;
111160601: Azias;164;- -;8;- -;
111160602: Boivães;112;- -;- -;- -;
111160603: Bravães;163;- -;- -;- -;
111160604: Britelo;24;- -;5007;- -;
111160606: Cuide de Vila Verde;73;- -;5;- -;
111160611: Lavradas;228;- -;- -;- -;
111160612: Lindoso;110;- -;1615;- -;
111160613: Nogueira;59;- -;- -;- -;
111160614: Oleiros;159;- -;- -;- -;
111160619: Sampriz;99;- -;- -;- -;
111160626: União das freguesias de Crasto, Ruivos e Grovelas;248;- -;5;- -;
111160627: União das freguesias de Entre Ambos-os-Rios, Ermida e Germil;631;- -;1202;- -;
111160628: União das freguesias de Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães;243;- -;2;- -;
111160629: União das freguesias de Touvedo (São Lourenço e Salvador);51;- -;14;- -;
111160630: União das freguesias de Vila Chã (São João Baptista e Santiago);170;- -;273;- -;
111160623: Vade (São Pedro);56;- -;- -;- -;
111160624: Vade (São Tomé);63;- -;- -;- -;
1111607: Ponte de Lima;6994;250;2564;925;
111160701: Anais;170;- -;- -;- -;
111160752: Arca e Ponte de Lima;59;16;- -;20;
111160704: Arcozelo;240;21;72;- -;
111160753: Ardegão, Freixo e Mato;356;1;- -;- -;
111160754: Associação de freguesias do Vale do Neiva;348;3;- -;- -;
111160755: Bárrio e Cepões;149;- -;147;- -;
111160707: Beiral do Lima;177;- -;25;- -;
111160708: Bertiandos;82;- -;- -;- -;
111160709: Boalhosa;43;- -;39;- -;
111160710: Brandara;72;20;- -;- -;
111160756: Cabaços e Fojo Lobal;223;- -;1;- -;
111160757: Cabração e Moreira do Lima;261;12;234;889;
111160713: Calheiros;180;- -;90;- -;
111160714: Calvelo;279;- -;- -;- -;
111160716: Correlhã;427;49;- -;- -;
111160717: Estorãos;157;- -;150;1;
111160718: Facha;197;25;241;- -;
111160719: Feitosa;49;22;- -;- -;
111160721: Fontão;167;11;- -;- -;
111160758: Fornelos e Queijada;355;0;- -;- -;
111160724: Friastelas;131;- -;- -;- -;
111160726: Gandra;109;8;- -;- -;
111160727: Gemieira;118;6;- -;- -;
111160728: Gondufe;170;- -;- -;- -;
111160729: Labruja;81;- -;550;- -;
111160759: Labrujó, Rendufe e Vilar do Monte;175;8;429;- -;
111160760: Navió e Vitorino dos Piães;293;- -;7;- -;
111160734: Poiares;242;7;25;- -;
111160744: Rebordões (Santa Maria);117;- -;215;- -;
111160747: Rebordões (Souto);172;- -;108;- -;
111160737: Refóios do Lima;455;36;67;15;
111160739: Ribeira;210;3;- -;- -;
111160740: Sá;56;- -;- -;- -;
111160742: Santa Comba;50;- -;- -;- -;
111160743: Santa Cruz do Lima;85;- -;- -;- -;
111160703: São Pedro d'Arcos;202;1;110;- -;
111160745: Seara;82;- -;- -;- -;
111160746: Serdedelo;156;- -;54;- -;
111160750: Vitorino das Donas;104;- -;- -;- -;
1111608: Valença;1247;81;759;1;
111160802: Boivão;40;- -;25;- -;
111160803: Cerdal;252;5;80;- -;
111160805: Fontoura;115;25;50;1;
111160806: Friestas;45;- -;- -;- -;
111160808: Ganfei;119;10;- -;- -;
111160812: São Pedro da Torre;81;25;- -;- -;
111160817: União das freguesias de Gandra e Taião;138;16;300;- -;
111160818: União das freguesias de Gondomil e Sanfins;110;- -;300;- -;
111160819: União das freguesias de São Julião e Silva;187;- -;4;- -;
111160820: União das freguesias de Valença, Cristelo Covo e Arão;96;- -;- -;- -;
111160816: Verdoejo;65;- -;- -;- -;
1111609: Viana do Castelo;4562;66;2466;16;
111160901: Afife;76;0;- -;- -;
111160902: Alvarães;203;13;- -;- -;
111160903: Amonde;54;- -;- -;- -;
111160904: Anha;145;- -;- -;- -;
111160905: Areosa;92;- -;- -;4;
111160908: Carreço;195;1;- -;- -;
111160910: Castelo do Neiva;151;- -;- -;- -;
111160940: Chafé;106;- -;- -;- -;
111160911: Darque;21;- -;- -;9;
111160914: Freixieiro de Soutelo;109;- -;- -;- -;
111160915: Lanheses;189;9;- -;- -;
111160920: Montaria;143;- -;2160;- -;
111160922: Mujães;65;- -;- -;- -;
111160925: Outeiro;129;- -;- -;- -;
111160926: Perre;295;- -;- -;- -;
111160928: Santa Marta de Portuzelo;266;0;- -;- -;
111160923: São Romão de Neiva;85;- -;- -;- -;
111160941: União das freguesias de Barroselas e Carvoeiro;258;- -;111;2;
111160942: União das freguesias de Cardielos e Serreleis;133;- -;- -;- -;
111160943: União das freguesias de Geraz do Lima (Santa Maria, Santa Leocádia e Moreira) e Deão;529;8;195;- -;
111160944: União das freguesias de Mazarefes e Vila Fria;156;- -;- -;- -;
111160945: União das freguesias de Nogueira, Meixedo e Vilar de Murteda;273;- -;- -;- -;
111160946: União das freguesias de Subportela, Deocriste e Portela Susã;343;- -;- -;- -;
111160947: União das freguesias de Torre e Vila Mou;184;28;- -;- -;
111160948: União das freguesias de Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela;108;- -;- -;0;
111160938: Vila de Punhe;92;6;- -;- -;
111160935: Vila Franca;162;- -;- -;- -;
1111610: Vila Nova de Cerveira;749;22;173;19;
111161003: Cornes;82;- -;- -;- -;
111161004: Covas;55;19;120;- -;
111161006: Gondarém;54;- -;- -;- -;
111161007: Loivo;20;0;- -;- -;
111161009: Mentrestido;39;- -;1;- -;
111161012: Sapardos;36;- -;4;- -;
111161013: Sopo;51;3;- -;- -;
111161016: União das freguesias de Campos e Vila Meã;164;- -;- -;- -;
111161017: União das freguesias de Candemil e Gondar;72;- -;- -;18;
111161018: União das freguesias de Reboreda e Nogueira;137;- -;48;- -;
111161019: União das freguesias de Vila Nova de Cerveira e Lovelhe;38;- -;- -;2;
112: Cávado;27576;1479;7098;215;
1120301: Amares;1842;285;- -;1;
112030102: Barreiros;101;- -;- -;- -;
112030104: Bico;66;- -;- -;- -;
112030119: Bouro (Santa Maria);87;- -;- -;- -;
112030120: Bouro (Santa Marta);101;- -;- -;- -;
112030105: Caires;83;- -;- -;- -;
112030107: Carrazedo;161;95;- -;1;
112030108: Dornelas;113;- -;- -;- -;
112030111: Fiscal;112;16;- -;- -;
112030112: Goães;95;- -;- -;- -;
112030113: Lago;69;17;- -;- -;
112030118: Rendufe;124;84;- -;- -;
112030125: União das freguesias de Amares e Figueiredo;70;16;- -;- -;
112030126: União das freguesias de Caldelas, Sequeiros e Paranhos;174;1;- -;- -;
112030127: União das freguesias de Ferreiros, Prozelo e Besteiros;224;57;- -;- -;
112030128: União das freguesias de Torre e Portela;82;- -;- -;- -;
112030129: União das freguesias de Vilela, Seramil e Paredes Secas;180;- -;- -;- -;
1120302: Barcelos;11484;668;- -;84;
112030201: Abade de Neiva;153;25;- -;- -;
112030202: Aborim;69;- -;- -;- -;
112030203: Adães;68;27;- -;- -;
112030205: Airó;97;- -;- -;- -;
112030206: Aldreu;112;- -;- -;- -;
112030208: Alvelos;165;- -;- -;- -;
112030209: Arcozelo;72;- -;- -;7;
112030210: Areias;43;- -;- -;- -;
112030212: Balugães;67;8;- -;- -;
112030213: Barcelinhos;53;- -;- -;15;
112030215: Barqueiros;271;19;- -;- -;
112030216: Cambeses;158;- -;- -;- -;
112030218: Carapeços;125;- -;- -;- -;
112030220: Carvalhal;117;- -;- -;- -;
112030221: Carvalhas;93;- -;- -;- -;
112030224: Cossourado;217;- -;- -;- -;
112030228: Cristelo;435;29;- -;- -;
112030234: Fornelos;134;- -;- -;- -;
112030235: Fragoso;189;0;- -;- -;
112030268: Galegos (Santa Maria);92;- -;- -;- -;
112030272: Galegos (São Martinho);55;- -;- -;- -;
112030237: Gilmonde;125;- -;- -;- -;
112030242: Lama;90;32;- -;- -;
112030243: Lijó;197;- -;- -;- -;
112030244: Macieira de Rates;462;13;- -;- -;
112030245: Manhente;92;80;- -;- -;
112030247: Martim;136;- -;- -;- -;
112030252: Moure;76;21;- -;- -;
112030254: Oliveira;128;- -;- -;- -;
112030255: Palme;125;- -;- -;- -;
112030256: Panque;166;- -;- -;- -;
112030257: Paradela;240;6;- -;- -;
112030259: Pereira;60;- -;- -;- -;
112030260: Perelhal;128;- -;- -;- -;
112030261: Pousa;174;- -;- -;- -;
112030263: Remelhe;200;39;- -;- -;
112030265: Rio Covo (Santa Eugénia);109;- -;- -;- -;
112030264: Roriz;323;19;- -;- -;
112030279: Silva;56;- -;- -;8;
112030277: Tamel (São Veríssimo);86;- -;- -;- -;
112030282: Ucha;186;22;- -;- -;
112030290: União das freguesias de Alheira e Igreja Nova;201;- -;- -;- -;
112030291: União das freguesias de Alvito (São Pedro e São Martinho) e Couto;201;40;- -;- -;
112030292: União das freguesias de Areias de Vilar e Encourados;243;23;- -;39;
112030293: União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro);236;- -;- -;15;
112030294: União das freguesias de Campo e Tamel (São Pedro Fins);171;14;- -;- -;
112030295: União das freguesias de Carreira e Fonte Coberta;273;42;- -;- -;
112030296: União das freguesias de Chorente, Góios, Courel, Pedra Furada e Gueral;909;53;- -;- -;
112030297: União das freguesias de Creixomil e Mariz;171;20;- -;- -;
112030298: União das freguesias de Durrães e Tregosa;95;4;- -;- -;
112030299: União das freguesias de Gamil e Midões;159;- -;- -;- -;
1120302FA: União das freguesias de Milhazes, Vilar de Figos e Faria;391;16;- -;- -;
1120302FB: União das freguesias de Negreiros e Chavão;367;- -;- -;- -;
1120302FC: União das freguesias de Quintiães e Aguiar;172;- -;- -;- -;
1120302FD: União das freguesias de Sequeade e Bastuço (São João e Santo Estevão);250;- -;- -;- -;
1120302FE: União das freguesias de Silveiros e Rio Covo (Santa Eulália);260;85;- -;- -;
1120302FF: União das freguesias de Tamel (Santa Leocádia) e Vilar do Monte;105;4;- -;- -;
1120302FG: União das freguesias de Viatodos, Grimancelos, Minhotães e Monte de Fralães;595;24;- -;- -;
1120302FH: União das freguesias de Vila Cova e Feitos;361;3;- -;- -;
112030283: Várzea;83;- -;- -;- -;
112030287: Vila Seca;297;- -;- -;- -;
1120303: Braga;4694;262;- -;94;
112030301: Adaúfe;307;29;- -;- -;
112030349: Braga (São Vicente);7;- -;- -;- -;
112030351: Braga (São Vítor);16;- -;- -;9;
112030312: Espinho;116;- -;- -;13;
112030313: Esporões;117;17;- -;- -;
112030315: Figueiredo;73;- -;- -;- -;
112030319: Gualtar;25;4;- -;0;
112030322: Lamas;48;- -;- -;- -;
112030325: Mire de Tibães;137;22;- -;- -;
112030330: Padim da Graça;88;- -;- -;- -;
112030331: Palmeira;196;18;- -;- -;
112030334: Pedralva;203;- -;- -;- -;
112030336: Priscos;178;- -;- -;- -;
112030338: Ruilhe;78;- -;- -;11;
112030354: Sequeira;139;8;- -;- -;
112030355: Sobreposta;118;- -;- -;- -;
112030356: Tadim;30;21;- -;- -;
112030357: Tebosa;70;- -;- -;- -;
112030363: União das freguesias de Arentim e Cunha;228;- -;- -;- -;
112030364: União das freguesias de Braga (Maximinos, Sé e Cividade);49;- -;- -;8;
112030365: União das freguesias de Braga (São José de São Lázaro e São João do Souto);- -;- -;- -;- -;
112030366: União das freguesias de Cabreiros e Passos (São Julião);166;- -;- -;- -;
112030367: União das freguesias de Celeirós, Aveleda e Vimieiro;178;- -;- -;- -;
112030368: União das freguesias de Crespos e Pousada;207;45;- -;1;
112030369: União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);231;50;- -;- -;
112030370: União das freguesias de Este (São Pedro e São Mamede);104;- -;- -;- -;
112030371: União das freguesias de Ferreiros e Gondizalves;130;10;- -;- -;
112030372: União das freguesias de Guisande e Oliveira (São Pedro);87;- -;- -;- -;
112030373: União das freguesias de Lomar e Arcos;118;- -;- -;3;
112030374: União das freguesias de Merelim (São Paio), Panoias e Parada de Tibães;202;12;- -;1;
112030375: União das freguesias de Merelim (São Pedro) e Frossos;181;- -;- -;14;
112030376: União das freguesias de Morreira e Trandeiras;120;- -;- -;- -;
112030377: União das freguesias de Nogueira, Fraião e Lamaçães;136;- -;- -;14;
112030378: União das freguesias de Nogueiró e Tenões;54;1;- -;3;
112030379: União das freguesias de Real, Dume e Semelhe;327;3;- -;16;
112030380: União das freguesias de Santa Lucrécia de Algeriz e Navarra;105;8;- -;- -;
112030381: União das freguesias de Vilaça e Fradelos;125;15;- -;- -;
1120306: Esposende;2532;90;- -;- -;
112030601: Antas;155;19;- -;- -;
112030608: Forjães;146;7;- -;- -;
112030610: Gemeses;193;- -;- -;- -;
112030616: União das freguesias de Apúlia e Fão;397;- -;- -;- -;
112030617: União das freguesias de Belinho e Mar;202;- -;- -;- -;
112030618: União das freguesias de Esposende, Marinhas e Gandra;570;- -;- -;- -;
112030619: União das freguesias de Fonte Boa e Rio Tinto;543;28;- -;- -;
112030620: União das freguesias de Palmeira de Faro e Curvos;220;15;- -;- -;
112030615: Vila Chã;107;21;- -;- -;
1120310: Terras de Bouro;1980;2;6458;24;
112031001: Balança;86;- -;- -;- -;
112031003: Campo do Gerês;11;- -;70;- -;
112031004: Carvalheira;116;- -;460;- -;
112031008: Covide;97;- -;1800;- -;
112031009: Gondoriz;108;- -;451;- -;
112031010: Moimenta;61;- -;- -;- -;
112031012: Ribeira;33;- -;- -;- -;
112031013: Rio Caldo;116;0;381;- -;
112031014: Souto;65;- -;- -;- -;
112031018: União das freguesias de Chamoim e Vilar;461;- -;890;- -;
112031019: União das freguesias de Chorense e Monte;309;- -;418;- -;
112031020: União das freguesias de Cibões e Brufe;378;- -;1439;- -;
112031015: Valdosende;74;- -;- -;24;
112031017: Vilar da Veiga;67;2;551;0;
1120313: Vila Verde;5045;172;639;13;
112031359: Aboim da Nóbrega e Gondomar;323;- -;- -;- -;
112031304: Atiães;138;8;- -;- -;
112031308: Cabanelas;175;45;- -;- -;
112031309: Cervães;165;- -;- -;- -;
112031311: Coucieiro;129;26;- -;- -;
112031313: Dossãos;84;- -;- -;- -;
112031316: Freiriz;105;- -;- -;- -;
112031317: Gême;53;0;- -;- -;
112031323: Lage;145;1;- -;- -;
112031324: Lanhas;65;- -;- -;- -;
112031325: Loureira;68;- -;- -;- -;
112031328: Moure;95;- -;- -;- -;
112031330: Oleiros;56;2;- -;- -;
112031331: Parada de Gatim;79;- -;- -;- -;
112031335: Pico;106;- -;- -;- -;
112031337: Ponte;67;- -;- -;- -;
112031350: Prado (São Miguel);95;- -;150;- -;
112031340: Sabariz;28;34;- -;- -;
112031352: Soutelo;137;- -;- -;13;
112031354: Turiz;99;- -;- -;- -;
112031360: União das freguesias da Ribeira do Neiva;711;- -;2;- -;
112031361: União das freguesias de Carreiras (São Miguel) e Carreiras (Santiago);127;- -;- -;- -;
112031362: União das freguesias de Escariz (São Mamede) e Escariz (São Martinho);196;6;- -;- -;
112031363: União das freguesias de Esqueiros, Nevogilde e Travassós;120;12;- -;- -;
112031364: União das freguesias de Marrancos e Arcozelo;150;6;- -;- -;
112031365: União das freguesias de Oriz (Santa Marinha) e Oriz (São Miguel);116;- -;- -;- -;
112031366: União das freguesias de Pico de Regalados, Gondiães e Mós;194;- -;- -;- -;
112031367: União das freguesias de Sande, Vilarinho, Barros e Gomide;217;- -;- -;- -;
112031368: União das freguesias de Valbom (São Pedro), Passô e Valbom (São Martinho);114;- -;- -;- -;
112031369: União das freguesias do Vade;321;- -;6;- -;
112031355: Valdreu;250;- -;482;- -;
112031342: Vila de Prado;141;33;- -;- -;
112031370: Vila Verde e Barbudo;177;- -;- -;- -;
119: Ave;28287;1313;6383;74;
1190304: Cabeceiras de Basto;5224;51;620;- -;
119030401: Abadim;391;1;- -;- -;
119030404: Basto;123;0;- -;- -;
119030405: Bucos;224;- -;- -;- -;
119030406: Cabeceiras de Basto;639;- -;- -;- -;
119030407: Cavez;406;- -;120;- -;
119030408: Faia;118;- -;- -;- -;
119030413: Pedraça;184;21;- -;- -;
119030415: Rio Douro;1764;6;500;- -;
119030418: União das freguesias de Alvite e Passos;176;23;- -;- -;
119030419: União das freguesias de Arco de Baúlhe e Vila Nune;172;- -;- -;- -;
119030420: União das freguesias de Gondiães e Vilar de Cunhas;594;- -;- -;- -;
119030421: União das freguesias de Refojos de Basto, Outeiro e Painzela;433;- -;- -;- -;
1190307: Fafe;4651;26;- -;0;
119030705: Armil;88;- -;- -;- -;
119030726: Arões (Santa Cristina);58;- -;- -;- -;
119030730: Arões (São Romão);110;10;- -;- -;
119030708: Estorãos;180;- -;- -;- -;
119030709: Fafe;101;- -;- -;0;
119030712: Fornelos;107;2;- -;- -;
119030714: Golães;111;- -;- -;- -;
119030716: Medelo;42;- -;- -;- -;
119030719: Paços;134;- -;- -;- -;
119030722: Quinchães;149;- -;- -;- -;
119030723: Regadas;136;1;- -;- -;
119030724: Revelhe;161;2;- -;- -;
119030725: Ribeiros;91;- -;- -;- -;
119030728: São Gens;369;4;- -;- -;
119030729: Silvares (São Martinho);75;3;- -;- -;
119030733: Travassós;256;- -;- -;- -;
119030737: União de freguesias de Aboim, Felgueiras, Gontim e Pedraído;428;0;- -;- -;
119030738: União de freguesias de Agrela e Serafão;166;- -;- -;- -;
119030739: União de freguesias de Antime e Silvares (São Clemente);170;0;- -;- -;
119030740: União de freguesias de Ardegão, Arnozela e Seidões;211;- -;- -;- -;
119030741: União de freguesias de Cepães e Fareja;198;2;- -;- -;
119030742: União de freguesias de Freitas e Vila Cova;234;1;- -;- -;
119030743: União de freguesias de Monte e Queimadela;497;- -;- -;- -;
119030744: União de freguesias de Moreira do Rei e Várzea Cova;491;- -;- -;- -;
119030736: Vinhós;89;- -;- -;- -;
1190308: Guimarães;5185;281;- -;20;
119030801: Aldão;50;- -;- -;- -;
119030804: Azurém;45;- -;- -;4;
119030806: Barco;56;- -;- -;- -;
119030807: Brito;171;- -;- -;- -;
119030808: Caldelas;95;- -;- -;- -;
119030857: Candoso (São Martinho);74;- -;- -;- -;
119030812: Costa;56;7;- -;2;
119030813: Creixomil;80;- -;- -;- -;
119030815: Fermentões;131;- -;- -;- -;
119030820: Gonça;87;5;- -;- -;
119030821: Gondar;27;27;- -;- -;
119030823: Guardizela;68;44;- -;- -;
119030824: Infantas;103;- -;- -;- -;
119030827: Longos;192;- -;- -;- -;
119030828: Lordelo;65;- -;- -;- -;
119030830: Mesão Frio;80;24;- -;- -;
119030831: Moreira de Cónegos;44;1;- -;- -;
119030832: Nespereira;33;23;- -;- -;
119030835: Pencelo;63;- -;- -;- -;
119030836: Pinheiro;76;- -;- -;- -;
119030837: Polvoreira;73;- -;- -;- -;
119030838: Ponte;164;19;- -;- -;
119030842: Prazins (Santa Eufémia);38;- -;- -;- -;
119030840: Ronfe;111;- -;- -;- -;
119030858: Sande (São Martinho);81;34;- -;- -;
119030865: São Torcato;280;31;- -;7;
119030850: Selho (São Cristóvão);33;- -;- -;- -;
119030854: Selho (São Jorge);103;- -;- -;- -;
119030866: Serzedelo;76;33;- -;- -;
119030868: Silvares;84;- -;- -;- -;
119030875: União das freguesias de Abação e Gémeos;163;- -;- -;- -;
119030876: União das freguesias de Airão Santa Maria, Airão São João e Vermil;141;- -;- -;- -;
119030877: União das freguesias de Arosa e Castelões;104;- -;- -;- -;
119030878: União das freguesias de Atães e Rendufe;259;- -;- -;- -;
119030879: União das freguesias de Briteiros Santo Estêvão e Donim;96;6;- -;- -;
119030880: União das freguesias de Briteiros São Salvador e Briteiros Santa Leocádia;219;- -;- -;- -;
119030881: União das freguesias de Candoso São Tiago e Mascotelos;96;- -;- -;- -;
119030882: União das freguesias de Conde e Gandarela;80;- -;- -;- -;
119030883: União das freguesias de Leitões, Oleiros e Figueiredo;215;26;- -;- -;
119030884: União das freguesias de Oliveira, São Paio e São Sebastião;- -;- -;- -;- -;
119030885: União das freguesias de Prazins Santo Tirso e Corvite;43;- -;- -;- -;
119030886: União das freguesias de Sande São Lourenço e Balazar;229;1;- -;- -;
119030887: União das freguesias de Sande Vila Nova e Sande São Clemente;181;- -;- -;6;
119030888: União das freguesias de Selho São Lourenço e Gominhães;100;- -;- -;- -;
119030889: União das freguesias de Serzedo e Calvos;93;- -;- -;- -;
119030890: União das freguesias de Souto Santa Maria, Souto São Salvador e Gondomar;328;- -;- -;- -;
119030891: União das freguesias de Tabuadelo e São Faustino;133;- -;- -;- -;
119030871: Urgezes;68;- -;- -;- -;
1191705: Mondim de Basto;1863;31;3489;8;
119170501: Atei;476;20;- -;- -;
119170502: Bilhó;344;- -;- -;- -;
119170505: São Cristóvão de Mondim de Basto;284;10;- -;7;
119170509: União das freguesias de Campanhó e Paradança;116;- -;661;- -;
119170510: União das freguesias de Ermelo e Pardelhas;357;- -;2828;- -;
119170508: Vilar de Ferreiros;286;- -;- -;1;
1190309: Póvoa de Lanhoso;2558;228;- -;4;
119030906: Covelas;83;- -;- -;- -;
119030908: Ferreiros;142;- -;- -;- -;
119030912: Galegos;30;- -;- -;- -;
119030913: Garfe;101;- -;- -;- -;
119030914: Geraz do Minho;119;41;- -;- -;
119030915: Lanhoso;78;11;- -;- -;
119030917: Monsul;95;- -;- -;- -;
119030919: Póvoa de Lanhoso (Nossa Senhora do Amparo);88;- -;- -;- -;
119030921: Rendufinho;139;5;- -;- -;
119030922: Santo Emilião;42;117;- -;- -;
119030923: São João de Rei;85;- -;- -;- -;
119030924: Serzedelo;233;30;- -;- -;
119030925: Sobradelo da Goma;134;- -;- -;- -;
119030926: Taíde;98;0;- -;- -;
119030927: Travassos;63;- -;- -;4;
119030930: União das freguesias de Águas Santas e Moure;190;- -;- -;- -;
119030931: União das freguesias de Calvos e Frades;118;- -;- -;- -;
119030932: União das freguesias de Campos e Louredo;196;25;- -;- -;
119030933: União das freguesias de Esperança e Brunhais;92;- -;- -;- -;
