
Statistical table extracted on October 16, 2022 (17:31:19)
http://www.ine.pt



Geographic localization (NUTS -2013);Livestock (No.) of agricultural holdings by Geographic localization (NUTS -2013) and Animal specie -  Decennial (1) ;;;;;;;;
;Data reference period;;;;;;;;
;2019;;;;;;;;
;Animal specie;;;;;;;;
;Cattle;Pigs;Sheep;Goats;Equidae;Poultry;Rabbits;Inhabited hives and traditional cork hives;
;No. ;No. ;No. ;No. ;No. ;No. ;No. ;No. ;
11C130129: Salvador do Monte;4;10;83;29;1;310;3;- -;
11C130135: Telões;63;184;89;25;4;2145;241;117;
11C130136: Travanca;47;20;107;54;18;559;67;43;
11C130141: União das freguesias de Aboadela, Sanche e Várzea;74;36;142;233;4;406;25;98;
11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;29;43;41;39;4;1086;133;1860;
11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de Rei;31;4;299;34;- -;323;21;145;
11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina);9;26;31;7;- -;1152;92;30;
11C130145: União das freguesias de Freixo de Cima e de Baixo;18;120;102;16;4;1601;222;272;
11C130146: União das freguesias de Olo e Canadelo;34;14;28;261;8;324;37;126;
11C130148: União das freguesias de Vila Garcia, Aboim e Chapa;56;66;108;48;3;1330;206;132;
11C130138: Vila Caiz;50;2;125;5;5;98;19;31;
11C130139: Vila Chã do Marão;55;5;58;62;2;6;- -;163;
11C130147: Vila Meã;31;17;64;77;2;795;20;315;
11C1302: Baião;705;610;3120;305;32;10549;1678;1037;
11C130204: Frende;- -;1;- -;- -;- -;95;- -;- -;
11C130205: Gestaçô;18;19;143;7;4;407;25;4;
11C130206: Gove;98;96;225;94;5;1280;158;28;
11C130207: Grilo;43;4;128;- -;1;357;45;20;
11C130208: Loivos do Monte;148;26;257;13;- -;224;37;- -;
11C130215: Santa Marinha do Zêzere;31;27;91;5;1;913;81;23;
11C130221: União das freguesias de Ancede e Ribadouro;7;13;68;20;- -;572;36;75;
11C130222: União das freguesias de Baião (Santa Leocádia) e Mesquinhata;31;22;168;33;- -;397;87;334;
11C130223: União das freguesias de Campelo e Ovil;224;247;1070;66;3;2407;637;324;
11C130224: União das freguesias de Loivos da Ribeira e Tresouras;1;42;19;- -;8;499;80;- -;
11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;12;24;197;12;2;1007;27;75;
11C130226: União das freguesias de Teixeira e Teixeiró;47;35;526;47;2;1235;302;152;
11C130219: Valadares;32;27;132;5;5;744;103;- -;
11C130220: Viariz;13;27;96;3;1;412;60;2;
11C0106: Castelo de Paiva;406;222;1252;254;27;6072;1092;1172;
11C010602: Fornos;15;15;63;11;3;554;129;57;
11C010606: Real;165;86;284;115;7;1592;232;319;
11C010607: Santa Maria de Sardoura;20;16;164;7;- -;295;37;135;
11C010608: São Martinho de Sardoura;22;13;137;5;5;826;127;25;
11C010610: União das freguesias de Raiva, Pedorido e Paraíso;170;67;470;94;8;2298;510;404;
11C010611: União das freguesias de Sobrado e Bairros;14;25;134;22;4;507;57;232;
11C0305: Celorico de Basto;1527;454;1824;721;48;19825;2443;2096;
11C030501: Agilde;104;17;60;4;- -;1200;86;122;
11C030502: Arnóia;44;26;120;141;5;1825;188;339;
11C030520: Basto (São Clemente);36;23;52;111;1;704;163;- -;
11C030503: Borba de Montanha;478;17;99;28;5;173;62;240;
11C030508: Codeçoso;7;- -;7;5;- -;5040;- -;474;
11C030510: Fervença;24;33;111;69;1;1249;216;391;
11C030515: Moreira do Castelo;4;2;6;18;- -;517;72;- -;
11C030517: Rego;192;29;318;47;4;286;89;199;
11C030518: Ribas;41;36;73;20;- -;772;151;168;
11C030523: União das freguesias de Britelo, Gémeos e Ourilhe;188;138;78;31;- -;2484;714;14;
11C030524: União das freguesias de Caçarilhe e Infesta;60;8;346;26;4;1069;177;30;
11C030525: União das freguesias de Canedo de Basto e Corgo;15;23;47;29;- -;509;80;- -;
11C030526: União das freguesias de Carvalho e Basto (Santa Tecla);58;36;197;97;14;1080;103;46;
11C030527: União das freguesias de Veade, Gagos e Molares;163;49;158;23;10;1934;311;63;
11C030521: Vale de Bouro;113;17;152;72;4;983;31;10;
11C1804: Cinfães;2253;531;4109;914;86;32823;1570;3198;
11C180403: Cinfães;239;31;331;78;5;822;190;540;
11C180404: Espadanedo;- -;21;183;10;1;595;129;300;
11C180405: Ferreiros de Tendais;219;39;414;22;3;433;19;15;
11C180406: Fornelos;53;47;212;30;4;638;100;10;
11C180408: Moimenta;13;12;88;23;4;208;29;25;
11C180409: Nespereira;717;77;526;335;24;1546;153;632;
11C180410: Oliveira do Douro;29;17;309;66;6;654;93;177;
11C180412: Santiago de Piães;210;121;444;45;13;1397;95;501;
11C180413: São Cristóvão de Nogueira;99;39;354;19;7;710;44;103;
11C180414: Souselo;23;21;67;14;4;433;83;66;
11C180415: Tarouquela;28;17;112;4;1;303;55;15;
11C180416: Tendais;367;44;442;185;9;24087;373;206;
11C180417: Travanca;12;15;133;17;- -;656;121;373;
11C180418: União das freguesias de Alhões, Bustelo, Gralheira e Ramires;244;30;494;66;5;341;86;235;
11C1303: Felgueiras;1816;1176;414;168;99;89831;1921;2191;
11C130301: Aião;43;884;42;1;3;549;55;- -;
11C130302: Airães;220;11;53;5;4;486;36;185;
11C130305: Friande;91;10;25;8;- -;641;67;44;
11C130306: Idães;41;18;4;3;13;789;145;33;
11C130307: Jugueiros;54;15;25;2;1;461;102;- -;
11C130313: Penacova;39;2;13;- -;- -;398;76;12;
11C130314: Pinheiro;11;- -;4;6;10;206;51;- -;
11C130315: Pombeiro de Ribavizela;132;5;7;- -;2;276;13;- -;
11C130317: Refontoura;46;19;24;4;2;841;197;- -;
11C130318: Regilde;28;4;11;5;- -;274;31;- -;
11C130319: Revinhade;15;2;8;11;2;307;58;- -;
11C130324: Sendim;2;- -;- -;3;- -;287;57;- -;
11C130334: União das freguesias de Macieira da Lixa e Caramos;101;28;47;22;- -;76503;168;715;
11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;558;75;80;41;23;1790;231;313;
11C130336: União das freguesias de Pedreira, Rande e Sernande;107;13;13;5;12;599;146;10;
11C130337: União das freguesias de Torrados e Sousa;40;24;- -;9;1;598;139;1;
11C130338: União das freguesias de Unhão e Lordelo;88;6;6;14;2;2626;26;- -;
11C130339: União das freguesias de Vila Cova da Lixa e Borba de Godim;170;33;42;24;16;1215;142;876;
11C130340: União das freguesias de Vila Fria e Vizela (São Jorge);2;7;- -;5;- -;432;80;- -;
11C130341: União das freguesias de Vila Verde e Santão;28;20;10;- -;8;553;101;2;
11C1305: Lousada;3261;209;765;256;123;12647;1236;895;
11C130502: Aveleda;99;45;30;2;10;301;46;- -;
11C130504: Caíde de Rei;32;19;51;- -;4;651;191;31;
11C130510: Lodares;347;22;6;- -;4;253;27;215;
11C130512: Macieira;210;7;93;4;- -;326;56;- -;
11C130513: Meinedo;28;33;125;9;21;1186;247;203;
11C130515: Nevogilde;402;5;28;7;1;238;3;- -;
11C130524: Sousela;9;1;103;30;3;70;- -;- -;
11C130525: Torno;67;15;5;4;4;970;81;- -;
11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);328;15;27;9;3;806;101;7;
11C130528: União das freguesias de Cristelos, Boim e Ordem;118;12;28;14;45;628;69;22;
11C130529: União das freguesias de Figueiras e Covas;3;6;14;- -;- -;268;75;32;
11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão);6;5;161;144;7;723;212;273;
11C130531: União das freguesias de Nespereira e Casais;473;1;62;16;17;511;13;10;
11C130532: União das freguesias de Silvares, Pias, Nogueira e Alvarenga;1069;12;9;16;- -;5379;93;102;
11C130526: Vilar do Torno e Alentém;70;11;23;1;4;337;22;- -;
11C1307: Marco de Canaveses;524;290;3069;471;200;18722;721;1679;
11C130732: Alpendorada, Várzea e Torrão;2;12;108;4;1;438;20;20;
11C130733: Avessadas e Rosém;89;53;199;36;15;277;23;16;
11C130704: Banho e Carvalhosa;11;4;77;31;60;230;24;37;
11C130734: Bem Viver;- -;2;69;7;2;147;7;62;
11C130705: Constance;10;4;26;- -;- -;55;28;35;
11C130736: Marco;25;20;288;38;10;5675;56;408;
11C130737: Paredes de Viadores e Manhuncelos;7;15;185;6;4;437;67;352;
11C130738: Penha Longa e Paços de Gaiolo;59;38;524;27;7;664;47;462;
11C130739: Sande e São Lourenço do Douro;8;20;245;14;2;300;9;80;
11C130735: Santo Isidoro e Livração;22;7;13;11;1;127;- -;- -;
11C130722: Soalhães;66;54;546;52;38;1440;237;15;
11C130723: Sobretâmega;5;- -;65;- -;- -;122;- -;35;
11C130724: Tabuado;18;6;55;- -;1;384;21;51;
11C130740: Várzea, Aliviada e Folhada;140;25;300;188;7;930;22;11;
11C130741: Vila Boa de Quires e Maureles;48;18;224;35;45;973;78;43;
11C130730: Vila Boa do Bispo;14;12;145;22;7;6523;82;52;
11C1309: Paços de Ferreira;1772;646;1350;161;60;15823;640;630;
11C130902: Carvalhosa;319;68;61;16;2;399;78;26;
11C130904: Eiriz;232;2;69;- -;1;325;19;42;
11C130905: Ferreira;105;14;203;19;3;691;46;- -;
11C130906: Figueiró;145;160;140;12;11;391;31;30;
11C130917: Frazão Arreigada;50;76;101;11;1;856;80;43;
11C130908: Freamunde;59;179;44;12;6;508;162;- -;
11C130910: Meixomil;79;99;53;54;2;366;39;300;
11C130918: Paços de Ferreira;47;26;73;8;29;458;28;22;
11C130913: Penamaior;146;8;24;2;- -;10353;17;16;
11C130914: Raimonda;85;2;17;- -;- -;164;8;108;
11C130919: Sanfins Lamoso Codessos;475;9;256;11;3;527;49;10;
11C130916: Seroa;30;3;309;16;2;785;83;33;
11C1311: Penafiel;1746;555;1549;604;88;11686;1870;1828;
11C131101: Abragão;48;19;196;109;4;984;55;16;
11C131102: Boelhe;241;10;20;14;- -;545;44;20;
11C131103: Bustelo;66;27;55;19;1;363;109;- -;
11C131104: Cabeça Santa;6;12;34;- -;2;209;39;10;
11C131105: Canelas;2;13;83;56;- -;355;85;2;
11C131106: Capela;29;10;34;34;- -;323;27;133;
11C131107: Castelões;23;2;16;8;4;157;20;93;
11C131108: Croca;6;25;68;7;5;542;50;- -;
11C131109: Duas Igrejas;49;25;93;21;- -;520;64;22;
11C131110: Eja;- -;3;9;24;4;98;- -;- -;
11C131112: Fonte Arcada;13;20;33;10;1;429;78;206;
11C131113: Galegos;49;15;57;29;- -;356;106;20;
11C131141: Guilhufe e Urrô;142;23;79;10;- -;408;120;- -;
11C131115: Irivo;51;11;16;6;- -;284;129;- -;
11C131142: Lagares e Figueira;154;51;91;104;9;1717;357;349;
11C131140: Luzim e Vila Cova;5;16;102;2;1;344;47;11;
11C131121: Oldrões;1;7;19;- -;- -;131;18;38;
11C131122: Paço de Sousa;173;42;47;9;40;823;63;223;
11C131139: Penafiel;71;52;205;18;6;1126;207;268;
11C131125: Perozelo;4;11;38;15;- -;366;12;8;
11C131128: Rans;515;5;25;10;- -;330;50;5;
11C131132: Recezinhos (São Mamede);33;4;36;14;- -;171;18;5;
11C131133: Recezinhos (São Martinho);- -;10;52;29;4;145;3;45;
11C131129: Rio de Moinhos;41;54;80;2;2;156;30;70;
11C131138: Rio Mau;- -;- -;- -;25;- -;27;12;186;
11C131134: Sebolido;- -;12;- -;- -;- -;100;25;26;
11C131143: Termas de São Vicente;24;68;52;19;5;526;84;72;
11C131136: Valpedre;- -;8;9;10;- -;151;18;- -;
11C1813: Resende;681;199;1361;165;24;4417;936;2085;
11C181302: Barrô;- -;2;5;- -;5;147;- -;185;
11C181303: Cárquere;35;22;72;10;3;478;107;83;
11C181310: Paus;39;21;330;13;5;467;76;27;
11C181311: Resende;128;28;99;10;4;764;188;- -;
11C181312: São Cipriano;23;15;205;14;1;459;244;215;
11C181313: São João de Fontoura;- -;3;7;- -;- -;249;- -;126;
11C181314: São Martinho de Mouros;- -;28;47;24;- -;250;61;499;
11C181316: União das freguesias de Anreade e São Romão de Aregos;13;11;150;40;- -;416;35;196;
11C181317: União das freguesias de Felgueiras e Feirão;198;35;140;14;1;247;64;143;
11C181318: União das freguesias de Freigil e Miomães;18;22;141;40;5;711;145;411;
11C181319: União das freguesias de Ovadas e Panchorra;227;12;165;- -;- -;229;16;200;
11D: Douro;8059;3071;39954;12059;1811;884178;90671;37566;
11D1701: Alijó;493;70;1040;1161;177;3222;42685;1960;
11D170101: Alijó;26;3;58;207;12;102;13;660;
11D170107: Favaios;2;1;35;32;5;201;35;- -;
11D170108: Pegarinhos;35;6;13;5;15;74;42217;25;
11D170109: Pinhão;- -;- -;- -;- -;- -;- -;- -;- -;
11D170112: Sanfins do Douro;1;5;- -;- -;9;176;6;35;
11D170113: Santa Eugénia;- -;6;- -;3;6;149;12;46;
11D170114: São Mamede de Ribatua;1;2;4;30;4;337;- -;- -;
11D170120: União das freguesias de Carlão e Amieiro;- -;- -;52;312;30;135;5;510;
11D170121: União das freguesias de Castedo e Cotas;- -;- -;16;13;4;108;2;35;
11D170122: União das freguesias de Pópulo e Ribalonga;48;33;161;240;39;683;90;340;
11D170123: União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;- -;- -;- -;- -;- -;85;14;150;
11D170116: Vila Chã;47;1;128;30;15;297;71;- -;
11D170117: Vila Verde;329;11;566;186;31;472;168;59;
11D170118: Vilar de Maçada;4;2;7;103;7;403;52;100;
11D1801: Armamar;63;25;305;86;25;1238;71;379;
11D180101: Aldeias;- -;- -;15;- -;- -;75;- -;45;
11D180120: Armamar;- -;- -;47;4;4;139;3;82;
11D180104: Cimbres;1;- -;15;4;3;88;- -;10;
11D180106: Folgosa;- -;- -;- -;- -;- -;- -;- -;20;
11D180107: Fontelo;1;2;113;7;- -;83;- -;35;
11D180109: Queimada;- -;3;- -;- -;- -;104;12;- -;
11D180110: Queimadela;- -;2;- -;- -;1;159;- -;- -;
11D180111: Santa Cruz;- -;4;- -;- -;3;72;9;- -;
11D180114: São Cosmado;4;5;42;27;6;253;5;- -;
11D180115: São Martinho das Chãs;- -;6;11;16;- -;123;42;65;
11D180121: União das freguesias de Aricera e Goujoim;- -;2;4;28;6;57;- -;106;
11D180122: União das freguesias de São Romão e Santiago;- -;1;43;- -;- -;57;- -;- -;
11D180123: União das freguesias de Vila Seca e Santo Adrião;57;- -;15;- -;2;28;- -;- -;
11D180118: Vacalar;- -;- -;- -;- -;- -;- -;- -;16;
11D0403: Carrazeda de Ansiães;192;47;2802;675;83;1749;165;3147;
11D040304: Carrazeda de Ansiães;75;5;165;48;2;11;- -;- -;
11D040306: Fonte Longa;25;- -;413;2;- -;- -;- -;30;
11D040308: Linhares;- -;- -;- -;- -;16;14;- -;163;
11D040309: Marzagão;8;- -;- -;- -;5;- -;- -;54;
11D040311: Parambos;29;4;54;- -;3;119;- -;194;
11D040312: Pereiros;- -;5;7;86;2;57;11;- -;
11D040313: Pinhal do Norte;2;8;31;- -;7;498;105;461;
11D040314: Pombal;- -;10;8;8;3;309;12;263;
11D040316: Seixo de Ansiães;4;1;164;26;6;241;- -;22;
11D040320: União das freguesias de Amedo e Zedes;13;14;448;86;12;277;12;80;
11D040321: União das freguesias de Belver e Mogo de Malta;24;- -;394;- -;11;54;- -;- -;
11D040322: União das freguesias de Castanheiro do Norte e Ribalonga;- -;- -;5;11;1;139;21;500;
11D040323: União das freguesias de Lavandeira, Beira Grande e Selores;12;- -;145;236;7;- -;- -;640;
11D040318: Vilarinho da Castanheira;- -;- -;968;172;8;30;4;740;
11D0404: Freixo de Espada à Cinta;125;99;2931;464;74;778;51;4596;
11D040404: Ligares;- -;- -;631;25;4;116;30;342;
11D040406: Poiares;2;- -;308;194;7;232;- -;356;
11D040407: União das freguesias de Freixo de Espada à Cinta e Mazouco;- -;9;720;72;27;290;- -;3454;
11D040408: União das freguesias de Lagoaça e Fornos;123;90;1272;173;36;140;21;444;
11D1805: Lamego;348;237;1989;312;90;73447;242;1398;
11D180502: Avões;27;5;32;- -;2;22;- -;- -;
11D180504: Britiande;- -;- -;143;1;3;147;4;3;
11D180505: Cambres;- -;- -;3;- -;- -;249;14;200;
11D180507: Ferreirim;- -;- -;16;- -;1;97;- -;24;
11D180508: Ferreiros de Avões;- -;- -;11;- -;1;270;28;10;
11D180509: Figueira;- -;- -;29;- -;- -;103;28;- -;
11D180510: Lalim;17;43;210;3;6;175;8;3;
11D180525: Lamego (Almacave e Sé);- -;8;101;10;6;632;31;257;
11D180511: Lazarim;- -;8;106;101;7;- -;- -;55;
11D180516: Penajóia;- -;8;27;21;1;451;51;264;
11D180517: Penude;156;25;316;16;22;223;27;15;
11D180519: Samodães;- -;- -;- -;- -;- -;246;- -;10;
11D180520: Sande;- -;- -;- -;- -;- -;194;6;- -;
11D180526: União das freguesias de Bigorne, Magueija e Pretarouca;140;134;631;150;9;70376;39;438;
11D180527: União das freguesias de Cepões, Meijinhos e Melcões;- -;3;216;- -;18;49;- -;80;
11D180528: União das freguesias de Parada do Bispo e Valdigem;1;2;6;10;1;- -;6;24;
11D180523: Várzea de Abrunhais;- -;- -;- -;- -;- -;71;- -;- -;
11D180524: Vila Nova de Souto d'El-Rei;7;1;142;- -;13;142;- -;15;
11D1704: Mesão Frio;- -;1;99;33;8;1189;89;57;
11D170401: Barqueiros;- -;- -;35;30;- -;268;20;- -;
11D170402: Cidadelhe;- -;- -;11;- -;1;49;4;- -;
11D170408: Mesão Frio (Santo André);- -;1;11;1;4;345;18;- -;
11D170403: Oliveira;- -;- -;4;- -;1;162;30;- -;
11D170407: Vila Marim;- -;- -;38;2;2;365;17;57;
11D1807: Moimenta da Beira;1565;91;2815;1037;65;363605;14688;2728;
11D180702: Alvite;745;26;603;195;7;86711;189;45;
11D180703: Arcozelos;7;1;360;24;2;- -;- -;6;
11D180705: Baldos;1;- -;- -;2;- -;- -;- -;- -;
11D180706: Cabaços;- -;3;10;24;1;31;- -;30;
11D180707: Caria;61;19;165;16;16;168003;15;223;
11D180708: Castelo;8;- -;1;49;1;- -;- -;96;
11D180709: Leomil;220;6;432;579;8;39606;14465;537;
11D180710: Moimenta da Beira;35;5;125;- -;9;14;10;94;
11D180713: Passô;2;- -;51;- -;- -;24057;- -;- -;
11D180716: Vila da Rua;240;7;198;14;2;147;- -;500;
11D180717: Sarzedo;32;8;83;1;2;- -;- -;136;
11D180719: Sever;25;- -;- -;7;3;- -;- -;70;
11D180721: União das freguesias de Paradinha e Nagosa;32;- -;81;39;2;113;- -;- -;
11D180722: União das freguesias de Pêra Velha, Aldeia de Nacomba e Ariz;53;4;404;35;9;- -;- -;468;
11D180723: União das freguesias de Peva e Segões;99;12;256;52;2;44923;9;453;
11D180720: Vilar;5;- -;46;- -;1;- -;- -;70;
11D1707: Murça;210;120;1507;1249;243;3161;633;1707;
11D170701: Candedo;5;5;108;9;14;404;26;347;
11D170703: Fiolhoso;27;4;146;11;31;266;84;5;
11D170704: Jou;92;49;732;668;120;1254;179;593;
11D170705: Murça;3;1;127;88;7;298;32;85;
11D170710: União das freguesias de Carva e Vilares;43;14;162;134;15;328;165;- -;
11D170711: União das freguesias de Noura e Palheiros;31;22;40;19;26;168;77;40;
11D170708: Valongo de Milhais;9;25;192;320;30;443;70;637;
11D1812: Penedono;364;97;2465;514;29;86494;214;574;
11D181202: Beselga;11;4;373;61;3;39083;38;20;
11D181203: Castainço;86;- -;225;78;1;10;- -;- -;
11D181207: Penela da Beira;- -;10;285;180;6;129;40;282;
11D181208: Póvoa de Penela;- -;22;129;9;3;123;- -;11;
11D181209: Souto;28;12;235;102;4;167;47;60;
11D181210: União das freguesias de Antas e Ourozinho;193;3;617;40;9;19146;28;187;
11D181211: União das freguesias de Penedono e Granja;46;46;601;44;3;27836;61;14;
11D1708: Peso da Régua;3;30;428;130;5;2054;318;122;
11D170802: Fontelas;- -;- -;- -;- -;- -;38;- -;- -;
11D170805: Loureiro;- -;2;- -;2;- -;149;4;- -;
11D170809: Sedielos;- -;4;132;120;- -;404;65;14;
11D170813: União das freguesias de Galafura e Covelinhas;1;21;53;- -;2;546;32;3;
11D170814: União das freguesias de Moura Morta e Vinhós;- -;2;155;- -;2;363;54;60;
11D170815: União das freguesias de Peso da Régua e Godim;- -;- -;- -;- -;- -;80;54;5;
11D170816: União das freguesias de Poiares e Canelas;2;1;88;8;- -;333;92;- -;
11D170810: Vilarinho dos Freires;- -;- -;- -;- -;1;141;17;40;
11D1710: Sabrosa;394;109;934;502;58;3000;10424;2476;
11D171001: Celeirós;- -;- -;- -;- -;- -;12;- -;- -;
11D171002: Covas do Douro;- -;2;10;- -;1;175;12;78;
11D171004: Gouvinhas;23;- -;69;179;4;288;4;14;
11D171007: Paços;36;29;30;116;9;669;4612;30;
11D171005: Parada de Pinhão;7;2;19;10;8;114;- -;251;
11D171009: Sabrosa;2;3;20;- -;4;335;79;- -;
11D171011: São Lourenço de Ribapinhão;15;8;83;169;11;405;23;86;
11D171013: Souto Maior;9;9;71;- -;4;191;36;580;
11D171014: Torre do Pinhão;300;2;457;22;7;50;2615;7;
11D171016: União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;- -;- -;- -;- -;- -;12;- -;20;
11D171017: União das freguesias de São Martinho de Antas e Paradela de Guiães;2;54;175;3;8;631;3038;1410;
11D171015: Vilarinho de São Romão;- -;- -;- -;3;2;118;5;- -;
11D1711: Santa Marta de Penaguião;7;4;903;508;23;1085;162;405;
11D171101: Alvações do Corgo;- -;- -;- -;- -;- -;50;2;- -;
11D171102: Cumieira;3;4;145;7;4;16;6;133;
11D171103: Fontes;4;- -;710;468;- -;198;17;40;
11D171106: Medrões;- -;- -;6;- -;2;55;- -;9;
11D171110: Sever;- -;- -;- -;- -;- -;126;4;- -;
11D171111: União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane;- -;- -;- -;33;- -;155;6;- -;
11D171112: União das freguesias de Louredo e Fornelos;- -;- -;42;- -;17;485;127;223;
11D1815: São João da Pesqueira;44;10;1691;734;16;845;50;1891;
11D181501: Castanheiro do Sul;- -;- -;- -;- -;2;7;- -;620;
11D181502: Ervedosa do Douro;- -;- -;268;31;3;81;- -;98;
11D181504: Nagozelo do Douro;- -;- -;- -;- -;1;45;- -;- -;
11D181505: Paredes da Beira;- -;8;638;156;4;83;20;- -;
11D181507: Riodades;36;2;251;11;1;128;3;250;
11D181509: Soutelo do Douro;- -;- -;11;40;1;141;23;- -;
11D181515: União das freguesias de São João da Pesqueira e Várzea de Trevões;- -;- -;73;257;- -;6;- -;550;
11D181516: União das freguesias de Trevões e Espinhosa;8;- -;85;42;1;8;- -;- -;
11D181517: União das freguesias de Vilarouco e Pereiros;- -;- -;263;183;1;214;4;17;
11D181511: Vale de Figueira;- -;- -;- -;- -;2;132;- -;156;
11D181512: Valongo dos Azeites;- -;- -;102;14;- -;- -;- -;200;
11D1818: Sernancelhe;616;142;2678;635;66;303319;7919;1311;
11D181801: Arnas;18;6;612;84;5;24;- -;300;
11D181802: Carregal;74;5;201;12;7;53911;3;20;
11D181803: Chosendo;2;45;200;7;2;214;7059;- -;
11D181804: Cunha;32;12;387;52;5;18518;4;155;
11D181806: Faia;13;3;- -;- -;4;- -;- -;120;
11D181810: Granjal;13;2;82;29;5;25000;850;37;
11D181811: Lamosa;35;4;15;- -;10;9000;- -;- -;
11D181814: Quintela;215;18;292;292;- -;79207;3;62;
11D181818: União das freguesias de Ferreirim e Macieira;- -;- -;105;17;10;78;- -;62;
11D181819: União das freguesias de Fonte Arcada e Escurquela;13;13;83;35;7;265;- -;240;
11D181820: União das freguesias de Penso e Freixinho;- -;- -;55;- -;- -;- -;- -;75;
11D181821: União das freguesias de Sernancelhe e Sarzeda;201;32;436;92;11;77149;- -;240;
11D181817: Vila da Ponte;- -;2;210;15;- -;39953;- -;- -;
11D1819: Tabuaço;34;27;664;161;39;1494;171;1145;
11D181901: Adorigo;- -;- -;20;- -;- -;107;3;- -;
11D181902: Arcos;1;1;320;9;7;127;11;10;
11D181904: Chavães;- -;- -;- -;- -;6;- -;- -;- -;
11D181905: Desejosa;- -;- -;- -;- -;1;126;21;942;
11D181906: Granja do Tedo;- -;- -;- -;- -;- -;125;- -;41;
11D181908: Longa;- -;2;- -;- -;2;106;3;10;
11D181913: Sendim;2;13;26;- -;7;579;62;9;
11D181914: Tabuaço;- -;- -;19;7;- -;52;10;57;
11D181918: União das freguesias de Barcos e Santa Leocádia;- -;3;57;3;5;213;26;60;
11D181919: União das freguesias de Paradela e Granjinha;31;4;190;- -;1;20;12;- -;
11D181920: União das freguesias de Pinheiros e Vale de Figueira;- -;- -;19;16;7;10;- -;10;
11D181921: União das freguesias de Távora e Pereiro;- -;4;13;126;3;29;23;- -;
11D181917: Valença do Douro;- -;- -;- -;- -;- -;- -;- -;6;
11D1820: Tarouca;309;1455;522;359;45;20751;304;423;
11D182004: Mondim da Beira;29;14;54;18;1;293;93;26;
11D182005: Salzedas;- -;1;75;- -;4;183;26;- -;
11D182006: São João de Tarouca;33;9;88;226;6;19062;45;4;
11D182011: União das freguesias de Gouviães e Ucanha;1;8;5;- -;2;197;5;60;
11D182012: União das freguesias de Granja Nova e Vila Chã da Beira;3;10;49;- -;3;63;- -;10;
11D182013: União das freguesias de Tarouca e Dálvares;134;1409;225;52;10;817;88;242;
11D182009: Várzea da Serra;109;4;26;63;19;136;47;81;
11D0409: Torre de Moncorvo;53;27;7243;545;133;2497;735;6810;
11D040901: Açoreira;- -;2;926;43;10;326;8;540;
11D040903: Cabeça Boa;6;13;231;113;7;233;- -;201;
11D040905: Carviçais;19;- -;933;114;14;333;26;1581;
11D040906: Castedo;- -;- -;280;- -;3;62;2;28;
11D040909: Horta da Vilariça;- -;2;128;9;9;260;26;120;
11D040910: Larinho;1;5;496;16;20;45;4;509;
11D040911: Lousa;- -;- -;136;- -;7;71;48;376;
11D040913: Mós;- -;- -;32;30;4;163;- -;403;
11D040916: Torre de Moncorvo;- -;- -;375;- -;- -;156;- -;545;
11D040918: União das freguesias de Adeganha e Cardanha;27;5;2435;133;18;230;600;1291;
11D040919: União das freguesias de Felgar e Souto da Velha;- -;- -;393;87;22;259;8;433;
11D040920: União das freguesias de Felgueiras e Maçores;- -;- -;226;- -;15;241;3;713;
11D040921: União das freguesias de Urros e Peredo dos Castelhanos;- -;- -;652;- -;4;118;10;70;
11D0914: Vila Nova de Foz Côa;32;4;4210;621;26;891;376;2429;
11D091401: Almendra;25;- -;669;- -;3;- -;- -;- -;
11D091402: Castelo Melhor;- -;- -;561;44;5;11;- -;781;
11D091403: Cedovim;- -;3;113;182;1;69;- -;- -;
11D091404: Chãs;- -;1;125;1;1;8;- -;- -;
11D091405: Custóias;- -;- -;- -;- -;- -;231;12;- -;
11D091418: Freixo de Numão;- -;- -;248;15;6;155;2;80;
11D091407: Horta;- -;- -;123;- -;- -;93;8;- -;
11D091410: Muxagata;- -;- -;448;- -;2;39;350;- -;
11D091411: Numão;- -;- -;84;95;- -;84;- -;45;
11D091412: Santa Comba;- -;- -;24;1;4;70;4;27;
11D091414: Sebadelhe;- -;- -;120;15;- -;- -;- -;38;
11D091415: Seixas;7;- -;13;- -;1;77;- -;- -;
11D091416: Touça;- -;- -;352;104;- -;- -;- -;65;
11D091419: Vila Nova de Foz Côa;- -;- -;1330;164;3;54;- -;1393;
11D1714: Vila Real;3207;476;4728;2333;606;13359;11374;4008;
11D171401: Abaças;1;2;- -;35;8;322;45;20;
11D171403: Andrães;62;11;343;174;31;1095;134;94;
11D171404: Arroios;2;3;42;4;- -;123;7;- -;
11D171406: Campeã;526;19;418;33;66;1308;294;522;
11D171409: Folhadela;53;36;77;15;9;1097;123;172;
11D171410: Guiães;- -;- -;133;79;1;148;101;- -;
