11B170218: Ardãos e Bobadela;341;341;- -;- -;- -;,,,,,,,
11B170203: Beça;386;384;2;- -;- -;,,,,,,,
11B170219: Boticas e Granja;152;152;- -;- -;- -;,,,,,,,
11B170220: Codessoso, Curros e Fiães do Tâmega;147;147;- -;- -;- -;,,,,,,
11B170208: Covas do Barroso;94;94;- -;- -;- -;,,,,,,,
11B170210: Dornelas;58;58;- -;- -;- -;,,,,,,,
11B170213: Pinho;84;84;- -;- -;- -;,,,,,,,
11B170215: Sapiãos;186;186;- -;- -;- -;,,,,,,,
11B170221: Vilar e Viveiro;175;175;- -;- -;- -;,,,,,,,
11B1703: Chaves;8448;8384;64;- -;- -;,,,,,,,
11B170301: Águas Frias;552;552;- -;- -;- -;,,,,,,,
11B170302: Anelhe;119;119;- -;- -;- -;,,,,,,,
11B170305: Bustelo;73;73;- -;- -;- -;,,,,,,,
11B170309: Cimo de Vila da Castanheira;476;474;1;- -;- -;,,,,,,,
11B170310: Curalha;75;75;- -;- -;- -;,,,,,,,
11B170312: Ervededo;215;215;- -;- -;- -;,,,,,,,
11B170313: Faiões;187;182;5;- -;- -;,,,,,,,
11B170314: Lama de Arcos;144;144;- -;- -;- -;,,,,,,,
11B170316: Mairos;459;458;1;- -;- -;,,,,,,,
11B170317: Moreiras;109;109;- -;- -;- -;,,,,,,,
11B170318: Nogueira da Montanha;610;609;1;- -;- -;,,,,,,,
11B170320: Oura;143;143;- -;- -;- -;,,,,,,,
11B170321: Outeiro Seco;125;125;- -;- -;- -;,,,,,,,
11B170322: Paradela;176;130;46;- -;- -;,,,,,,,
11B170353: Planalto de Monforte (União das freguesias de Oucidres e Bobadela);496;496;- -;- -;- -;,,,,,,,
11B170324: Redondelo;258;258;- -;- -;- -;,,,,,,,
11B170327: Sanfins;133;133;- -;- -;- -;,,,,,,,
11B170329: Santa Leocádia;164;164;0;- -;- -;,,,,,,,
11B170350: Santa Maria Maior;19;19;- -;- -;- -;,,,,,,,
11B170330: Santo António de Monforte;178;175;3;- -;- -;,,,,,,,
11B170331: Santo Estêvão;214;212;1;- -;- -;,,,,,,,
11B170333: São Pedro de Agostém;302;302;- -;- -;- -;,,,,,,,
11B170334: São Vicente;377;375;1;- -;- -;,,,,,,,
11B170340: Tronco;117;114;3;- -;- -;,,,,,,,
11B170354: União das freguesias da Madalena e Samaiões;399;399;- -;- -;- -;,,,,,,,
11B170355: União das freguesias das Eiras, São Julião de Montenegro e Cela;330;330;- -;- -;- -;,,,,,,
11B170356: União das freguesias de Calvão e Soutelinho da Raia;270;270;- -;- -;- -;,,,,,,,
11B170357: União das freguesias de Loivos e Póvoa de Agrações;102;102;- -;- -;- -;,,,,,,,
11B170358: União das freguesias de Santa Cruz/Trindade e Sanjurge;98;98;- -;- -;- -;,,,,,,,
11B170359: União das freguesias de Soutelo e Seara Velha;193;193;- -;- -;- -;,,,,,,,
11B170360: União das freguesias de Travancas e Roriz;540;540;- -;- -;- -;,,,,,,,
11B170341: Vale de Anta;92;92;- -;- -;- -;,,,,,,,
11B170361: Vidago (União das freguesias de Vidago, Arcossó, Selhariz e Vilarinho das Paranheiras);114;114;- -;- -;- -;,,,,,
11B170343: Vila Verde da Raia;174;174;- -;- -;- -;,,,,,,,
11B170344: Vilar de Nantes;49;49;- -;- -;- -;,,,,,,,
11B170345: Vilarelho da Raia;153;153;- -;- -;- -;,,,,,,,
11B170347: Vilas Boas;49;49;- -;- -;- -;,,,,,,,
11B170349: Vilela do Tâmega;63;63;- -;- -;- -;,,,,,,,
11B170348: Vilela Seca;101;101;- -;- -;- -;,,,,,,,
11B1706: Montalegre;4335;4296;39;- -;- -;,,,,,,,
11B170601: Cabril;101;101;- -;- -;- -;,,,,,,,
11B170603: Cervos;312;312;- -;- -;- -;,,,,,,,
11B170604: Chã;720;720;- -;- -;- -;,,,,,,,
11B170607: Covelo do Gerês;30;30;- -;- -;- -;,,,,,,,
11B170609: Ferral;63;63;- -;- -;- -;,,,,,,,
11B170612: Gralhas;92;90;2;- -;- -;,,,,,,,
11B170616: Morgade;251;251;- -;- -;- -;,,,,,,,
11B170618: Negrões;239;239;- -;- -;- -;,,,,,,,
11B170619: Outeiro;33;33;- -;- -;- -;,,,,,,,
11B170623: Pitões das Junias;79;79;0;- -;- -;,,,,,,,
11B170625: Reigoso;41;41;- -;- -;- -;,,,,,,,
11B170626: Salto;195;195;- -;- -;- -;,,,,,,,
11B170627: Santo André;137;137;- -;- -;- -;,,,,,,,
11B170629: Sarraquinhos;412;378;35;- -;- -;,,,,,,,
11B170631: Solveira;84;84;- -;- -;- -;,,,,,,,
11B170632: Tourém;52;50;2;- -;- -;,,,,,,,
11B170636: União das freguesias de Cambeses do Rio, Donões e Mourilhe;201;201;- -;- -;- -;,,,,,,
11B170637: União das freguesias de Meixedo e Padornelos;321;321;- -;- -;- -;,,,,,,,
11B170638: União das freguesias de Montalegre e Padroso;244;244;- -;- -;- -;,,,,,,,
11B170639: União das freguesias de Paradela, Contim e Fiães;100;100;- -;- -;- -;,,,,,,
11B170640: União das freguesias de Sezelhe e Covelães;69;69;- -;- -;- -;,,,,,,,
11B170641: União das freguesias de Venda Nova e Pondras;35;35;- -;- -;- -;,,,,,,,
11B170642: União das freguesias de Viade de Baixo e Fervidelas;247;247;- -;- -;- -;,,,,,,,
11B170643: União das freguesias de Vilar de Perdizes e Meixide;228;228;- -;- -;- -;,,,,,,,
11B170635: Vila da Ponte;51;51;- -;- -;- -;,,,,,,,
11B1709: Ribeira de Pena;749;749;- -;- -;- -;,,,,,,,
11B170901: Alvadia;52;52;- -;- -;- -;,,,,,,,
11B170902: Canedo;42;42;- -;- -;- -;,,,,,,,
11B170906: Santa Marinha;33;33;- -;- -;- -;,,,,,,,
11B170908: União das freguesias de Cerva e Limões;354;354;- -;- -;- -;,,,,,,,
11B170909: União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;268;268;- -;- -;- -;,,,,,,,
11B1712: Valpaços;2846;2832;13;- -;0;,,,,,,,
11B171201: Água Revés e Crasto;51;51;- -;- -;- -;,,,,,,,
11B171203: Algeriz;87;87;- -;- -;- -;,,,,,,,
11B171205: Bouçoães;106;106;- -;- -;- -;,,,,,,,
11B171206: Canaveses;53;53;- -;- -;- -;,,,,,,,
11B171232: Carrazedo de Montenegro e Curros;123;119;4;- -;- -;,,,,,,,
11B171209: Ervões;293;293;- -;- -;- -;,,,,,,,
11B171211: Fornos do Pinhal;10;10;- -;- -;- -;,,,,,,,
11B171212: Friões;492;492;- -;- -;- -;,,,,,,,
11B171233: Lebução, Fiães e Nozelos;288;288;- -;- -;- -;,,,,,,
11B171215: Padrela e Tazem;84;84;- -;- -;- -;,,,,,,,
11B171216: Possacos;11;11;- -;- -;- -;,,,,,,,
11B171217: Rio Torto;50;42;9;- -;- -;,,,,,,,
11B171219: Santa Maria de Emeres;32;32;- -;- -;- -;,,,,,,,
11B171220: Santa Valha;80;80;- -;- -;- -;,,,,,,,
11B171221: Santiago da Ribeira de Alhariz;82;82;- -;- -;- -;,,,,,,,
11B171222: São João da Corveira;60;60;- -;- -;- -;,,,,,,,
11B171223: São Pedro de Veiga de Lila;55;55;- -;- -;- -;,,,,,,,
11B171224: Serapicos;153;153;- -;- -;- -;,,,,,,,
11B171234: Sonim e Barreiros;75;75;- -;- -;- -;,,,,,,,
11B171235: Tinhela e Alvarelhos;305;305;- -;- -;- -;,,,,,,,
11B171227: Vales;95;95;- -;- -;- -;,,,,,,,
11B171236: Valpaços e Sanfins;93;93;- -;- -;0;,,,,,,,
11B171229: Vassal;25;25;0;- -;- -;,,,,,,,
11B171230: Veiga de Lila;35;35;- -;- -;- -;,,,,,,,
11B171231: Vilarandelo;106;106;- -;- -;- -;,,,,,,,
11B1713: Vila Pouca de Aguiar;2011;2007;4;- -;- -;,,,,,,,
11B171302: Alfarela de Jales;73;73;- -;- -;- -;,,,,,,,
11B171319: Alvão;340;340;0;- -;- -;,,,,,,,
11B171303: Bornes de Aguiar;397;397;0;- -;- -;,,,,,,,
11B171304: Bragado;101;100;1;- -;- -;,,,,,,,
11B171305: Capeludos;79;79;- -;- -;- -;,,,,,,,
11B171317: Sabroso de Aguiar;18;18;- -;- -;- -;,,,,,,,
11B171310: Soutelo de Aguiar;138;138;- -;- -;- -;,,,,,,,
11B171311: Telões;221;221;- -;- -;- -;,,,,,,,
11B171312: Tresminas;183;183;- -;- -;- -;,,,,,,,
11B171320: União das freguesias de Pensalvos e Parada de Monteiros;87;87;- -;- -;- -;,,,,,,,
11B171313: Valoura;47;46;0;- -;- -;,,,,,,,
11B171314: Vila Pouca de Aguiar;113;113;- -;- -;- -;,,,,,,,
11B171315: Vreia de Bornes;96;96;0;- -;- -;,,,,,,,
11B171316: Vreia de Jales;118;115;2;- -;- -;,,,,,,,
11C: Tâmega e Sousa;12921;12505;337;- -;78;,,,,,,,
11C1301: Amarante;1863;1781;16;- -;66;,,,,,,,
11C130103: Ansiães;34;34;- -;- -;- -;,,,,,,,
11C130107: Candemil;60;60;- -;- -;- -;,,,,,,,
11C130112: Fregim;62;62;- -;- -;- -;,,,,,,,
11C130115: Fridão;18;18;- -;- -;- -;,,,,,,,
11C130117: Gondar;46;46;- -;- -;- -;,,,,,,,
11C130134: Gouveia (São Simão);110;110;- -;- -;- -;,,,,,,,
11C130118: Jazente;22;22;- -;- -;- -;,,,,,,,
11C130119: Lomba;21;21;- -;- -;- -;,,,,,,,
11C130120: Louredo;27;27;- -;- -;- -;,,,,,,,
11C130121: Lufrei;53;53;- -;- -;- -;,,,,,,,
11C130123: Mancelos;123;70;3;- -;49;,,,,,,,
11C130126: Padronelo;37;37;- -;- -;- -;,,,,,,,
11C130128: Rebordelo;28;28;- -;- -;- -;,,,,,,,
11C130129: Salvador do Monte;44;44;- -;- -;- -;,,,,,,,
11C130135: Telões;142;142;0;- -;- -;,,,,,,,
11C130136: Travanca;119;119;- -;- -;- -;,,,,,,,
11C130141: União das freguesias de Aboadela, Sanche e Várzea;146;146;- -;- -;- -;,,,,,,
11C130142: União das freguesias de Amarante (São Gonçalo), Madalena, Cepelos e Gatão;69;62;7;- -;- -;,,,,,
11C130143: União das freguesias de Bustelo, Carneiro e Carvalho de Rei;166;166;- -;- -;- -;,,,,,,
11C130144: União das freguesias de Figueiró (Santiago e Santa Cristina);113;111;0;- -;2;,,,,,,,
11C130145: União das freguesias de Freixo de Cima e de Baixo;95;95;- -;- -;- -;,,,,,,,
11C130146: União das freguesias de Olo e Canadelo;48;48;- -;- -;- -;,,,,,,,
11C130148: União das freguesias de Vila Garcia, Aboim e Chapa;68;65;2;- -;- -;,,,,,,
11C130138: Vila Caiz;48;45;3;- -;- -;,,,,,,,
11C130139: Vila Chã do Marão;53;53;- -;- -;- -;,,,,,,,
11C130147: Vila Meã;110;96;- -;- -;14;,,,,,,,
11C1302: Baião;1041;1040;1;- -;- -;,,,,,,,
11C130204: Frende;7;7;- -;- -;- -;,,,,,,,
11C130205: Gestaçô;115;115;- -;- -;- -;,,,,,,,
11C130206: Gove;59;59;- -;- -;- -;,,,,,,,
11C130207: Grilo;51;51;- -;- -;- -;,,,,,,,
11C130208: Loivos do Monte;68;68;- -;- -;- -;,,,,,,,
11C130215: Santa Marinha do Zêzere;61;61;- -;- -;- -;,,,,,,,
11C130221: União das freguesias de Ancede e Ribadouro;34;34;- -;- -;- -;,,,,,,,
11C130222: União das freguesias de Baião (Santa Leocádia) e Mesquinhata;51;51;- -;- -;- -;,,,,,,,
11C130223: União das freguesias de Campelo e Ovil;346;345;1;- -;- -;,,,,,,,
11C130224: União das freguesias de Loivos da Ribeira e Tresouras;7;7;- -;- -;- -;,,,,,,,
11C130225: União das freguesias de Santa Cruz do Douro e São Tomé de Covelas;37;37;- -;- -;- -;,,,,,,,
11C130226: União das freguesias de Teixeira e Teixeiró;88;88;- -;- -;- -;,,,,,,,
11C130219: Valadares;76;76;- -;- -;- -;,,,,,,,
11C130220: Viariz;42;42;- -;- -;- -;,,,,,,,
11C0106: Castelo de Paiva;657;657;0;- -;- -;,,,,,,,
11C010602: Fornos;56;56;- -;- -;- -;,,,,,,,
11C010606: Real;180;180;0;- -;- -;,,,,,,,
11C010607: Santa Maria de Sardoura;77;77;- -;- -;- -;,,,,,,,
11C010608: São Martinho de Sardoura;47;47;- -;- -;- -;,,,,,,,
11C010610: União das freguesias de Raiva, Pedorido e Paraíso;188;188;- -;- -;- -;,,,,,,
11C010611: União das freguesias de Sobrado e Bairros;109;109;- -;- -;- -;,,,,,,,
11C0305: Celorico de Basto;1540;1539;1;- -;- -;,,,,,,,
11C030501: Agilde;88;88;- -;- -;- -;,,,,,,,
11C030502: Arnóia;122;122;0;- -;- -;,,,,,,,
11C030520: Basto (São Clemente);41;41;- -;- -;- -;,,,,,,,
11C030503: Borba de Montanha;263;263;- -;- -;- -;,,,,,,,
11C030508: Codeçoso;15;15;- -;- -;- -;,,,,,,,
11C030510: Fervença;78;78;- -;- -;- -;,,,,,,,
11C030515: Moreira do Castelo;37;37;- -;- -;- -;,,,,,,,
11C030517: Rego;213;213;- -;- -;- -;,,,,,,,
11C030518: Ribas;87;86;1;- -;- -;,,,,,,,
11C030523: União das freguesias de Britelo, Gémeos e Ourilhe;144;144;0;- -;- -;,,,,,,
11C030524: União das freguesias de Caçarilhe e Infesta;92;92;- -;- -;- -;,,,,,,,
11C030525: União das freguesias de Canedo de Basto e Corgo;48;48;- -;- -;- -;,,,,,,,
11C030526: União das freguesias de Carvalho e Basto (Santa Tecla);139;139;- -;- -;- -;,,,,,,,
11C030527: União das freguesias de Veade, Gagos e Molares;102;102;- -;- -;- -;,,,,,,
11C030521: Vale de Bouro;72;72;- -;- -;- -;,,,,,,,
11C1804: Cinfães;956;952;4;- -;- -;,,,,,,,
11C180403: Cinfães;132;132;- -;- -;- -;,,,,,,,
11C180404: Espadanedo;39;39;- -;- -;- -;,,,,,,,
11C180405: Ferreiros de Tendais;63;63;- -;- -;- -;,,,,,,,
11C180406: Fornelos;46;46;- -;- -;- -;,,,,,,,
11C180408: Moimenta;21;21;- -;- -;- -;,,,,,,,
11C180409: Nespereira;162;162;- -;- -;- -;,,,,,,,
11C180410: Oliveira do Douro;60;59;0;- -;- -;,,,,,,,
11C180412: Santiago de Piães;100;100;- -;- -;- -;,,,,,,,
11C180413: São Cristóvão de Nogueira;92;91;1;- -;- -;,,,,,,,
11C180414: Souselo;49;49;- -;- -;- -;,,,,,,,
11C180415: Tarouquela;42;39;2;- -;- -;,,,,,,,
11C180416: Tendais;73;73;- -;- -;- -;,,,,,,,
11C180417: Travanca;44;44;1;- -;- -;,,,,,,,
11C180418: União das freguesias de Alhões, Bustelo, Gralheira e Ramires;33;33;- -;- -;- -;,,,,,
11C1303: Felgueiras;1385;1357;15;- -;13;,,,,,,,
11C130301: Aião;34;34;- -;- -;- -;,,,,,,,
11C130302: Airães;70;70;- -;- -;- -;,,,,,,,
11C130305: Friande;49;43;6;- -;- -;,,,,,,,
11C130306: Idães;71;71;- -;- -;- -;,,,,,,,
11C130307: Jugueiros;70;70;- -;- -;- -;,,,,,,,
11C130313: Penacova;17;17;- -;- -;- -;,,,,,,,
11C130314: Pinheiro;17;17;- -;- -;- -;,,,,,,,
11C130315: Pombeiro de Ribavizela;59;58;2;- -;- -;,,,,,,,
11C130317: Refontoura;81;81;- -;- -;- -;,,,,,,,
11C130318: Regilde;30;30;- -;- -;- -;,,,,,,,
11C130319: Revinhade;3;3;- -;- -;- -;,,,,,,,
11C130324: Sendim;57;57;- -;- -;- -;,,,,,,,
11C130334: União das freguesias de Macieira da Lixa e Caramos;102;99;3;- -;- -;,,,,,,,
11C130335: União das freguesias de Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure;211;195;4;- -;13;,,,,
11C130336: União das freguesias de Pedreira, Rande e Sernande;91;91;- -;- -;- -;,,,,,,
11C130337: União das freguesias de Torrados e Sousa;95;95;- -;- -;- -;,,,,,,,
11C130338: União das freguesias de Unhão e Lordelo;82;82;- -;- -;- -;,,,,,,,
11C130339: União das freguesias de Vila Cova da Lixa e Borba de Godim;149;148;1;- -;- -;,,,,,,,
11C130340: União das freguesias de Vila Fria e Vizela (São Jorge);68;68;- -;- -;- -;,,,,,,,
11C130341: União das freguesias de Vila Verde e Santão;29;29;- -;- -;- -;,,,,,,,
11C1305: Lousada;1375;1369;5;- -;0;,,,,,,,
11C130502: Aveleda;71;70;1;- -;- -;,,,,,,,
11C130504: Caíde de Rei;93;93;- -;- -;- -;,,,,,,,
11C130510: Lodares;103;103;- -;- -;- -;,,,,,,,
11C130512: Macieira;48;48;- -;- -;- -;,,,,,,,
11C130513: Meinedo;95;95;- -;- -;- -;,,,,,,,
11C130515: Nevogilde;69;69;- -;- -;0;,,,,,,,
11C130524: Sousela;33;33;- -;- -;- -;,,,,,,,
11C130525: Torno;108;108;- -;- -;- -;,,,,,,,
11C130527: União das freguesias de Cernadelo e Lousada (São Miguel e Santa Margarida);118;118;- -;- -;- -;,,,,,,,
11C130528: União das freguesias de Cristelos, Boim e Ordem;163;161;2;- -;- -;,,,,,,
11C130529: União das freguesias de Figueiras e Covas;43;42;2;- -;- -;,,,,,,,
11C130530: União das freguesias de Lustosa e Barrosas (Santo Estêvão);122;122;0;- -;- -;,,,,,,,
11C130531: União das freguesias de Nespereira e Casais;71;71;- -;- -;- -;,,,,,,,
11C130532: União das freguesias de Silvares, Pias, Nogueira e Alvarenga;197;197;- -;- -;- -;,,,,,
11C130526: Vilar do Torno e Alentém;40;40;- -;- -;- -;,,,,,,,
11C1307: Marco de Canaveses;1131;1127;3;- -;- -;,,,,,,,
11C130732: Alpendorada, Várzea e Torrão;56;56;- -;- -;- -;,,,,,,
11C130733: Avessadas e Rosém;68;67;0;- -;- -;,,,,,,,
11C130704: Banho e Carvalhosa;29;29;- -;- -;- -;,,,,,,,
11C130734: Bem Viver;49;49;- -;- -;- -;,,,,,,,
11C130705: Constance;34;34;- -;- -;- -;,,,,,,,
11C130736: Marco;59;59;0;- -;- -;,,,,,,,
11C130737: Paredes de Viadores e Manhuncelos;53;53;- -;- -;- -;,,,,,,,
11C130738: Penha Longa e Paços de Gaiolo;101;99;3;- -;- -;,,,,,,,
11C130739: Sande e São Lourenço do Douro;53;53;- -;- -;- -;,,,,,,,
11C130735: Santo Isidoro e Livração;15;15;- -;- -;- -;,,,,,,,
11C130722: Soalhães;140;140;- -;- -;- -;,,,,,,,
11C130723: Sobretâmega;18;18;- -;- -;- -;,,,,,,,
11C130724: Tabuado;44;44;- -;- -;- -;,,,,,,,
11C130740: Várzea, Aliviada e Folhada;221;221;- -;- -;- -;,,,,,,
11C130741: Vila Boa de Quires e Maureles;128;128;- -;- -;- -;,,,,,,,
11C130730: Vila Boa do Bispo;63;63;0;- -;- -;,,,,,,,
11C1309: Paços de Ferreira;848;848;- -;- -;- -;,,,,,,,
11C130902: Carvalhosa;87;87;- -;- -;- -;,,,,,,,
11C130904: Eiriz;90;90;- -;- -;- -;,,,,,,,
11C130905: Ferreira;107;107;- -;- -;- -;,,,,,,,
11C130906: Figueiró;48;48;- -;- -;- -;,,,,,,,
11C130917: Frazão Arreigada;84;84;- -;- -;- -;,,,,,,,
11C130908: Freamunde;39;39;- -;- -;- -;,,,,,,,
11C130910: Meixomil;59;59;- -;- -;- -;,,,,,,,
11C130918: Paços de Ferreira;42;42;- -;- -;- -;,,,,,,,
11C130913: Penamaior;56;56;- -;- -;- -;,,,,,,,
11C130914: Raimonda;38;38;- -;- -;- -;,,,,,,,
11C130919: Sanfins Lamoso Codessos;141;141;- -;- -;- -;,,,,,,,
11C130916: Seroa;57;57;- -;- -;- -;,,,,,,,
11C1311: Penafiel;1626;1334;292;- -;- -;,,,,,,,
11C131101: Abragão;94;91;3;- -;- -;,,,,,,,
11C131102: Boelhe;45;43;2;- -;- -;,,,,,,,
11C131103: Bustelo;72;72;- -;- -;- -;,,,,,,,
11C131104: Cabeça Santa;29;- -;29;- -;- -;,,,,,,,
11C131105: Canelas;53;53;- -;- -;- -;,,,,,,,
11C131106: Capela;49;49;- -;- -;- -;,,,,,,,
11C131107: Castelões;50;50;- -;- -;- -;,,,,,,,
11C131108: Croca;55;55;- -;- -;- -;,,,,,,,
11C131109: Duas Igrejas;85;85;- -;- -;- -;,,,,,,,
11C131110: Eja;12;5;7;- -;- -;,,,,,,,
11C131112: Fonte Arcada;56;52;4;- -;- -;,,,,,,,
11C131113: Galegos;52;52;- -;- -;- -;,,,,,,,
11C131141: Guilhufe e Urrô;59;59;- -;- -;- -;,,,,,,,
11C131115: Irivo;49;49;- -;- -;- -;,,,,,,,
11C131142: Lagares e Figueira;96;20;77;- -;- -;,,,,,,,
11C131140: Luzim e Vila Cova;68;68;- -;- -;- -;,,,,,,,
11C131121: Oldrões;41;4;37;- -;- -;,,,,,,,
11C131122: Paço de Sousa;121;119;1;- -;- -;,,,,,,,
11C131139: Penafiel;206;202;4;- -;- -;,,,,,,,
11C131125: Perozelo;42;2;40;- -;- -;,,,,,,,
11C131128: Rans;57;57;- -;- -;- -;,,,,,,,
11C131132: Recezinhos (São Mamede);21;21;- -;- -;- -;,,,,,,,
11C131133: Recezinhos (São Martinho);54;54;- -;- -;- -;,,,,,,,
11C131129: Rio de Moinhos;37;18;20;- -;- -;,,,,,,,
11C131138: Rio Mau;1;1;- -;- -;- -;,,,,,,,
11C131134: Sebolido;1;1;- -;- -;- -;,,,,,,,
11C131143: Termas de São Vicente;86;42;44;- -;- -;,,,,,,,
11C131136: Valpedre;34;9;25;- -;- -;,,,,,,,
11C1813: Resende;500;500;- -;- -;- -;,,,,,,,
11C181302: Barrô;- -;- -;- -;- -;- -;,,,,,,,
11C181303: Cárquere;61;61;- -;- -;- -;,,,,,,,
11C181310: Paus;33;33;- -;- -;- -;,,,,,,,
11C181311: Resende;138;138;- -;- -;- -;,,,,,,,
11C181312: São Cipriano;48;48;- -;- -;- -;,,,,,,,
11C181313: São João de Fontoura;11;11;- -;- -;- -;,,,,,,,
11C181314: São Martinho de Mouros;47;47;- -;- -;- -;,,,,,,,
11C181316: União das freguesias de Anreade e São Romão de Aregos;44;44;- -;- -;- -;,,,,,,,
11C181317: União das freguesias de Felgueiras e Feirão;41;41;- -;- -;- -;,,,,,,,
11C181318: União das freguesias de Freigil e Miomães;49;49;- -;- -;- -;,,,,,,,
11C181319: União das freguesias de Ovadas e Panchorra;28;28;- -;- -;- -;,,,,,,,
11D: Douro;7286;7004;259;1;22;,,,,,,,
11D1701: Alijó;158;157;1;- -;- -;,,,,,,,
11D170101: Alijó;1;0;1;- -;- -;,,,,,,,
11D170107: Favaios;1;1;- -;- -;- -;,,,,,,,
11D170108: Pegarinhos;8;8;- -;- -;- -;,,,,,,,
11D170109: Pinhão;- -;- -;- -;- -;- -;,,,,,,,
11D170112: Sanfins do Douro;0;0;- -;- -;- -;,,,,,,,
11D170113: Santa Eugénia;0;0;- -;- -;- -;,,,,,,,
11D170114: São Mamede de Ribatua;1;1;0;- -;- -;,,,,,,,
11D170120: União das freguesias de Carlão e Amieiro;17;17;- -;- -;- -;,,,,,,,
11D170121: União das freguesias de Castedo e Cotas;0;0;- -;- -;- -;,,,,,,,
11D170122: União das freguesias de Pópulo e Ribalonga;18;18;- -;- -;- -;,,,,,,,
11D170123: União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;- -;- -;- -;- -;- -;,,,,,,
11D170116: Vila Chã;36;36;- -;- -;- -;,,,,,,,
11D170117: Vila Verde;73;73;0;- -;- -;,,,,,,,
11D170118: Vilar de Maçada;3;3;- -;- -;- -;,,,,,,,
11D1801: Armamar;69;69;0;- -;0;,,,,,,,
11D180101: Aldeias;2;2;- -;- -;- -;,,,,,,,
11D180120: Armamar;3;3;- -;- -;- -;,,,,,,,
11D180104: Cimbres;6;6;0;- -;- -;,,,,,,,
11D180106: Folgosa;- -;- -;- -;- -;- -;,,,,,,,
11D180107: Fontelo;9;9;- -;- -;- -;,,,,,,,
11D180109: Queimada;1;1;- -;- -;- -;,,,,,,,
11D180110: Queimadela;0;0;- -;- -;- -;,,,,,,,
11D180111: Santa Cruz;3;3;- -;- -;- -;,,,,,,,
11D180114: São Cosmado;19;19;- -;- -;0;,,,,,,,
11D180115: São Martinho das Chãs;5;5;- -;- -;- -;,,,,,,,
11D180121: União das freguesias de Aricera e Goujoim;12;12;- -;- -;- -;,,,,,,,
11D180122: União das freguesias de São Romão e Santiago;7;7;- -;- -;- -;,,,,,,,
11D180123: União das freguesias de Vila Seca e Santo Adrião;1;1;- -;- -;- -;,,,,,,,
11D180118: Vacalar;- -;- -;- -;- -;- -;,,,,,,,
11D0403: Carrazeda de Ansiães;620;603;17;- -;- -;,,,,,,,
11D040304: Carrazeda de Ansiães;106;105;2;- -;- -;,,,,,,,
11D040306: Fonte Longa;66;65;1;- -;- -;,,,,,,,
11D040308: Linhares;28;28;- -;- -;- -;,,,,,,,
11D040309: Marzagão;66;66;- -;- -;- -;,,,,,,,
11D040311: Parambos;16;16;- -;- -;- -;,,,,,,,
11D040312: Pereiros;2;2;- -;- -;- -;,,,,,,,
11D040313: Pinhal do Norte;14;14;- -;- -;- -;,,,,,,,
11D040314: Pombal;2;2;- -;- -;- -;,,,,,,,
11D040316: Seixo de Ansiães;30;22;8;- -;- -;,,,,,,,
11D040320: União das freguesias de Amedo e Zedes;115;114;1;- -;- -;,,,,,,,
11D040321: União das freguesias de Belver e Mogo de Malta;91;91;- -;- -;- -;,,,,,,,
11D040322: União das freguesias de Castanheiro do Norte e Ribalonga;6;6;- -;- -;- -;,,,,,,,
11D040323: União das freguesias de Lavandeira, Beira Grande e Selores;41;35;6;- -;- -;,,,,,,
11D040318: Vilarinho da Castanheira;35;35;- -;- -;- -;,,,,,,,
11D0404: Freixo de Espada à Cinta;490;489;1;- -;- -;,,,,,,,
11D040404: Ligares;7;7;- -;- -;- -;,,,,,,,
11D040406: Poiares;13;13;- -;- -;- -;,,,,,,,
11D040407: União das freguesias de Freixo de Espada à Cinta e Mazouco;185;184;1;- -;- -;,,,,,,,
11D040408: União das freguesias de Lagoaça e Fornos;285;285;1;- -;- -;,,,,,,,
11D1805: Lamego;189;172;16;- -;- -;,,,,,,,
11D180502: Avões;7;5;2;- -;- -;,,,,,,,
11D180504: Britiande;6;6;- -;- -;- -;,,,,,,,
11D180505: Cambres;0;0;0;- -;- -;,,,,,,,
11D180507: Ferreirim;17;17;0;- -;- -;,,,,,,,
11D180508: Ferreiros de Avões;2;2;0;- -;- -;,,,,,,,
11D180509: Figueira;13;13;- -;- -;- -;,,,,,,,
11D180510: Lalim;17;16;1;- -;- -;,,,,,,,
11D180525: Lamego (Almacave e Sé);9;6;3;- -;- -;,,,,,,,
11D180511: Lazarim;14;10;3;- -;- -;,,,,,,,
11D180516: Penajóia;1;1;- -;- -;- -;,,,,,,,
11D180517: Penude;22;22;- -;- -;- -;,,,,,,,
11D180519: Samodães;1;0;1;- -;- -;,,,,,,,
11D180520: Sande;1;- -;1;- -;- -;,,,,,,,
11D180526: União das freguesias de Bigorne, Magueija e Pretarouca;28;28;0;- -;- -;,,,,,,
11D180527: União das freguesias de Cepões, Meijinhos e Melcões;31;26;5;- -;- -;,,,,,,
11D180528: União das freguesias de Parada do Bispo e Valdigem;1;1;0;- -;- -;,,,,,,,
11D180523: Várzea de Abrunhais;6;6;- -;- -;- -;,,,,,,,
11D180524: Vila Nova de Souto d'El-Rei;14;14;- -;- -;- -;,,,,,,,
11D1704: Mesão Frio;1;1;- -;- -;- -;,,,,,,,
11D170401: Barqueiros;0;0;- -;- -;- -;,,,,,,,
11D170402: Cidadelhe;- -;- -;- -;- -;- -;,,,,,,,
